N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,1,-0.02,0.19,N/A,N/A,N/A,N/A,0.24,N/A,0.32,0.04,N/A,N/A,N/A,N/A,N/A,0.08,N/A,-0.07,0.12,N/A,0.15,0.06,0.01,0.11
N/A,N/A,-0.02,1,0.16,N/A,N/A,N/A,N/A,0.02,N/A,0.09,0.01,N/A,N/A,N/A,N/A,N/A,0.10,N/A,0.02,0.07,N/A,0.32,-0.00,0.02,0.19
N/A,N/A,0.19,0.16,1,N/A,N/A,N/A,N/A,0.22,N/A,0.29,0.00,N/A,N/A,N/A,N/A,N/A,0.12,N/A,0.07,0.23,N/A,0.25,0.04,-0.02,0.48
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,0.24,0.02,0.22,N/A,N/A,N/A,N/A,1,N/A,0.50,0.07,N/A,N/A,N/A,N/A,N/A,0.09,N/A,-0.07,0.11,N/A,0.14,-0.01,-0.03,0.14
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,0.32,0.09,0.29,N/A,N/A,N/A,N/A,0.50,N/A,1,0.10,N/A,N/A,N/A,N/A,N/A,0.09,N/A,-0.02,0.08,N/A,0.13,-0.02,-0.02,0.33
