1,N/A,0.14,0.30,0.16,0.04,0.37,0.01,0.12,0.07,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.14,N/A,1,0.02,-0.06,-0.00,0.12,0.00,-0.05,0.04,N/A,N/A,N/A
0.30,N/A,0.02,1,0.03,0.02,0.22,0.03,0.04,0.04,N/A,N/A,N/A
0.16,N/A,-0.06,0.03,1,0.03,0.09,-0.02,0.01,-0.02,N/A,N/A,N/A
0.04,N/A,-0.00,0.02,0.03,1,0.10,0.10,-0.03,-0.01,N/A,N/A,N/A
0.37,N/A,0.12,0.22,0.09,0.10,1,0.07,0.04,0.03,N/A,N/A,N/A
0.01,N/A,0.00,0.03,-0.02,0.10,0.07,1,0.09,-0.04,N/A,N/A,N/A
0.12,N/A,-0.05,0.04,0.01,-0.03,0.04,0.09,1,0.02,N/A,N/A,N/A
0.07,N/A,0.04,0.04,-0.02,-0.01,0.03,-0.04,0.02,1,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
