1,-0.01,-0.05,0.27,0.14,0.12,0.05
-0.01,1,0.06,0.02,0.02,0.05,0.00
-0.05,0.06,1,0.05,0.01,0.03,0.11
0.27,0.02,0.05,1,0.02,0.18,0.07
0.14,0.02,0.01,0.02,1,0.16,0.10
0.12,0.05,0.03,0.18,0.16,1,0.09
0.05,0.00,0.11,0.07,0.10,0.09,1
