1,0.23,0.06,0.03,0.00,0.13,0.16,0.13,N/A,0.20,0.07
0.23,1,0.11,0.06,0.15,0.16,0.78,0.11,N/A,0.51,0.21
0.06,0.11,1,0.02,0.03,0.13,0.11,0.02,N/A,0.13,0.01
0.03,0.06,0.02,1,0.14,-0.02,0.07,0.04,N/A,-0.01,-0.07
0.00,0.15,0.03,0.14,1,0.02,0.03,-0.01,N/A,0.06,0.08
0.13,0.16,0.13,-0.02,0.02,1,0.16,0.13,N/A,0.08,0.18
0.16,0.78,0.11,0.07,0.03,0.16,1,0.13,N/A,0.54,0.24
0.13,0.11,0.02,0.04,-0.01,0.13,0.13,1,N/A,0.05,0.03
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.20,0.51,0.13,-0.01,0.06,0.08,0.54,0.05,N/A,1,0.10
0.07,0.21,0.01,-0.07,0.08,0.18,0.24,0.03,N/A,0.10,1
