1,0.07,0.08,0.06,0.02,0.00,0.02,0.00,0.06,0.06,0.09,0.08,0.06,0.01,0.11,-0.01,0.01,-0.03,N/A,0.05,N/A,N/A,N/A,-0.04,0.01,0.05,0.09,0.05,0.02,N/A,0.15,0.03,0.01,0.04,0.16,0.27
0.07,1,0.23,0.58,0.48,0.04,0.44,0.02,0.17,0.18,0.72,0.58,0.71,0.46,0.09,0.01,0.73,0.25,N/A,0.10,N/A,N/A,N/A,0.17,0.32,0.71,0.12,0.51,0.02,N/A,0.31,0.37,0.47,0.12,0.17,0.18
0.08,0.23,1,0.32,0.38,0.12,0.34,0.09,0.11,0.06,0.23,0.31,0.26,0.06,0.10,0.06,0.12,0.16,N/A,0.08,N/A,N/A,N/A,0.67,0.09,0.09,0.06,0.24,0.17,N/A,0.33,0.48,0.11,0.09,0.07,0.06
0.06,0.58,0.32,1,0.51,0.05,0.55,0.03,0.18,0.10,0.61,0.56,0.66,0.49,0.18,-0.01,0.21,0.24,N/A,0.12,N/A,N/A,N/A,0.22,0.18,0.49,0.10,0.40,0.11,N/A,0.40,0.50,0.41,0.14,0.13,0.14
0.02,0.48,0.38,0.51,1,0.06,0.59,0.09,0.19,0.15,0.43,0.41,0.48,0.17,0.19,0.03,0.32,0.11,N/A,0.11,N/A,N/A,N/A,0.21,0.16,0.20,0.11,0.30,0.09,N/A,0.43,0.47,0.26,0.15,0.07,0.13
0.00,0.04,0.12,0.05,0.06,1,0.04,-0.07,-0.00,0.01,-0.05,-0.02,-0.00,-0.03,0.03,0.10,0.12,0.05,N/A,0.01,N/A,N/A,N/A,-0.02,0.05,-0.07,0.02,0.14,-0.01,N/A,0.17,-0.00,0.09,-0.02,-0.05,0.02
0.02,0.44,0.34,0.55,0.59,0.04,1,0.09,0.26,0.20,0.45,0.46,0.69,0.20,0.21,0.13,0.21,0.18,N/A,0.11,N/A,N/A,N/A,0.21,0.40,0.24,0.20,0.36,0.11,N/A,0.43,0.51,0.28,0.21,0.13,0.13
0.00,0.02,0.09,0.03,0.09,-0.07,0.09,1,0.08,0.11,0.04,0.04,0.05,-0.03,-0.02,-0.03,0.00,0.07,N/A,0.02,N/A,N/A,N/A,0.07,0.06,0.02,0.05,0.04,0.01,N/A,0.06,0.06,0.07,0.02,-0.01,-0.02
0.06,0.17,0.11,0.18,0.19,-0.00,0.26,0.08,1,0.19,0.19,0.17,0.21,0.06,0.03,0.10,0.07,0.05,N/A,0.20,N/A,N/A,N/A,0.07,0.17,0.13,0.04,0.10,0.03,N/A,0.15,0.14,0.09,0.01,0.08,0.03
0.06,0.18,0.06,0.10,0.15,0.01,0.20,0.11,0.19,1,0.14,0.21,0.18,0.07,0.01,0.04,0.15,0.10,N/A,0.01,N/A,N/A,N/A,0.07,0.18,0.07,0.09,0.07,0.16,N/A,0.18,0.11,0.13,0.06,0.05,0.06
0.09,0.72,0.23,0.61,0.43,-0.05,0.45,0.04,0.19,0.14,1,0.68,0.82,0.55,0.12,0.04,0.15,0.25,N/A,0.18,N/A,N/A,N/A,0.13,0.28,0.86,0.12,0.52,0.06,N/A,0.33,0.38,0.54,0.15,0.22,0.25
0.08,0.58,0.31,0.56,0.41,-0.02,0.46,0.04,0.17,0.21,0.68,1,0.69,0.43,0.19,0.02,0.12,0.21,N/A,0.11,N/A,N/A,N/A,0.24,0.21,0.62,0.12,0.49,0.71,N/A,0.44,0.41,0.47,0.16,0.17,0.19
0.06,0.71,0.26,0.66,0.48,-0.00,0.69,0.05,0.21,0.18,0.82,0.69,1,0.52,0.15,0.06,0.15,0.24,N/A,0.17,N/A,N/A,N/A,0.17,0.25,0.78,0.14,0.54,0.08,N/A,0.39,0.44,0.55,0.18,0.27,0.26
0.01,0.46,0.06,0.49,0.17,-0.03,0.20,-0.03,0.06,0.07,0.55,0.43,0.52,1,-0.00,-0.03,0.08,0.12,N/A,0.10,N/A,N/A,N/A,0.02,0.14,0.59,0.06,0.32,0.04,N/A,0.15,0.16,0.39,0.05,0.16,0.15
0.11,0.09,0.10,0.18,0.19,0.03,0.21,-0.02,0.03,0.01,0.12,0.19,0.15,-0.00,1,0.04,-0.01,-0.03,N/A,-0.01,N/A,N/A,N/A,0.06,0.02,0.05,0.06,0.10,0.11,N/A,0.18,0.17,0.06,0.10,0.09,0.11
-0.01,0.01,0.06,-0.01,0.03,0.10,0.13,-0.03,0.10,0.04,0.04,0.02,0.06,-0.03,0.04,1,0.00,-0.02,N/A,-0.01,N/A,N/A,N/A,0.01,0.07,-0.01,-0.01,0.05,0.01,N/A,0.07,0.03,0.05,-0.00,0.00,0.04
0.01,0.73,0.12,0.21,0.32,0.12,0.21,0.00,0.07,0.15,0.15,0.12,0.15,0.08,-0.01,0.00,1,0.09,N/A,-0.02,N/A,N/A,N/A,0.12,0.20,0.09,0.04,0.19,-0.03,N/A,0.14,0.18,0.08,0.03,-0.02,0.00
-0.03,0.25,0.16,0.24,0.11,0.05,0.18,0.07,0.05,0.10,0.25,0.21,0.24,0.12,-0.03,-0.02,0.09,1,N/A,0.10,N/A,N/A,N/A,0.20,0.27,0.25,0.10,0.07,0.02,N/A,0.10,0.17,0.17,0.02,-0.03,0.03
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.05,0.10,0.08,0.12,0.11,0.01,0.11,0.02,0.20,0.01,0.18,0.11,0.17,0.10,-0.01,-0.01,-0.02,0.10,N/A,1,N/A,N/A,N/A,0.07,0.08,0.13,0.07,0.09,-0.02,N/A,-0.03,0.05,0.03,0.02,0.11,0.07
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.04,0.17,0.67,0.22,0.21,-0.02,0.21,0.07,0.07,0.07,0.13,0.24,0.17,0.02,0.06,0.01,0.12,0.20,N/A,0.07,N/A,N/A,N/A,1,0.07,0.06,0.07,0.09,0.17,N/A,0.26,0.46,0.04,0.07,0.09,0.06
0.01,0.32,0.09,0.18,0.16,0.05,0.40,0.06,0.17,0.18,0.28,0.21,0.25,0.14,0.02,0.07,0.20,0.27,N/A,0.08,N/A,N/A,N/A,0.07,1,0.25,0.35,0.14,0.01,N/A,0.13,0.13,0.20,0.02,0.01,0.07
0.05,0.71,0.09,0.49,0.20,-0.07,0.24,0.02,0.13,0.07,0.86,0.62,0.78,0.59,0.05,-0.01,0.09,0.25,N/A,0.13,N/A,N/A,N/A,0.06,0.25,1,0.10,0.49,0.00,N/A,0.18,0.18,0.57,0.08,0.26,0.26
0.09,0.12,0.06,0.10,0.11,0.02,0.20,0.05,0.04,0.09,0.12,0.12,0.14,0.06,0.06,-0.01,0.04,0.10,N/A,0.07,N/A,N/A,N/A,0.07,0.35,0.10,1,0.10,0.02,N/A,0.11,0.13,0.17,0.02,0.06,0.08
0.05,0.51,0.24,0.40,0.30,0.14,0.36,0.04,0.10,0.07,0.52,0.49,0.54,0.32,0.10,0.05,0.19,0.07,N/A,0.09,N/A,N/A,N/A,0.09,0.14,0.49,0.10,1,0.11,N/A,0.29,0.28,0.39,0.08,0.05,0.05
0.02,0.02,0.17,0.11,0.09,-0.01,0.11,0.01,0.03,0.16,0.06,0.71,0.08,0.04,0.11,0.01,-0.03,0.02,N/A,-0.02,N/A,N/A,N/A,0.17,0.01,0.00,0.02,0.11,1,N/A,0.23,0.13,0.07,0.05,-0.01,-0.00
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.15,0.31,0.33,0.40,0.43,0.17,0.43,0.06,0.15,0.18,0.33,0.44,0.39,0.15,0.18,0.07,0.14,0.10,N/A,-0.03,N/A,N/A,N/A,0.26,0.13,0.18,0.11,0.29,0.23,N/A,1,0.40,0.31,0.11,0.05,0.15
0.03,0.37,0.48,0.50,0.47,-0.00,0.51,0.06,0.14,0.11,0.38,0.41,0.44,0.16,0.17,0.03,0.18,0.17,N/A,0.05,N/A,N/A,N/A,0.46,0.13,0.18,0.13,0.28,0.13,N/A,0.40,1,0.24,0.21,0.13,0.07
0.01,0.47,0.11,0.41,0.26,0.09,0.28,0.07,0.09,0.13,0.54,0.47,0.55,0.39,0.06,0.05,0.08,0.17,N/A,0.03,N/A,N/A,N/A,0.04,0.20,0.57,0.17,0.39,0.07,N/A,0.31,0.24,1,0.10,0.12,0.12
0.04,0.12,0.09,0.14,0.15,-0.02,0.21,0.02,0.01,0.06,0.15,0.16,0.18,0.05,0.10,-0.00,0.03,0.02,N/A,0.02,N/A,N/A,N/A,0.07,0.02,0.08,0.02,0.08,0.05,N/A,0.11,0.21,0.10,1,0.01,0.02
0.16,0.17,0.07,0.13,0.07,-0.05,0.13,-0.01,0.08,0.05,0.22,0.17,0.27,0.16,0.09,0.00,-0.02,-0.03,N/A,0.11,N/A,N/A,N/A,0.09,0.01,0.26,0.06,0.05,-0.01,N/A,0.05,0.13,0.12,0.01,1,0.28
0.27,0.18,0.06,0.14,0.13,0.02,0.13,-0.02,0.03,0.06,0.25,0.19,0.26,0.15,0.11,0.04,0.00,0.03,N/A,0.07,N/A,N/A,N/A,0.06,0.07,0.26,0.08,0.05,-0.00,N/A,0.15,0.07,0.12,0.02,0.28,1
