1,0.23,0.07,0.13,0.30,0.20,0.17,0.13,0.28,0.30,0.17,0.28,0.10,0.13,0.13,N/A,N/A,N/A,0.16,0.14,0.03,0.16,0.17,0.81,0.20,0.15,0.16,0.14
0.23,1,-0.01,0.06,0.08,0.14,0.09,0.31,0.21,0.08,-0.00,0.16,-0.00,0.18,0.16,N/A,N/A,N/A,0.01,0.06,0.00,0.16,0.06,0.30,0.17,0.00,0.09,0.08
0.07,-0.01,1,-0.04,0.02,-0.01,-0.04,0.10,0.04,0.02,-0.01,-0.03,-0.02,0.02,0.06,N/A,N/A,N/A,-0.05,0.05,0.09,0.03,-0.02,0.07,0.01,0.00,-0.00,0.01
0.13,0.06,-0.04,1,0.03,0.27,-0.00,0.06,0.06,0.05,0.01,0.09,-0.02,0.04,0.05,N/A,N/A,N/A,0.01,0.19,-0.01,0.14,-0.02,0.19,0.48,-0.02,0.46,0.00
0.30,0.08,0.02,0.03,1,0.21,0.01,0.03,0.03,0.84,0.11,0.10,0.05,0.05,0.09,N/A,N/A,N/A,-0.07,-0.04,-0.03,0.06,0.06,0.30,0.10,0.31,0.00,0.01
0.20,0.14,-0.01,0.27,0.21,1,0.20,0.07,0.12,0.08,0.06,0.16,-0.02,0.05,-0.01,N/A,N/A,N/A,0.07,0.14,0.05,0.09,0.01,0.29,0.12,0.18,0.15,0.07
0.17,0.09,-0.04,-0.00,0.01,0.20,1,-0.01,0.07,0.03,-0.05,0.08,-0.01,0.01,-0.00,N/A,N/A,N/A,0.06,0.08,0.01,0.00,0.27,0.16,-0.00,0.04,0.03,0.03
0.13,0.31,0.10,0.06,0.03,0.07,-0.01,1,0.10,0.03,0.01,0.10,-0.01,0.11,0.12,N/A,N/A,N/A,-0.01,0.00,-0.04,0.10,0.01,0.13,0.03,0.01,0.04,-0.03
0.28,0.21,0.04,0.06,0.03,0.12,0.07,0.10,1,0.04,-0.01,0.54,0.03,0.11,0.01,N/A,N/A,N/A,0.05,0.03,-0.02,0.09,0.02,0.29,0.13,0.04,0.07,0.24
0.30,0.08,0.02,0.05,0.84,0.08,0.03,0.03,0.04,1,0.07,0.05,0.06,0.04,0.09,N/A,N/A,N/A,-0.05,-0.04,-0.04,0.05,0.04,0.29,0.12,0.02,0.01,0.02
0.17,-0.00,-0.01,0.01,0.11,0.06,-0.05,0.01,-0.01,0.07,1,0.02,-0.01,0.03,-0.03,N/A,N/A,N/A,0.01,0.02,-0.06,-0.02,0.03,0.17,-0.03,0.05,0.01,-0.05
0.28,0.16,-0.03,0.09,0.10,0.16,0.08,0.10,0.54,0.05,0.02,1,0.03,0.13,0.01,N/A,N/A,N/A,0.02,0.05,-0.01,0.10,0.11,0.28,0.18,0.16,0.16,0.10
0.10,-0.00,-0.02,-0.02,0.05,-0.02,-0.01,-0.01,0.03,0.06,-0.01,0.03,1,-0.01,0.01,N/A,N/A,N/A,0.02,-0.04,-0.03,0.01,0.00,0.08,-0.01,0.05,-0.00,0.02
0.13,0.18,0.02,0.04,0.05,0.05,0.01,0.11,0.11,0.04,0.03,0.13,-0.01,1,0.55,N/A,N/A,N/A,-0.05,0.05,0.04,0.03,0.02,0.23,0.07,-0.02,0.03,0.01
0.13,0.16,0.06,0.05,0.09,-0.01,-0.00,0.12,0.01,0.09,-0.03,0.01,0.01,0.55,1,N/A,N/A,N/A,0.01,0.21,-0.03,0.25,0.02,0.20,0.10,0.03,0.19,-0.00
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
