1,0.09,N/A,0.08,-0.06,0.34,0.04,0.02,N/A,0.03,0.10,0.22,0.10,N/A,0.26,0.18,0.10,0.09,0.51,0.03,0.04,-0.00,0.06,0.08,0.01,-0.03,0.04,-0.01,0.30,0.11,0.07,N/A,0.05
0.09,1,N/A,0.19,0.02,0.19,0.09,-0.03,N/A,0.02,0.15,0.17,0.15,N/A,0.11,0.20,0.02,0.16,0.03,0.08,0.07,0.06,-0.02,0.10,0.00,0.39,-0.02,-0.01,0.19,0.89,0.11,N/A,0.08
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.08,0.19,N/A,1,0.09,0.56,0.31,0.11,N/A,0.10,0.62,0.48,0.62,N/A,0.27,0.50,0.10,0.58,0.14,0.37,0.37,0.09,0.11,0.67,0.09,0.16,0.11,0.15,0.42,0.42,0.56,N/A,0.12
-0.06,0.02,N/A,0.09,1,0.08,0.05,0.09,N/A,0.01,0.12,0.06,0.12,N/A,0.04,0.06,0.01,0.10,0.01,0.05,0.12,0.01,0.00,0.07,0.10,-0.04,0.05,-0.02,0.03,0.08,0.13,N/A,0.10
0.34,0.19,N/A,0.56,0.08,1,0.41,0.11,N/A,0.06,0.83,0.66,0.83,N/A,0.49,0.70,0.19,0.80,0.28,0.51,0.51,0.13,0.20,0.76,0.08,0.11,0.13,0.11,0.65,0.49,0.75,N/A,0.13
0.04,0.09,N/A,0.31,0.05,0.41,1,0.07,N/A,0.05,0.44,0.36,0.44,N/A,0.24,0.36,0.14,0.41,0.05,0.26,0.28,0.17,0.07,0.42,0.07,0.00,0.04,0.07,0.30,0.25,0.39,N/A,0.08
0.02,-0.03,N/A,0.11,0.09,0.11,0.07,1,N/A,0.23,0.21,0.11,0.21,N/A,0.07,0.12,0.02,0.15,0.07,0.19,0.05,0.04,0.06,0.19,0.61,0.02,0.07,-0.02,0.03,0.16,0.34,N/A,-0.02
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.03,0.02,N/A,0.10,0.01,0.06,0.05,0.23,N/A,1,0.17,0.10,0.17,N/A,0.06,0.25,0.00,0.09,0.01,0.13,0.03,-0.01,0.03,0.15,0.40,0.06,-0.01,-0.02,0.20,0.14,0.25,N/A,-0.03
0.10,0.15,N/A,0.62,0.12,0.83,0.44,0.21,N/A,0.17,1,0.72,1.00,N/A,0.49,0.75,0.14,0.90,0.18,0.61,0.52,0.14,0.15,0.90,0.31,0.11,0.15,0.10,0.63,0.55,0.91,N/A,0.11
0.22,0.17,N/A,0.48,0.06,0.66,0.36,0.11,N/A,0.10,0.72,1,0.72,N/A,0.38,0.70,0.12,0.68,0.22,0.41,0.40,0.10,0.27,0.68,0.13,0.06,0.13,0.04,0.63,0.44,0.68,N/A,0.11
0.10,0.15,N/A,0.62,0.12,0.83,0.44,0.21,N/A,0.17,1.00,0.72,1,N/A,0.49,0.75,0.14,0.90,0.18,0.61,0.52,0.14,0.15,0.90,0.31,0.11,0.15,0.10,0.63,0.55,0.91,N/A,0.11
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
