-0.01,0.18,0.01,0.02,0.12,0.00,-0.03,-0.01,0.09,0.01,0.00,0.09,0.02,-0.04,0.11,0.03,N/A,0.01,N/A,N/A,0.01,0.03,-0.10,0.04,-0.01,N/A,0.07,0.06,N/A,N/A,-0.02,0.09,-0.04,0.07,N/A,0.25,1,0.06,N/A,0.08,0.00,0.24,0.03,0.21,0.02,-0.03,-0.05,0.03,N/A,0.03,N/A,0.02,0.12,0.03,0.07,-0.02,0.02,-0.00,0.07,N/A,0.06,0.15,0.19,N/A,-0.01,0.04,0.06,0.03,N/A,0.08,0.04,0.15,0.18,0.20,0.09,0.08,0.16,N/A,0.06,0.31,0.18,-0.02,0.03,0.11,N/A,0.02,0.01,-0.02,0.23,N/A,0.06,0.02
0.13,0.15,0.09,0.14,0.11,0.22,0.25,0.26,0.39,0.14,0.04,0.20,0.14,0.09,0.22,0.13,N/A,0.23,N/A,N/A,0.13,0.11,0.13,0.09,0.06,N/A,0.12,0.22,N/A,N/A,0.15,0.05,0.09,0.17,N/A,0.10,0.06,1,N/A,0.03,0.11,0.12,0.12,0.23,0.14,0.16,0.11,0.32,N/A,0.09,N/A,0.12,0.59,0.64,0.17,0.06,0.30,0.15,0.17,N/A,0.26,0.18,0.13,N/A,0.10,0.55,0.16,0.11,N/A,0.48,0.16,0.18,0.04,0.18,0.58,0.24,0.10,N/A,0.09,0.16,0.51,0.19,0.32,0.55,N/A,0.21,0.06,0.10,0.19,N/A,0.44,0.20
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.05,-0.01,0.05,0.02,0.11,0.04,0.06,0.01,0.00,0.02,0.02,0.05,0.02,0.05,-0.03,0.08,N/A,0.02,N/A,N/A,-0.06,0.01,0.00,0.08,0.06,N/A,0.03,0.03,N/A,N/A,0.01,0.05,0.06,0.03,N/A,0.14,0.08,0.03,N/A,1,-0.05,0.01,0.12,-0.02,0.02,-0.02,-0.03,0.08,N/A,-0.04,N/A,-0.02,0.11,0.10,-0.03,0.02,-0.03,0.01,0.03,N/A,0.05,0.17,-0.05,N/A,0.03,0.09,-0.06,0.01,N/A,0.06,0.04,0.17,0.06,0.07,0.05,0.11,-0.04,N/A,0.02,0.05,0.04,0.09,-0.01,0.14,N/A,-0.00,0.01,0.03,0.01,N/A,0.04,0.06
0.04,0.11,-0.04,0.11,0.02,0.17,0.05,-0.02,0.02,0.10,-0.04,0.11,0.11,-0.04,0.06,-0.04,N/A,0.02,N/A,N/A,0.01,0.03,-0.03,-0.01,0.04,N/A,0.07,0.01,N/A,N/A,-0.01,-0.04,-0.00,0.02,N/A,0.06,0.00,0.11,N/A,-0.05,1,0.03,0.01,0.05,0.11,0.05,0.03,0.02,N/A,0.01,N/A,-0.07,0.12,0.05,0.07,-0.00,0.04,0.02,0.02,N/A,0.11,-0.01,0.11,N/A,0.07,0.07,0.03,0.03,N/A,0.11,0.00,-0.01,-0.07,0.05,0.06,0.04,0.05,N/A,0.04,-0.03,0.02,-0.01,0.10,0.04,N/A,-0.00,-0.05,-0.03,0.07,N/A,0.09,-0.02
-0.03,0.22,-0.07,-0.07,0.01,0.19,-0.01,-0.08,0.03,-0.06,-0.01,0.08,-0.07,-0.08,0.01,-0.04,N/A,0.17,N/A,N/A,-0.01,0.06,0.03,-0.08,-0.02,N/A,0.04,0.01,N/A,N/A,0.04,-0.08,-0.00,-0.00,N/A,0.17,0.24,0.12,N/A,0.01,0.03,1,0.21,0.13,-0.07,-0.00,0.04,0.05,N/A,-0.09,N/A,-0.05,0.20,0.10,0.07,-0.01,-0.00,-0.02,-0.00,N/A,0.11,0.23,0.31,N/A,0.03,0.09,0.15,0.06,N/A,0.08,-0.02,0.23,0.18,0.18,0.05,0.03,0.07,N/A,0.03,0.12,0.01,0.00,-0.04,0.05,N/A,-0.01,-0.02,0.01,0.18,N/A,0.06,0.03
0.01,0.02,-0.03,-0.01,0.04,0.09,-0.02,0.08,0.32,0.01,0.06,0.04,-0.01,-0.01,0.03,-0.01,N/A,0.06,N/A,N/A,0.02,-0.02,0.04,-0.01,0.03,N/A,0.06,0.02,N/A,N/A,0.02,0.06,0.05,0.02,N/A,0.04,0.03,0.12,N/A,0.12,0.01,0.21,1,0.08,-0.01,0.01,0.04,0.03,N/A,0.04,N/A,-0.01,0.14,0.14,0.02,-0.00,0.04,-0.02,0.02,N/A,0.18,0.07,0.05,N/A,0.12,0.07,0.04,-0.02,N/A,0.10,0.03,0.07,0.07,0.02,0.10,0.02,0.03,N/A,0.09,0.02,0.12,0.00,0.03,0.07,N/A,-0.05,-0.00,0.02,0.01,N/A,0.06,0.06
0.03,0.23,0.04,-0.02,0.07,0.02,0.04,0.20,0.09,-0.02,0.02,-0.01,-0.02,0.05,0.01,0.03,N/A,0.05,N/A,N/A,0.07,0.01,-0.11,0.05,-0.01,N/A,0.06,0.11,N/A,N/A,0.04,-0.05,0.06,-0.01,N/A,0.16,0.21,0.23,N/A,-0.02,0.05,0.13,0.08,1,-0.02,0.00,0.04,0.08,N/A,0.11,N/A,0.00,0.12,0.16,0.12,-0.01,-0.01,-0.01,-0.01,N/A,0.04,0.18,0.20,N/A,-0.00,0.15,0.03,0.01,N/A,0.11,0.05,0.18,0.09,0.20,0.13,0.07,0.11,N/A,0.01,0.09,0.13,-0.05,0.07,0.15,N/A,0.16,-0.03,0.03,0.41,N/A,0.09,0.04
0.04,0.02,0.04,1.00,0.01,0.05,0.01,0.01,0.06,0.95,-0.01,0.10,1.00,0.05,0.04,-0.00,N/A,0.06,N/A,N/A,0.01,0.06,0.01,0.03,0.02,N/A,0.01,0.08,N/A,N/A,0.05,-0.04,-0.01,0.13,N/A,0.05,0.02,0.14,N/A,0.02,0.11,-0.07,-0.01,-0.02,1,0.01,0.08,0.04,N/A,0.03,N/A,-0.03,0.09,0.14,-0.01,0.05,0.03,0.50,0.13,N/A,-0.00,0.05,-0.00,N/A,0.14,0.16,0.01,0.06,N/A,0.05,0.02,0.05,-0.04,0.06,0.11,0.07,-0.02,N/A,0.03,-0.01,0.10,0.03,0.76,0.09,N/A,0.05,0.05,0.02,-0.02,N/A,0.14,0.12
0.02,0.02,-0.01,0.01,-0.06,0.01,0.05,0.06,0.20,0.01,-0.03,-0.01,0.01,-0.02,0.03,0.02,N/A,0.06,N/A,N/A,-0.02,0.02,-0.02,0.05,0.02,N/A,0.10,0.01,N/A,N/A,0.00,-0.02,-0.02,0.03,N/A,-0.00,-0.03,0.16,N/A,-0.02,0.05,-0.00,0.01,0.00,0.01,1,-0.00,0.02,N/A,0.03,N/A,0.23,0.08,0.13,0.01,0.03,0.15,0.01,0.03,N/A,0.02,-0.02,0.01,N/A,0.04,0.09,-0.03,0.02,N/A,0.04,0.10,-0.02,-0.04,-0.01,0.17,0.01,-0.05,N/A,0.03,0.05,0.13,0.01,0.03,0.02,N/A,0.05,0.02,0.02,-0.02,N/A,0.11,0.06
0.06,-0.01,0.03,0.08,0.07,0.06,0.07,0.06,0.09,0.09,-0.00,0.16,0.08,0.02,0.13,-0.01,N/A,0.03,N/A,N/A,-0.06,0.05,0.10,-0.07,0.03,N/A,0.09,0.01,N/A,N/A,0.06,-0.06,0.05,0.09,N/A,-0.08,-0.05,0.11,N/A,-0.03,0.03,0.04,0.04,0.04,0.08,-0.00,1,0.12,N/A,0.01,N/A,0.01,0.10,0.08,0.11,0.04,-0.01,0.06,0.09,N/A,0.04,0.00,0.10,N/A,0.19,0.07,0.01,0.05,N/A,0.07,0.20,0.00,0.00,-0.03,0.11,0.09,0.06,N/A,0.06,0.02,0.05,0.04,0.05,0.05,N/A,-0.05,0.05,0.05,-0.00,N/A,0.03,0.10
0.08,0.02,0.16,0.04,-0.04,0.12,0.64,0.08,0.18,0.04,-0.03,0.08,0.04,0.15,0.06,0.00,N/A,0.09,N/A,N/A,0.07,-0.01,0.06,0.04,-0.03,N/A,0.24,0.04,N/A,N/A,0.11,0.01,0.10,0.09,N/A,-0.01,0.03,0.32,N/A,0.08,0.02,0.05,0.03,0.08,0.04,0.02,0.12,1,N/A,-0.02,N/A,0.02,0.32,0.37,0.01,0.08,0.11,0.05,0.09,N/A,0.17,0.07,0.06,N/A,0.05,0.32,0.25,-0.01,N/A,0.42,0.16,0.07,0.03,0.01,0.26,0.05,0.10,N/A,0.06,0.08,0.33,0.04,0.13,0.27,N/A,0.12,0.05,0.06,0.05,N/A,0.13,0.10
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.06,0.06,-0.02,0.03,0.04,-0.03,-0.03,0.03,-0.02,0.05,-0.01,-0.04,0.03,-0.01,0.00,-0.01,N/A,0.03,N/A,N/A,-0.00,0.01,0.05,0.17,0.15,N/A,0.04,0.00,N/A,N/A,-0.01,0.05,0.02,0.00,N/A,0.01,0.03,0.09,N/A,-0.04,0.01,-0.09,0.04,0.11,0.03,0.03,0.01,-0.02,N/A,1,N/A,0.05,0.04,0.06,-0.01,0.02,-0.07,-0.02,0.00,N/A,0.06,-0.01,0.02,N/A,-0.03,0.02,-0.00,0.01,N/A,-0.01,0.08,-0.01,0.03,0.05,0.03,-0.03,0.09,N/A,0.08,-0.03,0.06,0.03,0.04,0.01,N/A,0.04,0.01,-0.04,0.05,N/A,0.07,0.13
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.04,0.02,0.03,-0.03,-0.02,0.04,-0.04,0.04,0.03,-0.04,-0.04,-0.05,-0.03,-0.01,0.04,0.02,N/A,0.01,N/A,N/A,-0.04,0.04,-0.01,-0.01,0.00,N/A,0.04,0.07,N/A,N/A,0.01,0.06,-0.06,-0.06,N/A,0.02,0.02,0.12,N/A,-0.02,-0.07,-0.05,-0.01,0.00,-0.03,0.23,0.01,0.02,N/A,0.05,N/A,1,-0.02,0.06,-0.11,0.04,-0.04,-0.05,-0.06,N/A,0.11,0.01,0.03,N/A,-0.08,0.03,-0.01,0.04,N/A,0.06,-0.05,0.01,-0.00,0.01,0.06,0.06,0.03,N/A,-0.03,0.06,0.04,-0.02,-0.03,0.01,N/A,0.01,0.04,-0.03,-0.07,N/A,0.08,0.04
0.10,0.06,0.18,0.09,0.08,0.19,0.19,0.21,0.33,0.08,0.02,0.13,0.09,0.18,0.22,0.10,N/A,0.21,N/A,N/A,0.08,0.08,0.14,0.04,0.04,N/A,0.14,0.18,N/A,N/A,0.11,0.04,0.07,0.11,N/A,0.14,0.12,0.59,N/A,0.11,0.12,0.20,0.14,0.12,0.09,0.08,0.10,0.32,N/A,0.04,N/A,-0.02,1,0.60,0.11,0.12,0.15,0.12,0.11,N/A,0.35,0.20,0.11,N/A,0.10,0.48,0.12,0.08,N/A,0.48,0.21,0.20,0.12,0.10,0.47,0.14,0.15,N/A,0.14,0.11,0.53,0.11,0.22,0.49,N/A,0.18,0.04,-0.00,0.11,N/A,0.35,0.17
0.09,0.10,0.19,0.14,0.06,0.25,0.29,0.25,0.36,0.14,0.06,0.20,0.14,0.17,0.19,0.11,N/A,0.28,N/A,N/A,0.07,0.07,0.11,0.04,0.06,N/A,0.14,0.15,N/A,N/A,0.21,0.01,0.08,0.19,N/A,0.15,0.03,0.64,N/A,0.10,0.05,0.10,0.14,0.16,0.14,0.13,0.08,0.37,N/A,0.06,N/A,0.06,0.60,1,0.15,0.14,0.25,0.16,0.19,N/A,0.25,0.22,0.09,N/A,0.09,0.70,0.16,0.07,N/A,0.52,0.19,0.22,0.11,0.11,0.54,0.20,0.10,N/A,0.09,0.18,0.52,0.15,0.27,0.49,N/A,0.20,0.08,0.09,0.11,N/A,0.42,0.18
0.03,0.21,0.04,-0.01,0.09,0.02,-0.02,0.01,0.14,-0.01,0.06,0.21,-0.01,0.05,0.02,0.10,N/A,0.02,N/A,N/A,0.11,0.02,0.13,0.08,0.00,N/A,0.16,0.01,N/A,N/A,-0.01,0.04,-0.00,0.16,N/A,0.12,0.07,0.17,N/A,-0.03,0.07,0.07,0.02,0.12,-0.01,0.01,0.11,0.01,N/A,-0.01,N/A,-0.11,0.11,0.15,1,0.00,0.02,0.06,0.16,N/A,0.07,0.09,0.13,N/A,0.11,0.10,-0.02,0.02,N/A,0.09,0.11,0.09,0.10,0.19,0.13,0.09,0.06,N/A,-0.05,0.07,0.13,0.08,0.09,0.15,N/A,0.08,-0.01,0.51,0.13,N/A,0.00,0.01
-0.04,-0.09,0.05,0.05,-0.05,0.02,0.03,-0.08,0.04,0.04,0.12,0.07,0.05,0.05,0.06,0.05,N/A,0.00,N/A,N/A,-0.02,0.02,0.07,-0.03,-0.04,N/A,0.03,0.03,N/A,N/A,0.06,0.05,-0.00,0.06,N/A,0.01,-0.02,0.06,N/A,0.02,-0.00,-0.01,-0.00,-0.01,0.05,0.03,0.04,0.08,N/A,0.02,N/A,0.04,0.12,0.14,0.00,1,-0.03,-0.01,0.06,N/A,-0.00,-0.05,0.10,N/A,-0.02,0.10,0.00,0.02,N/A,0.18,0.00,-0.05,-0.04,-0.07,0.01,0.05,-0.03,N/A,0.04,-0.04,0.10,-0.02,0.04,0.08,N/A,0.02,-0.02,0.01,-0.05,N/A,0.03,-0.01
0.03,0.01,0.19,0.03,0.00,0.16,0.09,0.03,0.30,0.03,0.10,-0.02,0.03,0.19,0.09,0.07,N/A,0.02,N/A,N/A,0.14,-0.01,-0.11,-0.00,-0.04,N/A,0.04,0.04,N/A,N/A,0.06,0.08,0.01,0.01,N/A,-0.01,0.02,0.30,N/A,-0.03,0.04,-0.00,0.04,-0.01,0.03,0.15,-0.01,0.11,N/A,-0.07,N/A,-0.04,0.15,0.25,0.02,-0.03,1,0.05,0.01,N/A,0.14,0.03,0.01,N/A,0.07,0.22,0.02,-0.01,N/A,0.17,0.09,0.03,0.00,0.03,0.19,0.08,0.07,N/A,0.02,-0.00,0.19,0.05,0.17,0.22,N/A,0.07,0.05,0.05,0.05,N/A,0.13,0.08
0.03,0.00,0.04,0.50,0.03,0.06,0.05,0.04,0.14,0.47,0.02,0.17,0.50,0.03,0.07,-0.02,N/A,0.08,N/A,N/A,0.45,0.07,0.00,-0.02,0.02,N/A,0.03,0.06,N/A,N/A,0.06,-0.04,0.00,0.23,N/A,0.04,-0.00,0.15,N/A,0.01,0.02,-0.02,-0.02,-0.01,0.50,0.01,0.06,0.05,N/A,-0.02,N/A,-0.05,0.12,0.16,0.06,-0.01,0.05,1,0.23,N/A,-0.03,0.01,-0.03,N/A,0.07,0.16,0.05,0.07,N/A,0.06,0.05,0.01,0.11,0.03,0.17,0.09,-0.04,N/A,0.01,0.06,0.11,0.12,0.67,0.28,N/A,0.14,-0.02,0.09,-0.02,N/A,0.12,0.07
0.08,-0.01,0.07,0.13,0.01,0.07,0.04,0.06,0.11,0.11,0.20,0.73,0.13,0.05,0.11,0.11,N/A,0.13,N/A,N/A,0.19,0.23,0.02,0.02,0.06,N/A,0.16,0.10,N/A,N/A,0.03,0.04,0.04,1.00,N/A,0.04,0.07,0.17,N/A,0.03,0.02,-0.00,0.02,-0.01,0.13,0.03,0.09,0.09,N/A,0.00,N/A,-0.06,0.11,0.19,0.16,0.06,0.01,0.23,1,N/A,0.05,0.01,0.00,N/A,0.02,0.17,0.07,0.23,N/A,0.14,0.09,0.01,-0.03,0.04,0.14,0.24,0.00,N/A,0.01,0.03,0.10,0.06,0.23,0.16,N/A,0.08,0.04,0.08,-0.06,N/A,0.14,0.01
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.01,0.09,0.10,-0.00,0.01,0.08,0.06,0.03,0.17,-0.00,0.04,0.03,-0.00,0.10,0.04,0.05,N/A,0.09,N/A,N/A,0.10,0.01,0.13,-0.00,0.08,N/A,0.07,0.10,N/A,N/A,0.04,0.05,0.00,0.05,N/A,0.08,0.06,0.26,N/A,0.05,0.11,0.11,0.18,0.04,-0.00,0.02,0.04,0.17,N/A,0.06,N/A,0.11,0.35,0.25,0.07,-0.00,0.14,-0.03,0.05,N/A,1,0.18,0.05,N/A,-0.03,0.23,0.08,0.01,N/A,0.28,0.05,0.18,0.07,0.06,0.17,0.02,0.15,N/A,0.00,0.09,0.22,0.09,0.11,0.24,N/A,0.06,0.01,0.03,0.07,N/A,0.17,0.07
0.12,0.32,0.11,0.05,0.05,0.09,0.10,-0.01,0.13,0.04,0.09,0.02,0.05,0.11,-0.04,0.03,N/A,0.09,N/A,N/A,-0.02,-0.02,0.10,0.14,0.11,N/A,0.10,-0.00,N/A,N/A,0.18,0.10,0.06,0.01,N/A,0.27,0.15,0.18,N/A,0.17,-0.01,0.23,0.07,0.18,0.05,-0.02,0.00,0.07,N/A,-0.01,N/A,0.01,0.20,0.22,0.09,-0.05,0.03,0.01,0.01,N/A,0.18,1,0.22,N/A,0.02,0.22,0.07,-0.02,N/A,0.13,-0.03,1.00,0.23,0.31,0.13,0.01,0.10,N/A,0.01,0.13,0.16,0.10,0.06,0.24,N/A,0.07,-0.03,0.10,0.23,N/A,0.17,0.13
-0.02,0.24,0.02,-0.00,0.16,0.09,-0.02,-0.09,0.07,-0.02,-0.01,0.07,-0.00,0.02,0.16,-0.07,N/A,0.08,N/A,N/A,-0.03,0.01,-0.04,0.01,0.08,N/A,0.03,0.03,N/A,N/A,0.02,0.02,-0.03,0.00,N/A,0.22,0.19,0.13,N/A,-0.05,0.11,0.31,0.05,0.20,-0.00,0.01,0.10,0.06,N/A,0.02,N/A,0.03,0.11,0.09,0.13,0.10,0.01,-0.03,0.00,N/A,0.05,0.22,1,N/A,0.05,0.18,0.06,0.01,N/A,0.11,0.02,0.22,0.21,0.22,0.09,0.02,0.06,N/A,0.01,0.05,0.04,0.02,0.00,0.07,N/A,0.02,-0.04,-0.01,0.21,N/A,0.06,0.21
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.00,0.11,0.07,0.14,0.02,0.02,0.07,0.06,0.08,0.15,-0.03,0.03,0.14,0.02,0.07,-0.10,N/A,0.03,N/A,N/A,-0.05,0.00,0.04,0.10,0.02,N/A,-0.00,0.13,N/A,N/A,0.01,-0.07,0.01,0.02,N/A,0.01,-0.01,0.10,N/A,0.03,0.07,0.03,0.12,-0.00,0.14,0.04,0.19,0.05,N/A,-0.03,N/A,-0.08,0.10,0.09,0.11,-0.02,0.07,0.07,0.02,N/A,-0.03,0.02,0.05,N/A,1,0.14,-0.02,0.00,N/A,0.04,0.08,0.02,0.00,0.10,0.11,0.01,0.07,N/A,0.04,0.02,0.08,0.25,0.09,0.05,N/A,-0.05,-0.03,0.08,0.02,N/A,-0.03,0.12
0.10,0.07,0.14,0.16,0.04,0.18,0.24,0.22,0.33,0.15,0.04,0.21,0.16,0.12,0.16,0.06,N/A,0.16,N/A,N/A,0.10,0.12,0.11,0.03,0.10,N/A,0.14,0.17,N/A,N/A,0.13,0.07,0.05,0.17,N/A,0.16,0.04,0.55,N/A,0.09,0.07,0.09,0.07,0.15,0.16,0.09,0.07,0.32,N/A,0.02,N/A,0.03,0.48,0.70,0.10,0.10,0.22,0.16,0.17,N/A,0.23,0.22,0.18,N/A,0.14,1,0.13,0.12,N/A,0.40,0.22,0.22,0.14,0.09,0.49,0.17,0.14,N/A,0.15,0.09,0.46,0.24,0.28,0.43,N/A,0.23,0.03,-0.01,0.10,N/A,0.36,0.18
0.19,-0.02,0.05,0.01,0.06,0.01,0.10,0.03,0.10,0.03,-0.01,0.13,0.01,0.02,0.01,-0.01,N/A,0.02,N/A,N/A,0.16,0.26,0.00,0.03,0.07,N/A,0.05,0.04,N/A,N/A,-0.01,0.01,0.01,0.07,N/A,-0.06,0.06,0.16,N/A,-0.06,0.03,0.15,0.04,0.03,0.01,-0.03,0.01,0.25,N/A,-0.00,N/A,-0.01,0.12,0.16,-0.02,0.00,0.02,0.05,0.07,N/A,0.08,0.07,0.06,N/A,-0.02,0.13,1,0.26,N/A,0.17,0.05,0.07,0.07,-0.03,0.11,0.04,0.05,N/A,0.09,0.05,0.15,0.05,0.13,0.16,N/A,0.05,-0.00,0.04,-0.02,N/A,0.14,0.04
0.06,-0.06,0.03,0.06,-0.01,-0.02,-0.07,0.06,0.04,0.05,0.04,0.35,0.06,0.01,0.02,-0.00,N/A,0.02,N/A,N/A,0.08,1.00,0.03,-0.01,-0.03,N/A,0.00,0.24,N/A,N/A,0.03,0.05,0.02,0.23,N/A,-0.01,0.03,0.11,N/A,0.01,0.03,0.06,-0.02,0.01,0.06,0.02,0.05,-0.01,N/A,0.01,N/A,0.04,0.08,0.07,0.02,0.02,-0.01,0.07,0.23,N/A,0.01,-0.02,0.01,N/A,0.00,0.12,0.26,1,N/A,0.09,0.03,-0.02,0.00,-0.05,0.13,0.29,0.04,N/A,0.42,-0.01,0.11,0.01,0.11,0.07,N/A,0.05,-0.03,0.01,0.01,N/A,0.03,0.01
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.16,0.02,0.35,0.05,0.04,0.18,0.26,0.16,0.30,0.05,0.04,0.12,0.05,0.32,0.22,0.01,N/A,0.22,N/A,N/A,0.08,0.09,0.07,0.13,0.01,N/A,0.23,0.14,N/A,N/A,0.14,0.09,-0.01,0.14,N/A,0.05,0.08,0.48,N/A,0.06,0.11,0.08,0.10,0.11,0.05,0.04,0.07,0.42,N/A,-0.01,N/A,0.06,0.48,0.52,0.09,0.18,0.17,0.06,0.14,N/A,0.28,0.13,0.11,N/A,0.04,0.40,0.17,0.09,N/A,1,0.15,0.13,0.06,0.03,0.45,0.12,0.16,N/A,0.11,0.18,0.50,0.08,0.17,0.42,N/A,0.09,0.04,0.01,0.07,N/A,0.27,0.09
0.03,-0.06,0.02,0.02,0.02,0.07,0.16,0.04,0.06,0.02,0.01,0.13,0.02,-0.03,0.08,-0.01,N/A,0.11,N/A,N/A,0.03,0.03,0.03,0.05,-0.01,N/A,0.11,-0.01,N/A,N/A,0.04,-0.06,-0.04,0.09,N/A,0.06,0.04,0.16,N/A,0.04,0.00,-0.02,0.03,0.05,0.02,0.10,0.20,0.16,N/A,0.08,N/A,-0.05,0.21,0.19,0.11,0.00,0.09,0.05,0.09,N/A,0.05,-0.03,0.02,N/A,0.08,0.22,0.05,0.03,N/A,0.15,1,-0.03,0.08,-0.05,0.16,0.07,0.04,N/A,0.06,0.04,0.12,0.13,0.07,0.18,N/A,0.11,0.07,-0.00,0.05,N/A,0.11,0.05
0.12,0.32,0.11,0.05,0.05,0.09,0.10,-0.01,0.13,0.04,0.09,0.02,0.05,0.11,-0.04,0.03,N/A,0.09,N/A,N/A,-0.02,-0.02,0.10,0.14,0.11,N/A,0.10,-0.00,N/A,N/A,0.18,0.10,0.06,0.01,N/A,0.27,0.15,0.18,N/A,0.17,-0.01,0.23,0.07,0.18,0.05,-0.02,0.00,0.07,N/A,-0.01,N/A,0.01,0.20,0.22,0.09,-0.05,0.03,0.01,0.01,N/A,0.18,1.00,0.22,N/A,0.02,0.22,0.07,-0.02,N/A,0.13,-0.03,1,0.23,0.31,0.13,0.01,0.10,N/A,0.01,0.13,0.16,0.10,0.06,0.24,N/A,0.07,-0.03,0.10,0.23,N/A,0.17,0.13
-0.01,0.21,0.06,-0.04,0.16,0.09,0.01,0.05,0.03,-0.03,0.06,0.04,-0.04,0.02,0.08,-0.06,N/A,0.10,N/A,N/A,0.02,0.00,0.02,0.04,0.07,N/A,0.03,0.03,N/A,N/A,0.20,-0.02,-0.01,-0.03,N/A,0.25,0.18,0.04,N/A,0.06,-0.07,0.18,0.07,0.09,-0.04,-0.04,0.00,0.03,N/A,0.03,N/A,-0.00,0.12,0.11,0.10,-0.04,0.00,0.11,-0.03,N/A,0.07,0.23,0.21,N/A,0.00,0.14,0.07,0.00,N/A,0.06,0.08,0.23,1,0.15,0.13,0.02,0.16,N/A,-0.06,0.11,0.05,0.04,0.00,0.16,N/A,0.16,-0.04,0.02,0.19,N/A,0.12,-0.00
