1,0.09,0.19,0.12,0.02,0.04
0.09,1,0.06,0.20,0.02,0.10
0.19,0.06,1,0.19,0.01,0.09
0.12,0.20,0.19,1,0.10,0.09
0.02,0.02,0.01,0.10,1,0.01
0.04,0.10,0.09,0.09,0.01,1
