1,0.15,0.21,0.26,0.03,0.04,0.04,N/A,0.01,-0.03,0.02,0.30,0.02,0.00,0.00,N/A,0.08,N/A,0.07,0.09,0.08,N/A,0.05,N/A,0.02,-0.00,0.28,N/A,N/A,N/A,0.05,1.00,N/A,0.10,-0.02,0.28,N/A
0.15,1,0.43,0.44,0.04,0.11,0.13,N/A,0.03,0.12,0.08,0.54,0.04,0.04,0.39,N/A,0.18,N/A,0.08,0.12,0.16,N/A,0.15,N/A,0.04,0.04,0.55,N/A,N/A,N/A,0.05,0.15,N/A,0.06,-0.04,0.55,N/A
0.21,0.43,1,0.52,0.01,0.17,0.20,N/A,0.04,0.17,0.03,0.74,0.14,0.08,0.52,N/A,0.23,N/A,0.06,0.23,0.28,N/A,0.25,N/A,0.09,0.13,0.79,N/A,N/A,N/A,0.07,0.21,N/A,0.09,0.01,0.79,N/A
0.26,0.44,0.52,1,0.01,0.05,0.09,N/A,0.02,0.23,0.03,0.61,0.04,0.20,0.36,N/A,0.21,N/A,0.03,0.31,0.13,N/A,0.20,N/A,0.05,0.03,0.65,N/A,N/A,N/A,0.06,0.26,N/A,0.07,-0.00,0.65,N/A
0.03,0.04,0.01,0.01,1,-0.01,0.03,N/A,-0.01,0.03,0.02,0.08,0.02,0.13,0.00,N/A,0.00,N/A,-0.00,0.02,0.04,N/A,0.04,N/A,0.03,0.02,0.06,N/A,N/A,N/A,-0.04,0.03,N/A,0.12,-0.06,0.06,N/A
0.04,0.11,0.17,0.05,-0.01,1,0.11,N/A,-0.02,-0.08,0.01,0.11,0.06,0.03,0.08,N/A,0.07,N/A,-0.02,0.02,0.07,N/A,0.11,N/A,0.05,0.10,0.13,N/A,N/A,N/A,-0.01,0.04,N/A,0.07,-0.06,0.13,N/A
0.04,0.13,0.20,0.09,0.03,0.11,1,N/A,0.02,-0.00,-0.00,0.19,0.03,0.00,0.04,N/A,0.17,N/A,0.05,0.04,0.18,N/A,0.28,N/A,-0.01,0.22,0.21,N/A,N/A,N/A,0.00,0.04,N/A,0.08,0.01,0.21,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.01,0.03,0.04,0.02,-0.01,-0.02,0.02,N/A,1,-0.00,0.04,0.04,-0.01,0.01,0.03,N/A,0.07,N/A,0.15,0.24,0.82,N/A,0.02,N/A,0.03,0.03,0.06,N/A,N/A,N/A,0.01,0.01,N/A,0.03,0.02,0.06,N/A
-0.03,0.12,0.17,0.23,0.03,-0.08,-0.00,N/A,-0.00,1,0.03,0.21,0.00,0.13,0.04,N/A,0.14,N/A,-0.03,0.13,0.07,N/A,0.07,N/A,0.06,0.01,0.22,N/A,N/A,N/A,0.04,-0.03,N/A,0.08,0.07,0.22,N/A
0.02,0.08,0.03,0.03,0.02,0.01,-0.00,N/A,0.04,0.03,1,0.07,0.07,-0.06,0.03,N/A,0.03,N/A,0.15,-0.01,0.05,N/A,0.01,N/A,-0.01,0.10,0.07,N/A,N/A,N/A,0.04,0.02,N/A,0.60,0.04,0.07,N/A
0.30,0.54,0.74,0.61,0.08,0.11,0.19,N/A,0.04,0.21,0.07,1,0.12,0.11,0.61,N/A,0.23,N/A,0.04,0.23,0.26,N/A,0.23,N/A,0.05,0.12,0.90,N/A,N/A,N/A,0.10,0.30,N/A,0.09,0.03,0.90,N/A
0.02,0.04,0.14,0.04,0.02,0.06,0.03,N/A,-0.01,0.00,0.07,0.12,1,0.06,0.03,N/A,0.02,N/A,-0.03,-0.00,0.08,N/A,0.01,N/A,0.02,0.03,0.12,N/A,N/A,N/A,0.02,0.02,N/A,0.09,0.02,0.12,N/A
0.00,0.04,0.08,0.20,0.13,0.03,0.00,N/A,0.01,0.13,-0.06,0.11,0.06,1,0.04,N/A,0.06,N/A,0.00,0.11,0.13,N/A,0.13,N/A,0.05,0.06,0.10,N/A,N/A,N/A,0.01,0.00,N/A,0.06,0.16,0.10,N/A
0.00,0.39,0.52,0.36,0.00,0.08,0.04,N/A,0.03,0.04,0.03,0.61,0.03,0.04,1,N/A,0.01,N/A,0.00,0.04,0.06,N/A,0.05,N/A,0.08,-0.01,0.68,N/A,N/A,N/A,0.06,0.00,N/A,0.00,-0.01,0.68,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.08,0.18,0.23,0.21,0.00,0.07,0.17,N/A,0.07,0.14,0.03,0.23,0.02,0.06,0.01,N/A,1,N/A,0.15,0.60,0.23,N/A,0.29,N/A,0.00,0.15,0.25,N/A,N/A,N/A,0.08,0.08,N/A,0.07,-0.05,0.25,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.07,0.08,0.06,0.03,-0.00,-0.02,0.05,N/A,0.15,-0.03,0.15,0.04,-0.03,0.00,0.00,N/A,0.15,N/A,1,0.14,0.18,N/A,0.06,N/A,-0.02,0.04,0.06,N/A,N/A,N/A,0.04,0.07,N/A,0.12,0.00,0.06,N/A
0.09,0.12,0.23,0.31,0.02,0.02,0.04,N/A,0.24,0.13,-0.01,0.23,-0.00,0.11,0.04,N/A,0.60,N/A,0.14,1,0.29,N/A,0.13,N/A,-0.02,0.01,0.26,N/A,N/A,N/A,0.04,0.09,N/A,0.02,-0.06,0.26,N/A
0.08,0.16,0.28,0.13,0.04,0.07,0.18,N/A,0.82,0.07,0.05,0.26,0.08,0.13,0.06,N/A,0.23,N/A,0.18,0.29,1,N/A,0.27,N/A,0.03,0.16,0.27,N/A,N/A,N/A,0.03,0.08,N/A,0.10,0.07,0.27,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.05,0.15,0.25,0.20,0.04,0.11,0.28,N/A,0.02,0.07,0.01,0.23,0.01,0.13,0.05,N/A,0.29,N/A,0.06,0.13,0.27,N/A,1,N/A,0.07,0.27,0.25,N/A,N/A,N/A,0.05,0.05,N/A,0.15,0.05,0.25,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
