N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,1,0.06,0.00,0.06,0.06,0.07,0.01,0.06,N/A,0.03,0.11,0.05
N/A,0.06,1,0.19,0.50,0.08,0.36,-0.03,0.14,N/A,0.23,0.84,-0.06
N/A,0.00,0.19,1,0.21,-0.04,0.58,0.09,-0.01,N/A,0.83,0.18,0.01
N/A,0.06,0.50,0.21,1,0.11,0.33,0.09,0.07,N/A,0.25,0.54,0.04
N/A,0.06,0.08,-0.04,0.11,1,0.00,-0.07,-0.02,N/A,-0.02,0.05,-0.00
N/A,0.07,0.36,0.58,0.33,0.00,1,0.08,0.10,N/A,0.63,0.38,0.02
N/A,0.01,-0.03,0.09,0.09,-0.07,0.08,1,-0.05,N/A,0.15,0.04,-0.07
N/A,0.06,0.14,-0.01,0.07,-0.02,0.10,-0.05,1,N/A,-0.03,0.08,0.03
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,0.03,0.23,0.83,0.25,-0.02,0.63,0.15,-0.03,N/A,1,0.24,-0.01
N/A,0.11,0.84,0.18,0.54,0.05,0.38,0.04,0.08,N/A,0.24,1,-0.01
N/A,0.05,-0.06,0.01,0.04,-0.00,0.02,-0.07,0.03,N/A,-0.01,-0.01,1
