N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,1,N/A,0.06,-0.00,0.06,N/A,-0.00,N/A,N/A,0.03,0.04
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,0.06,N/A,1,0.17,-0.08,N/A,0.04,N/A,N/A,0.10,0.11
N/A,-0.00,N/A,0.17,1,-0.01,N/A,-0.02,N/A,N/A,0.05,-0.03
N/A,0.06,N/A,-0.08,-0.01,1,N/A,-0.03,N/A,N/A,-0.06,-0.05
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,-0.00,N/A,0.04,-0.02,-0.03,N/A,1,N/A,N/A,0.05,-0.04
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,0.03,N/A,0.10,0.05,-0.06,N/A,0.05,N/A,N/A,1,0.06
N/A,0.04,N/A,0.11,-0.03,-0.05,N/A,-0.04,N/A,N/A,0.06,1
