1,0.00,0.06,0.05,0.22,0.08,-0.02,0.06,0.04,0.07,0.10,0.01,0.10
0.00,1,0.07,0.04,0.02,0.06,0.05,0.12,-0.07,0.00,-0.03,0.03,0.04
0.06,0.07,1,0.03,0.09,0.13,0.05,0.13,0.28,0.09,-0.01,0.12,0.11
0.05,0.04,0.03,1,0.01,0.11,0.00,0.02,-0.07,-0.04,0.10,-0.01,0.05
0.22,0.02,0.09,0.01,1,0.08,0.02,-0.04,0.01,0.04,-0.04,-0.00,0.03
0.08,0.06,0.13,0.11,0.08,1,0.06,0.01,-0.08,0.19,0.00,0.06,0.16
-0.02,0.05,0.05,0.00,0.02,0.06,1,-0.03,0.07,0.05,-0.02,0.05,0.03
0.06,0.12,0.13,0.02,-0.04,0.01,-0.03,1,-0.00,0.01,-0.09,0.04,0.01
0.04,-0.07,0.28,-0.07,0.01,-0.08,0.07,-0.00,1,0.04,-0.08,0.05,0.04
0.07,0.00,0.09,-0.04,0.04,0.19,0.05,0.01,0.04,1,0.00,-0.02,0.04
0.10,-0.03,-0.01,0.10,-0.04,0.00,-0.02,-0.09,-0.08,0.00,1,0.00,0.03
0.01,0.03,0.12,-0.01,-0.00,0.06,0.05,0.04,0.05,-0.02,0.00,1,-0.02
0.10,0.04,0.11,0.05,0.03,0.16,0.03,0.01,0.04,0.04,0.03,-0.02,1
