1,N/A,N/A,N/A,N/A,0.01,0.03,0.00,0.17,N/A,0.16,0.23,0.13,N/A,0.17,N/A,0.04,-0.01,0.11,N/A,0.07,0.08,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.01,N/A,N/A,N/A,N/A,1,-0.08,0.02,0.10,N/A,0.09,0.10,0.09,N/A,0.05,N/A,-0.02,0.04,0.01,N/A,0.03,-0.03,N/A
0.03,N/A,N/A,N/A,N/A,-0.08,1,-0.05,0.03,N/A,0.02,0.03,0.01,N/A,0.02,N/A,-0.00,-0.01,-0.00,N/A,-0.07,0.14,N/A
0.00,N/A,N/A,N/A,N/A,0.02,-0.05,1,0.07,N/A,0.09,-0.09,-0.02,N/A,-0.06,N/A,-0.04,0.01,-0.01,N/A,0.01,0.02,N/A
0.17,N/A,N/A,N/A,N/A,0.10,0.03,0.07,1,N/A,0.97,-0.01,0.33,N/A,0.34,N/A,0.02,0.10,0.40,N/A,0.01,0.16,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.16,N/A,N/A,N/A,N/A,0.09,0.02,0.09,0.97,N/A,1,-0.01,0.32,N/A,0.37,N/A,0.03,0.11,0.39,N/A,0.02,0.14,N/A
0.23,N/A,N/A,N/A,N/A,0.10,0.03,-0.09,-0.01,N/A,-0.01,1,0.02,N/A,0.05,N/A,0.05,0.16,0.13,N/A,0.04,-0.02,N/A
0.13,N/A,N/A,N/A,N/A,0.09,0.01,-0.02,0.33,N/A,0.32,0.02,1,N/A,0.26,N/A,0.07,0.03,0.33,N/A,-0.02,0.16,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.17,N/A,N/A,N/A,N/A,0.05,0.02,-0.06,0.34,N/A,0.37,0.05,0.26,N/A,1,N/A,0.05,0.07,0.27,N/A,0.07,0.05,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.04,N/A,N/A,N/A,N/A,-0.02,-0.00,-0.04,0.02,N/A,0.03,0.05,0.07,N/A,0.05,N/A,1,-0.02,0.08,N/A,0.03,0.05,N/A
-0.01,N/A,N/A,N/A,N/A,0.04,-0.01,0.01,0.10,N/A,0.11,0.16,0.03,N/A,0.07,N/A,-0.02,1,0.02,N/A,-0.07,-0.04,N/A
0.11,N/A,N/A,N/A,N/A,0.01,-0.00,-0.01,0.40,N/A,0.39,0.13,0.33,N/A,0.27,N/A,0.08,0.02,1,N/A,0.14,0.17,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.07,N/A,N/A,N/A,N/A,0.03,-0.07,0.01,0.01,N/A,0.02,0.04,-0.02,N/A,0.07,N/A,0.03,-0.07,0.14,N/A,1,0.04,N/A
0.08,N/A,N/A,N/A,N/A,-0.03,0.14,0.02,0.16,N/A,0.14,-0.02,0.16,N/A,0.05,N/A,0.05,-0.04,0.17,N/A,0.04,1,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
