N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,1,0.21,0.23,0.04,0.15,N/A,0.01,N/A,N/A,0.11,N/A,N/A,N/A,0.07,0.03,N/A,N/A,N/A,0.13,N/A,0.12,N/A,0.11,0.04,N/A,N/A,-0.01,0.09
N/A,0.21,1,0.21,0.10,0.11,N/A,0.07,N/A,N/A,0.01,N/A,N/A,N/A,0.09,0.08,N/A,N/A,N/A,0.08,N/A,0.02,N/A,0.14,0.04,N/A,N/A,-0.02,0.13
N/A,0.23,0.21,1,-0.05,0.01,N/A,0.06,N/A,N/A,0.05,N/A,N/A,N/A,0.17,0.22,N/A,N/A,N/A,0.01,N/A,0.09,N/A,0.39,0.03,N/A,N/A,0.05,0.32
N/A,0.04,0.10,-0.05,1,0.01,N/A,0.02,N/A,N/A,0.04,N/A,N/A,N/A,-0.03,-0.03,N/A,N/A,N/A,0.01,N/A,0.05,N/A,-0.04,-0.03,N/A,N/A,0.01,0.02
N/A,0.15,0.11,0.01,0.01,1,N/A,0.00,N/A,N/A,0.02,N/A,N/A,N/A,-0.03,0.05,N/A,N/A,N/A,0.05,N/A,0.06,N/A,-0.02,-0.01,N/A,N/A,0.01,0.03
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,0.01,0.07,0.06,0.02,0.00,N/A,1,N/A,N/A,0.01,N/A,N/A,N/A,-0.06,0.16,N/A,N/A,N/A,0.05,N/A,0.07,N/A,0.07,0.08,N/A,N/A,0.10,0.04
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,0.11,0.01,0.05,0.04,0.02,N/A,0.01,N/A,N/A,1,N/A,N/A,N/A,0.13,-0.05,N/A,N/A,N/A,0.13,N/A,0.15,N/A,0.13,0.11,N/A,N/A,-0.02,0.02
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,0.07,0.09,0.17,-0.03,-0.03,N/A,-0.06,N/A,N/A,0.13,N/A,N/A,N/A,1,0.03,N/A,N/A,N/A,0.14,N/A,0.10,N/A,0.56,0.02,N/A,N/A,0.15,0.10
