1,N/A,0.08,0.02,0.13,0.09,0.18,0.01,0.05,0.08,0.02,0.08,0.13,0.03,0.09,0.08,0.04,0.08,-0.05,0.06
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.08,N/A,1,0.03,0.60,0.86,0.18,0.12,0.28,0.04,-0.02,0.79,0.19,0.16,0.08,1.00,0.04,1.00,0.01,0.06
0.02,N/A,0.03,1,0.27,0.02,0.12,-0.04,0.04,0.01,-0.04,0.00,0.23,0.08,0.18,0.04,-0.00,0.04,0.04,0.12
0.13,N/A,0.60,0.27,1,0.56,0.35,0.10,0.18,0.15,0.05,0.52,0.46,0.30,0.13,0.61,-0.04,0.61,0.07,0.20
0.09,N/A,0.86,0.02,0.56,1,0.20,0.09,0.30,0.07,-0.02,0.68,0.25,0.20,0.13,0.85,0.08,0.85,0.00,0.07
0.18,N/A,0.18,0.12,0.35,0.20,1,0.13,0.05,0.23,0.10,0.21,0.52,0.16,0.14,0.18,0.05,0.18,0.00,0.24
0.01,N/A,0.12,-0.04,0.10,0.09,0.13,1,0.10,0.04,-0.00,0.09,0.12,0.07,-0.06,0.12,-0.09,0.12,-0.04,0.10
0.05,N/A,0.28,0.04,0.18,0.30,0.05,0.10,1,0.14,-0.03,0.20,0.21,0.06,0.21,0.27,0.07,0.27,0.01,0.10
0.08,N/A,0.04,0.01,0.15,0.07,0.23,0.04,0.14,1,0.09,0.09,0.24,0.17,0.04,0.04,0.08,0.04,-0.03,0.11
0.02,N/A,-0.02,-0.04,0.05,-0.02,0.10,-0.00,-0.03,0.09,1,0.59,0.14,0.02,0.03,-0.02,-0.00,-0.02,-0.08,-0.02
0.08,N/A,0.79,0.00,0.52,0.68,0.21,0.09,0.20,0.09,0.59,1,0.23,0.13,0.08,0.79,0.03,0.79,-0.04,0.03
0.13,N/A,0.19,0.23,0.46,0.25,0.52,0.12,0.21,0.24,0.14,0.23,1,0.26,0.27,0.19,0.05,0.19,0.04,0.30
0.03,N/A,0.16,0.08,0.30,0.20,0.16,0.07,0.06,0.17,0.02,0.13,0.26,1,0.15,0.15,0.02,0.15,0.01,0.09
0.09,N/A,0.08,0.18,0.13,0.13,0.14,-0.06,0.21,0.04,0.03,0.08,0.27,0.15,1,0.08,0.02,0.08,0.00,0.16
0.08,N/A,1.00,0.04,0.61,0.85,0.18,0.12,0.27,0.04,-0.02,0.79,0.19,0.15,0.08,1,0.04,1.00,0.02,0.06
0.04,N/A,0.04,-0.00,-0.04,0.08,0.05,-0.09,0.07,0.08,-0.00,0.03,0.05,0.02,0.02,0.04,1,0.04,-0.05,0.02
0.08,N/A,1.00,0.04,0.61,0.85,0.18,0.12,0.27,0.04,-0.02,0.79,0.19,0.15,0.08,1.00,0.04,1,0.02,0.06
-0.05,N/A,0.01,0.04,0.07,0.00,0.00,-0.04,0.01,-0.03,-0.08,-0.04,0.04,0.01,0.00,0.02,-0.05,0.02,1,0.00
0.06,N/A,0.06,0.12,0.20,0.07,0.24,0.10,0.10,0.11,-0.02,0.03,0.30,0.09,0.16,0.06,0.02,0.06,0.00,1
