1,0.05,N/A,0.00,0.06,0.07,0.10
0.05,1,N/A,0.05,-0.03,0.06,0.13
N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.00,0.05,N/A,1,-0.03,0.08,0.10
0.06,-0.03,N/A,-0.03,1,0.06,0.03
0.07,0.06,N/A,0.08,0.06,1,0.34
0.10,0.13,N/A,0.10,0.03,0.34,1
