1,-0.04,0.13,0.58,0.72,0.08,0.08,0.01,-0.01
-0.04,1,-0.02,-0.01,-0.07,0.01,0.02,-0.04,-0.02
0.13,-0.02,1,0.13,0.08,0.08,0.08,0.11,0.06
0.58,-0.01,0.13,1,0.52,0.28,0.12,0.07,0.08
0.72,-0.07,0.08,0.52,1,0.10,0.07,0.07,0.02
0.08,0.01,0.08,0.28,0.10,1,0.18,0.04,0.04
0.08,0.02,0.08,0.12,0.07,0.18,1,-0.04,-0.00
0.01,-0.04,0.11,0.07,0.07,0.04,-0.04,1,0.00
-0.01,-0.02,0.06,0.08,0.02,0.04,-0.00,0.00,1
