1,0.86,0.83,0.73,0.58,0.82,0.78,0.80,0.55,0.58,0.78,0.80
0.86,1,0.94,0.82,0.64,0.91,0.85,0.90,0.61,0.70,0.87,0.90
0.83,0.94,1,0.84,0.65,0.94,0.87,0.97,0.58,0.62,0.89,0.96
0.73,0.82,0.84,1,0.57,0.81,0.79,0.84,0.51,0.54,0.76,0.83
0.58,0.64,0.65,0.57,1,0.62,0.65,0.59,0.44,0.49,0.60,0.58
0.82,0.91,0.94,0.81,0.62,1,0.87,0.94,0.57,0.61,0.85,0.94
0.78,0.85,0.87,0.79,0.65,0.87,1,0.84,0.54,0.59,0.80,0.84
0.80,0.90,0.97,0.84,0.59,0.94,0.84,1,0.53,0.57,0.85,1.00
0.55,0.61,0.58,0.51,0.44,0.57,0.54,0.53,1,0.44,0.59,0.53
0.58,0.70,0.62,0.54,0.49,0.61,0.59,0.57,0.44,1,0.59,0.56
0.78,0.87,0.89,0.76,0.60,0.85,0.80,0.85,0.59,0.59,1,0.85
0.80,0.90,0.96,0.83,0.58,0.94,0.84,1.00,0.53,0.56,0.85,1
