N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,1,0.05,0.12,N/A,N/A,0.06,0.06,-0.04,N/A,-0.01,N/A,-0.03,-0.04,N/A,N/A,N/A,0.22,N/A,N/A,N/A,N/A,0.23,0.11,N/A,N/A,0.06,N/A,N/A,0.02,N/A,N/A,0.03,N/A,-0.01,0.03,N/A,N/A,-0.02,0.22,0.13,N/A,-0.02,0.13,N/A
N/A,0.05,1,0.06,N/A,N/A,-0.00,0.04,0.09,N/A,0.06,N/A,0.07,-0.01,N/A,N/A,N/A,0.10,N/A,N/A,N/A,N/A,0.12,-0.03,N/A,N/A,-0.04,N/A,N/A,0.05,N/A,N/A,0.09,N/A,0.19,-0.02,N/A,N/A,0.03,0.11,-0.00,N/A,-0.10,0.03,N/A
N/A,0.12,0.06,1,N/A,N/A,0.08,0.10,0.06,N/A,0.14,N/A,0.07,0.04,N/A,N/A,N/A,0.30,N/A,N/A,N/A,N/A,0.40,0.09,N/A,N/A,0.02,N/A,N/A,0.04,N/A,N/A,0.04,N/A,0.11,-0.01,N/A,N/A,0.01,0.24,0.09,N/A,0.03,0.10,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,0.06,-0.00,0.08,N/A,N/A,1,0.29,-0.04,N/A,-0.01,N/A,-0.03,0.08,N/A,N/A,N/A,0.09,N/A,N/A,N/A,N/A,0.06,-0.00,N/A,N/A,0.02,N/A,N/A,-0.02,N/A,N/A,0.01,N/A,0.03,0.08,N/A,N/A,-0.02,0.09,0.05,N/A,0.07,0.33,N/A
N/A,0.06,0.04,0.10,N/A,N/A,0.29,1,0.12,N/A,0.01,N/A,0.11,0.07,N/A,N/A,N/A,0.12,N/A,N/A,N/A,N/A,0.19,-0.02,N/A,N/A,0.22,N/A,N/A,0.16,N/A,N/A,0.13,N/A,0.03,0.23,N/A,N/A,0.07,0.11,0.06,N/A,0.33,0.48,N/A
N/A,-0.04,0.09,0.06,N/A,N/A,-0.04,0.12,1,N/A,0.04,N/A,0.80,0.01,N/A,N/A,N/A,0.16,N/A,N/A,N/A,N/A,0.56,-0.05,N/A,N/A,0.00,N/A,N/A,0.05,N/A,N/A,0.72,N/A,0.10,0.02,N/A,N/A,0.06,0.06,0.00,N/A,-0.04,0.03,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,-0.01,0.06,0.14,N/A,N/A,-0.01,0.01,0.04,N/A,1,N/A,0.03,0.07,N/A,N/A,N/A,-0.01,N/A,N/A,N/A,N/A,0.09,-0.01,N/A,N/A,0.01,N/A,N/A,0.00,N/A,N/A,0.03,N/A,-0.02,-0.10,N/A,N/A,0.03,0.08,0.16,N/A,0.02,-0.00,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,-0.03,0.07,0.07,N/A,N/A,-0.03,0.11,0.80,N/A,0.03,N/A,1,0.02,N/A,N/A,N/A,0.13,N/A,N/A,N/A,N/A,0.49,-0.01,N/A,N/A,-0.02,N/A,N/A,-0.01,N/A,N/A,0.57,N/A,0.08,0.03,N/A,N/A,0.02,0.10,0.00,N/A,-0.00,0.07,N/A
N/A,-0.04,-0.01,0.04,N/A,N/A,0.08,0.07,0.01,N/A,0.07,N/A,0.02,1,N/A,N/A,N/A,0.15,N/A,N/A,N/A,N/A,0.10,0.07,N/A,N/A,-0.01,N/A,N/A,0.05,N/A,N/A,-0.01,N/A,0.02,0.06,N/A,N/A,-0.03,0.09,0.08,N/A,0.07,0.17,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,0.22,0.10,0.30,N/A,N/A,0.09,0.12,0.16,N/A,-0.01,N/A,0.13,0.15,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,0.56,0.09,N/A,N/A,0.02,N/A,N/A,0.03,N/A,N/A,0.22,N/A,0.10,0.09,N/A,N/A,0.02,0.35,0.16,N/A,0.00,0.19,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,0.23,0.12,0.40,N/A,N/A,0.06,0.19,0.56,N/A,0.09,N/A,0.49,0.10,N/A,N/A,N/A,0.56,N/A,N/A,N/A,N/A,1,0.03,N/A,N/A,0.05,N/A,N/A,0.06,N/A,N/A,0.49,N/A,0.14,0.12,N/A,N/A,0.10,0.47,0.27,N/A,0.01,0.13,N/A
N/A,0.11,-0.03,0.09,N/A,N/A,-0.00,-0.02,-0.05,N/A,-0.01,N/A,-0.01,0.07,N/A,N/A,N/A,0.09,N/A,N/A,N/A,N/A,0.03,1,N/A,N/A,0.07,N/A,N/A,0.09,N/A,N/A,-0.02,N/A,-0.10,0.08,N/A,N/A,-0.06,0.07,-0.07,N/A,0.05,0.09,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,0.06,-0.04,0.02,N/A,N/A,0.02,0.22,0.00,N/A,0.01,N/A,-0.02,-0.01,N/A,N/A,N/A,0.02,N/A,N/A,N/A,N/A,0.05,0.07,N/A,N/A,1,N/A,N/A,0.11,N/A,N/A,0.02,N/A,-0.02,0.20,N/A,N/A,0.12,-0.00,0.08,N/A,0.31,0.01,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,0.02,0.05,0.04,N/A,N/A,-0.02,0.16,0.05,N/A,0.00,N/A,-0.01,0.05,N/A,N/A,N/A,0.03,N/A,N/A,N/A,N/A,0.06,0.09,N/A,N/A,0.11,N/A,N/A,1,N/A,N/A,0.02,N/A,0.02,0.07,N/A,N/A,-0.05,-0.01,0.03,N/A,0.17,0.03,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
