1,0.02,0.03,0.11,0.12,0.14,0.17,0.03,-0.03,-0.05,N/A,0.16,0.10,0.14,N/A,-0.02
0.02,1,0.10,0.01,0.11,0.03,0.09,0.11,0.04,0.05,N/A,0.04,0.04,0.17,N/A,0.02
0.03,0.10,1,0.25,0.35,0.13,0.35,0.83,0.02,0.18,N/A,0.38,0.35,0.26,N/A,-0.01
0.11,0.01,0.25,1,0.58,0.11,0.37,0.28,0.11,0.08,N/A,0.67,0.72,0.24,N/A,0.10
0.12,0.11,0.35,0.58,1,0.16,0.55,0.36,0.08,0.07,N/A,0.86,0.81,0.41,N/A,0.09
0.14,0.03,0.13,0.11,0.16,1,0.30,0.15,0.16,0.01,N/A,0.23,0.18,0.13,N/A,-0.04
0.17,0.09,0.35,0.37,0.55,0.30,1,0.35,0.05,0.06,N/A,0.62,0.49,0.45,N/A,0.11
0.03,0.11,0.83,0.28,0.36,0.15,0.35,1,0.03,0.12,N/A,0.43,0.37,0.30,N/A,0.07
-0.03,0.04,0.02,0.11,0.08,0.16,0.05,0.03,1,0.01,N/A,0.10,0.13,0.07,N/A,-0.03
-0.05,0.05,0.18,0.08,0.07,0.01,0.06,0.12,0.01,1,N/A,0.08,0.09,0.07,N/A,0.02
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.16,0.04,0.38,0.67,0.86,0.23,0.62,0.43,0.10,0.08,N/A,1,0.89,0.46,N/A,0.13
0.10,0.04,0.35,0.72,0.81,0.18,0.49,0.37,0.13,0.09,N/A,0.89,1,0.41,N/A,0.15
0.14,0.17,0.26,0.24,0.41,0.13,0.45,0.30,0.07,0.07,N/A,0.46,0.41,1,N/A,0.17
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.02,0.02,-0.01,0.10,0.09,-0.04,0.11,0.07,-0.03,0.02,N/A,0.13,0.15,0.17,N/A,1
