1,0.07,0.04,0.00,0.08,0.16,-0.06,0.26,-0.01,N/A,N/A,-0.00
0.07,1,0.11,0.01,0.07,0.18,-0.01,0.22,0.06,N/A,N/A,0.03
0.04,0.11,1,0.03,0.04,0.14,-0.07,0.08,0.01,N/A,N/A,0.12
0.00,0.01,0.03,1,0.11,0.10,0.05,0.09,0.07,N/A,N/A,-0.03
0.08,0.07,0.04,0.11,1,0.10,0.13,0.07,0.11,N/A,N/A,0.07
0.16,0.18,0.14,0.10,0.10,1,0.03,0.37,0.10,N/A,N/A,-0.01
-0.06,-0.01,-0.07,0.05,0.13,0.03,1,-0.02,-0.00,N/A,N/A,-0.00
0.26,0.22,0.08,0.09,0.07,0.37,-0.02,1,0.04,N/A,N/A,-0.02
-0.01,0.06,0.01,0.07,0.11,0.10,-0.00,0.04,1,N/A,N/A,-0.07
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.00,0.03,0.12,-0.03,0.07,-0.01,-0.00,-0.02,-0.07,N/A,N/A,1
