N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,1,N/A,0.44,0.06,0.06,-0.04,0.03,0.10,0.13,N/A,N/A,N/A,0.49,N/A,N/A,0.19,N/A,0.32,-0.01,0.84,0.06,N/A,0.08,0.59,0.02,0.02,0.05,0.63,0.08,0.04,0.01,0.10,0.03,0.03,0.02,0.07,N/A,0.39,-0.01,N/A,0.09,0.36,0.10,N/A,N/A,0.95,0.06,-0.02
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,0.44,N/A,1,0.11,0.07,0.09,0.09,0.11,0.25,N/A,N/A,N/A,0.28,N/A,N/A,0.17,N/A,0.44,0.04,0.34,0.13,N/A,0.09,0.33,0.04,0.11,0.22,0.27,0.14,0.11,0.12,0.08,0.09,0.03,0.12,0.07,N/A,0.32,0.02,N/A,0.13,0.70,0.04,N/A,N/A,0.45,0.19,0.06
N/A,0.06,N/A,0.11,1,0.04,0.01,0.01,-0.03,-0.00,N/A,N/A,N/A,0.09,N/A,N/A,0.05,N/A,0.09,0.09,0.06,0.17,N/A,0.12,0.01,-0.02,0.09,0.10,0.07,-0.06,-0.01,-0.08,-0.04,0.01,0.03,0.06,0.02,N/A,0.02,0.04,N/A,0.08,0.19,0.09,N/A,N/A,0.04,0.15,0.00
N/A,0.06,N/A,0.07,0.04,1,0.01,-0.02,0.07,0.05,N/A,N/A,N/A,0.04,N/A,N/A,-0.02,N/A,0.04,-0.01,0.01,0.12,N/A,0.12,0.06,0.39,-0.03,0.00,0.04,0.00,-0.01,-0.01,-0.01,-0.01,-0.04,0.04,-0.08,N/A,0.08,-0.00,N/A,0.03,0.13,0.00,N/A,N/A,0.06,-0.00,-0.01
N/A,-0.04,N/A,0.09,0.01,0.01,1,0.01,0.01,-0.04,N/A,N/A,N/A,-0.11,N/A,N/A,-0.01,N/A,-0.01,-0.08,-0.04,-0.03,N/A,-0.02,-0.01,0.03,0.12,-0.02,-0.05,0.02,0.00,-0.02,-0.01,0.06,0.05,0.05,-0.06,N/A,-0.00,0.03,N/A,-0.04,0.11,-0.02,N/A,N/A,-0.04,-0.04,0.05
N/A,0.03,N/A,0.09,0.01,-0.02,0.01,1,0.21,-0.03,N/A,N/A,N/A,0.01,N/A,N/A,0.02,N/A,0.06,0.04,0.02,0.08,N/A,0.17,0.03,0.03,0.03,-0.01,0.01,-0.03,0.15,-0.03,0.20,-0.02,0.03,0.03,0.02,N/A,-0.02,0.07,N/A,0.01,0.09,0.11,N/A,N/A,0.02,0.02,0.03
N/A,0.10,N/A,0.11,-0.03,0.07,0.01,0.21,1,-0.07,N/A,N/A,N/A,0.04,N/A,N/A,0.01,N/A,0.02,-0.05,0.07,-0.04,N/A,0.06,0.15,0.15,0.04,-0.06,0.05,0.06,0.22,0.00,0.89,0.09,0.03,-0.07,0.00,N/A,0.01,0.10,N/A,0.02,0.12,0.17,N/A,N/A,0.09,-0.04,-0.07
N/A,0.13,N/A,0.25,-0.00,0.05,-0.04,-0.03,-0.07,1,N/A,N/A,N/A,0.14,N/A,N/A,0.17,N/A,0.11,-0.03,0.03,0.01,N/A,-0.04,0.16,-0.02,-0.01,0.06,0.06,0.01,0.08,0.03,-0.04,0.01,0.03,0.07,-0.04,N/A,0.06,0.04,N/A,0.07,0.31,-0.01,N/A,N/A,0.14,0.04,-0.01
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
