1,0.09,N/A,0.05,0.09,N/A,0.07,0.06,N/A,-0.07,0.05,0.13,N/A,0.07,0.04,0.02,N/A,0.03,0.04,0.09,0.17
0.09,1,N/A,0.00,0.91,N/A,0.11,0.28,N/A,-0.02,0.02,0.27,N/A,0.06,0.07,0.06,N/A,0.03,0.12,0.06,0.08
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.05,0.00,N/A,1,0.01,N/A,-0.00,0.03,N/A,0.01,0.02,-0.02,N/A,0.02,0.06,0.05,N/A,0.00,-0.02,0.02,-0.00
0.09,0.91,N/A,0.01,1,N/A,0.12,0.29,N/A,-0.01,0.03,0.27,N/A,0.06,0.07,0.05,N/A,0.03,0.07,0.03,0.08
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.07,0.11,N/A,-0.00,0.12,N/A,1,0.24,N/A,0.00,-0.02,0.03,N/A,0.01,0.20,-0.03,N/A,0.01,-0.02,-0.03,-0.01
0.06,0.28,N/A,0.03,0.29,N/A,0.24,1,N/A,-0.03,-0.03,-0.02,N/A,0.08,-0.01,-0.01,N/A,0.04,0.02,0.04,0.05
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.07,-0.02,N/A,0.01,-0.01,N/A,0.00,-0.03,N/A,1,0.02,0.02,N/A,0.02,0.02,0.03,N/A,0.06,0.01,0.02,0.03
0.05,0.02,N/A,0.02,0.03,N/A,-0.02,-0.03,N/A,0.02,1,-0.01,N/A,0.02,0.11,0.10,N/A,0.09,0.05,0.05,-0.00
0.13,0.27,N/A,-0.02,0.27,N/A,0.03,-0.02,N/A,0.02,-0.01,1,N/A,0.06,0.12,0.03,N/A,0.02,0.10,0.03,-0.02
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.07,0.06,N/A,0.02,0.06,N/A,0.01,0.08,N/A,0.02,0.02,0.06,N/A,1,0.01,0.01,N/A,0.02,0.13,0.05,-0.01
0.04,0.07,N/A,0.06,0.07,N/A,0.20,-0.01,N/A,0.02,0.11,0.12,N/A,0.01,1,0.09,N/A,0.03,0.01,0.07,0.01
0.02,0.06,N/A,0.05,0.05,N/A,-0.03,-0.01,N/A,0.03,0.10,0.03,N/A,0.01,0.09,1,N/A,0.14,0.04,0.09,0.04
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.03,0.03,N/A,0.00,0.03,N/A,0.01,0.04,N/A,0.06,0.09,0.02,N/A,0.02,0.03,0.14,N/A,1,0.05,0.17,0.08
0.04,0.12,N/A,-0.02,0.07,N/A,-0.02,0.02,N/A,0.01,0.05,0.10,N/A,0.13,0.01,0.04,N/A,0.05,1,0.04,0.03
0.09,0.06,N/A,0.02,0.03,N/A,-0.03,0.04,N/A,0.02,0.05,0.03,N/A,0.05,0.07,0.09,N/A,0.17,0.04,1,0.02
0.17,0.08,N/A,-0.00,0.08,N/A,-0.01,0.05,N/A,0.03,-0.00,-0.02,N/A,-0.01,0.01,0.04,N/A,0.08,0.03,0.02,1
