1,0.05,0.03,0.02,0.01,0.01,-0.03,0.04,-0.04,N/A,0.01,-0.02
0.05,1,0.03,-0.01,0.01,-0.04,0.08,0.15,0.04,N/A,0.01,-0.04
0.03,0.03,1,-0.02,0.03,0.05,0.08,0.21,-0.01,N/A,0.07,0.07
0.02,-0.01,-0.02,1,0.05,-0.04,0.10,0.10,0.06,N/A,0.02,0.04
0.01,0.01,0.03,0.05,1,0.01,-0.06,0.07,0.07,N/A,-0.00,-0.09
0.01,-0.04,0.05,-0.04,0.01,1,-0.04,0.07,0.07,N/A,0.04,0.06
-0.03,0.08,0.08,0.10,-0.06,-0.04,1,0.02,0.08,N/A,0.07,0.03
0.04,0.15,0.21,0.10,0.07,0.07,0.02,1,0.07,N/A,0.05,-0.01
-0.04,0.04,-0.01,0.06,0.07,0.07,0.08,0.07,1,N/A,-0.01,0.06
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.01,0.01,0.07,0.02,-0.00,0.04,0.07,0.05,-0.01,N/A,1,0.02
-0.02,-0.04,0.07,0.04,-0.09,0.06,0.03,-0.01,0.06,N/A,0.02,1
