1,0.08,0.03,0.03,0.01,N/A,N/A,-0.04,N/A,N/A,0.08,0.03,N/A,N/A,0.05,-0.02,-0.04,N/A,N/A,-0.01,N/A,N/A,N/A,N/A,-0.07,N/A,N/A,0.08,N/A,N/A,N/A,-0.02,0.00,0.10,0.02
0.08,1,0.01,0.16,-0.03,N/A,N/A,-0.06,N/A,N/A,-0.01,0.07,N/A,N/A,0.10,0.02,0.03,N/A,N/A,0.14,N/A,N/A,N/A,N/A,0.02,N/A,N/A,0.07,N/A,N/A,N/A,0.01,0.01,0.19,0.08
0.03,0.01,1,0.15,0.15,N/A,N/A,0.03,N/A,N/A,-0.01,0.02,N/A,N/A,0.22,0.25,0.07,N/A,N/A,0.09,N/A,N/A,N/A,N/A,0.18,N/A,N/A,-0.05,N/A,N/A,N/A,0.08,-0.01,0.10,-0.03
0.03,0.16,0.15,1,0.12,N/A,N/A,-0.05,N/A,N/A,0.07,0.25,N/A,N/A,0.08,0.22,0.10,N/A,N/A,0.16,N/A,N/A,N/A,N/A,0.05,N/A,N/A,0.23,N/A,N/A,N/A,0.07,0.16,0.48,-0.04
0.01,-0.03,0.15,0.12,1,N/A,N/A,0.01,N/A,N/A,0.05,0.04,N/A,N/A,0.23,-0.03,0.01,N/A,N/A,0.03,N/A,N/A,N/A,N/A,0.01,N/A,N/A,0.02,N/A,N/A,N/A,0.08,0.08,0.03,-0.04
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.04,-0.06,0.03,-0.05,0.01,N/A,N/A,1,N/A,N/A,0.01,-0.06,N/A,N/A,-0.02,0.01,-0.04,N/A,N/A,0.07,N/A,N/A,N/A,N/A,-0.09,N/A,N/A,0.01,N/A,N/A,N/A,-0.10,-0.06,0.05,-0.02
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.08,-0.01,-0.01,0.07,0.05,N/A,N/A,0.01,N/A,N/A,1,0.09,N/A,N/A,-0.02,-0.00,0.05,N/A,N/A,0.12,N/A,N/A,N/A,N/A,0.00,N/A,N/A,0.01,N/A,N/A,N/A,0.15,-0.07,0.01,0.00
0.03,0.07,0.02,0.25,0.04,N/A,N/A,-0.06,N/A,N/A,0.09,1,N/A,N/A,0.26,-0.02,0.06,N/A,N/A,0.04,N/A,N/A,N/A,N/A,0.01,N/A,N/A,0.18,N/A,N/A,N/A,0.00,0.05,0.12,0.14
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.05,0.10,0.22,0.08,0.23,N/A,N/A,-0.02,N/A,N/A,-0.02,0.26,N/A,N/A,1,-0.02,-0.07,N/A,N/A,0.05,N/A,N/A,N/A,N/A,0.05,N/A,N/A,0.10,N/A,N/A,N/A,0.08,-0.02,0.13,0.02
-0.02,0.02,0.25,0.22,-0.03,N/A,N/A,0.01,N/A,N/A,-0.00,-0.02,N/A,N/A,-0.02,1,0.16,N/A,N/A,0.17,N/A,N/A,N/A,N/A,0.26,N/A,N/A,0.11,N/A,N/A,N/A,0.10,0.05,0.14,-0.02
-0.04,0.03,0.07,0.10,0.01,N/A,N/A,-0.04,N/A,N/A,0.05,0.06,N/A,N/A,-0.07,0.16,1,N/A,N/A,0.02,N/A,N/A,N/A,N/A,0.34,N/A,N/A,0.10,N/A,N/A,N/A,0.41,0.06,0.09,0.02
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.01,0.14,0.09,0.16,0.03,N/A,N/A,0.07,N/A,N/A,0.12,0.04,N/A,N/A,0.05,0.17,0.02,N/A,N/A,1,N/A,N/A,N/A,N/A,0.08,N/A,N/A,0.16,N/A,N/A,N/A,0.00,0.08,0.15,0.25
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.07,0.02,0.18,0.05,0.01,N/A,N/A,-0.09,N/A,N/A,0.00,0.01,N/A,N/A,0.05,0.26,0.34,N/A,N/A,0.08,N/A,N/A,N/A,N/A,1,N/A,N/A,-0.02,N/A,N/A,N/A,0.17,0.09,0.02,0.01
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.08,0.07,-0.05,0.23,0.02,N/A,N/A,0.01,N/A,N/A,0.01,0.18,N/A,N/A,0.10,0.11,0.10,N/A,N/A,0.16,N/A,N/A,N/A,N/A,-0.02,N/A,N/A,1,N/A,N/A,N/A,0.23,0.10,0.17,0.37
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.02,0.01,0.08,0.07,0.08,N/A,N/A,-0.10,N/A,N/A,0.15,0.00,N/A,N/A,0.08,0.10,0.41,N/A,N/A,0.00,N/A,N/A,N/A,N/A,0.17,N/A,N/A,0.23,N/A,N/A,N/A,1,0.00,0.01,0.08
0.00,0.01,-0.01,0.16,0.08,N/A,N/A,-0.06,N/A,N/A,-0.07,0.05,N/A,N/A,-0.02,0.05,0.06,N/A,N/A,0.08,N/A,N/A,N/A,N/A,0.09,N/A,N/A,0.10,N/A,N/A,N/A,0.00,1,0.10,0.02
0.10,0.19,0.10,0.48,0.03,N/A,N/A,0.05,N/A,N/A,0.01,0.12,N/A,N/A,0.13,0.14,0.09,N/A,N/A,0.15,N/A,N/A,N/A,N/A,0.02,N/A,N/A,0.17,N/A,N/A,N/A,0.01,0.10,1,0.04
0.02,0.08,-0.03,-0.04,-0.04,N/A,N/A,-0.02,N/A,N/A,0.00,0.14,N/A,N/A,0.02,-0.02,0.02,N/A,N/A,0.25,N/A,N/A,N/A,N/A,0.01,N/A,N/A,0.37,N/A,N/A,N/A,0.08,0.02,0.04,1
