1,0.04,-0.00,-0.01,-0.00,-0.04,0.01,N/A,N/A,N/A,0.05
0.04,1,0.24,0.10,0.11,0.12,0.25,N/A,N/A,N/A,0.58
-0.00,0.24,1,0.11,0.08,0.11,0.90,N/A,N/A,N/A,0.27
-0.01,0.10,0.11,1,0.13,0.09,0.10,N/A,N/A,N/A,0.19
-0.00,0.11,0.08,0.13,1,0.03,0.06,N/A,N/A,N/A,0.31
-0.04,0.12,0.11,0.09,0.03,1,0.09,N/A,N/A,N/A,0.14
0.01,0.25,0.90,0.10,0.06,0.09,1,N/A,N/A,N/A,0.29
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.05,0.58,0.27,0.19,0.31,0.14,0.29,N/A,N/A,N/A,1
