1,0.08,0.11,0.07,-0.02,N/A,N/A,-0.03,0.02,-0.03,0.05,N/A,0.18,0.19,-0.02,N/A,N/A,N/A,0.20,0.10,0.01,N/A,0.10,0.14,-0.01,0.11,0.05,N/A,0.10,0.01,N/A
0.08,1,0.16,0.02,0.24,N/A,N/A,0.07,-0.01,-0.03,0.13,N/A,0.01,0.12,0.03,N/A,N/A,N/A,0.07,0.18,0.00,N/A,0.18,0.13,0.03,0.25,0.06,N/A,0.07,0.09,N/A
0.11,0.16,1,0.08,0.06,N/A,N/A,0.03,0.13,0.13,0.17,N/A,0.17,0.63,0.07,N/A,N/A,N/A,0.44,0.81,0.26,N/A,0.81,0.43,0.02,0.72,0.31,N/A,0.13,0.05,N/A
0.07,0.02,0.08,1,0.17,N/A,N/A,0.03,-0.01,0.06,0.02,N/A,0.01,0.08,-0.03,N/A,N/A,N/A,0.07,0.07,-0.00,N/A,0.07,0.06,-0.02,0.10,0.05,N/A,0.05,0.04,N/A
-0.02,0.24,0.06,0.17,1,N/A,N/A,-0.01,0.03,0.03,0.06,N/A,-0.05,-0.00,-0.03,N/A,N/A,N/A,0.06,0.07,-0.02,N/A,0.07,0.06,0.01,0.08,0.06,N/A,0.02,0.02,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.03,0.07,0.03,0.03,-0.01,N/A,N/A,1,0.01,-0.03,0.01,N/A,0.13,0.01,0.11,N/A,N/A,N/A,0.02,0.04,-0.03,N/A,0.04,-0.02,0.03,0.02,0.01,N/A,-0.04,0.51,N/A
0.02,-0.01,0.13,-0.01,0.03,N/A,N/A,0.01,1,0.06,0.01,N/A,0.01,0.09,0.09,N/A,N/A,N/A,0.57,0.14,0.02,N/A,0.14,0.10,-0.02,0.14,0.05,N/A,0.09,0.04,N/A
-0.03,-0.03,0.13,0.06,0.03,N/A,N/A,-0.03,0.06,1,0.07,N/A,0.07,0.03,-0.02,N/A,N/A,N/A,0.09,0.17,0.17,N/A,0.17,0.01,-0.02,0.14,0.11,N/A,0.06,0.05,N/A
0.05,0.13,0.17,0.02,0.06,N/A,N/A,0.01,0.01,0.07,1,N/A,0.02,0.09,-0.02,N/A,N/A,N/A,0.11,0.20,0.00,N/A,0.20,0.16,-0.00,0.19,0.08,N/A,0.12,-0.02,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.18,0.01,0.17,0.01,-0.05,N/A,N/A,0.13,0.01,0.07,0.02,N/A,1,0.12,0.01,N/A,N/A,N/A,0.17,0.18,0.13,N/A,0.18,0.10,0.07,0.15,0.07,N/A,0.01,0.07,N/A
