1,N/A,0.07,N/A,0.11,0.01,0.06,0.02,0.04,0.15,0.01,0.01,0.23
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.07,N/A,1,N/A,0.22,0.04,-0.01,-0.03,0.19,0.25,0.26,0.01,0.11
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.11,N/A,0.22,N/A,1,0.15,0.04,0.13,0.26,0.91,0.24,0.01,0.26
0.01,N/A,0.04,N/A,0.15,1,0.05,-0.07,0.00,0.33,0.18,0.02,0.16
0.06,N/A,-0.01,N/A,0.04,0.05,1,-0.05,0.02,0.07,0.02,0.10,0.01
0.02,N/A,-0.03,N/A,0.13,-0.07,-0.05,1,0.05,0.16,0.03,0.03,0.20
0.04,N/A,0.19,N/A,0.26,0.00,0.02,0.05,1,0.23,-0.02,0.01,0.02
0.15,N/A,0.25,N/A,0.91,0.33,0.07,0.16,0.23,1,0.28,0.07,0.48
0.01,N/A,0.26,N/A,0.24,0.18,0.02,0.03,-0.02,0.28,1,-0.08,0.15
0.01,N/A,0.01,N/A,0.01,0.02,0.10,0.03,0.01,0.07,-0.08,1,0.07
0.23,N/A,0.11,N/A,0.26,0.16,0.01,0.20,0.02,0.48,0.15,0.07,1
