1,-0.02,N/A,N/A,-0.01,-0.02,-0.02,N/A,N/A,0.07,N/A,N/A,0.05,-0.03,N/A
-0.02,1,N/A,N/A,0.08,0.12,0.56,N/A,N/A,0.10,N/A,N/A,-0.01,0.22,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.01,0.08,N/A,N/A,1,-0.01,0.05,N/A,N/A,0.04,N/A,N/A,-0.02,-0.03,N/A
-0.02,0.12,N/A,N/A,-0.01,1,0.27,N/A,N/A,0.09,N/A,N/A,0.01,0.18,N/A
-0.02,0.56,N/A,N/A,0.05,0.27,1,N/A,N/A,0.07,N/A,N/A,0.07,0.21,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.07,0.10,N/A,N/A,0.04,0.09,0.07,N/A,N/A,1,N/A,N/A,0.04,0.20,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.05,-0.01,N/A,N/A,-0.02,0.01,0.07,N/A,N/A,0.04,N/A,N/A,1,0.02,N/A
-0.03,0.22,N/A,N/A,-0.03,0.18,0.21,N/A,N/A,0.20,N/A,N/A,0.02,1,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
