1,0.03,0.02,0.06,0.06,0.08,0.04,N/A,0.03,N/A,N/A
0.03,1,0.13,0.10,-0.05,0.07,0.03,N/A,-0.06,N/A,N/A
0.02,0.13,1,0.06,0.05,0.09,-0.03,N/A,-0.02,N/A,N/A
0.06,0.10,0.06,1,0.02,0.44,0.10,N/A,-0.00,N/A,N/A
0.06,-0.05,0.05,0.02,1,0.11,-0.00,N/A,-0.05,N/A,N/A
0.08,0.07,0.09,0.44,0.11,1,0.09,N/A,0.12,N/A,N/A
0.04,0.03,-0.03,0.10,-0.00,0.09,1,N/A,0.00,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.03,-0.06,-0.02,-0.00,-0.05,0.12,0.00,N/A,1,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
