1,0.02,N/A,0.02,-0.01,N/A,-0.00,0.00,0.25,-0.03,0.09,N/A,0.08,0.13,-0.00,0.21,0.17,0.19,0.15,0.24,0.17,0.12,0.20,0.05,0.00,0.05,-0.02,N/A,0.08,0.13,0.10,0.14,0.24,N/A
0.02,1,N/A,0.07,-0.00,N/A,0.06,0.11,0.11,0.06,0.00,N/A,0.11,0.10,0.05,0.04,0.02,-0.03,0.00,0.15,0.04,0.08,0.04,-0.01,-0.05,0.06,0.06,N/A,0.12,-0.03,-0.02,0.10,0.11,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.02,0.07,N/A,1,0.05,N/A,-0.01,0.17,0.07,0.01,0.17,N/A,0.20,0.07,0.21,0.04,0.13,0.08,-0.03,0.10,0.12,0.10,0.17,-0.07,0.05,0.09,0.05,N/A,0.11,-0.02,-0.06,0.09,0.08,N/A
-0.01,-0.00,N/A,0.05,1,N/A,0.01,-0.04,0.01,0.00,0.07,N/A,0.01,0.04,-0.00,0.00,0.02,-0.00,0.00,0.01,0.02,-0.00,0.09,0.08,0.07,0.00,-0.03,N/A,0.14,0.01,0.01,-0.03,0.00,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.00,0.06,N/A,-0.01,0.01,N/A,1,-0.02,0.11,-0.02,0.03,N/A,0.01,0.05,-0.00,0.05,0.09,0.01,0.06,0.12,0.09,0.06,0.06,0.01,0.02,0.05,0.03,N/A,0.26,0.01,0.04,0.03,0.13,N/A
0.00,0.11,N/A,0.17,-0.04,N/A,-0.02,1,0.16,-0.02,0.02,N/A,0.13,0.14,-0.03,0.10,0.08,0.08,-0.02,0.14,0.05,0.22,0.07,-0.03,0.07,-0.06,0.07,N/A,0.09,-0.03,-0.05,0.22,0.14,N/A
0.25,0.11,N/A,0.07,0.01,N/A,0.11,0.16,1,0.02,0.18,N/A,0.16,0.30,-0.01,0.25,0.67,0.16,0.26,0.95,0.43,0.38,0.64,0.02,0.10,0.22,0.04,N/A,0.24,0.11,0.21,0.11,0.97,N/A
-0.03,0.06,N/A,0.01,0.00,N/A,-0.02,-0.02,0.02,1,0.03,N/A,-0.03,0.06,-0.08,0.03,0.08,0.04,-0.01,0.07,0.06,0.01,0.06,0.02,0.02,0.01,-0.01,N/A,-0.06,0.04,-0.03,0.00,0.03,N/A
0.09,0.00,N/A,0.17,0.07,N/A,0.03,0.02,0.18,0.03,1,N/A,0.05,0.05,-0.03,0.14,0.19,0.10,0.03,0.19,0.17,0.10,0.17,0.01,0.04,0.06,0.01,N/A,0.09,0.12,0.08,0.13,0.18,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
