1,-0.03,N/A,-0.01,-0.03,0.09,N/A,-0.01,0.08,N/A,-0.03,N/A,0.15,N/A,0.07,0.07,0.08,N/A,N/A,N/A,N/A,N/A,N/A,0.08,0.02,0.03,-0.03,0.21,0.11,0.04
-0.03,1,N/A,0.09,0.05,0.02,N/A,-0.02,-0.07,N/A,0.03,N/A,0.03,N/A,0.05,-0.07,0.02,N/A,N/A,N/A,N/A,N/A,N/A,0.00,-0.02,-0.06,0.00,0.02,0.04,0.04
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.01,0.09,N/A,1,0.02,0.09,N/A,0.02,0.01,N/A,0.01,N/A,0.13,N/A,0.01,-0.03,-0.02,N/A,N/A,N/A,N/A,N/A,N/A,0.05,0.05,0.11,-0.01,0.12,0.02,0.32
-0.03,0.05,N/A,0.02,1,0.12,N/A,-0.00,0.09,N/A,-0.02,N/A,0.13,N/A,0.02,0.02,0.02,N/A,N/A,N/A,N/A,N/A,N/A,0.08,-0.02,-0.09,-0.02,-0.00,0.03,0.06
0.09,0.02,N/A,0.09,0.12,1,N/A,-0.01,0.07,N/A,0.05,N/A,0.30,N/A,0.04,0.00,0.04,N/A,N/A,N/A,N/A,N/A,N/A,0.12,0.09,0.05,0.00,0.07,0.30,0.01
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.01,-0.02,N/A,0.02,-0.00,-0.01,N/A,1,-0.00,N/A,0.07,N/A,0.02,N/A,0.11,0.05,-0.03,N/A,N/A,N/A,N/A,N/A,N/A,0.30,0.03,0.07,0.06,-0.01,0.05,-0.01
0.08,-0.07,N/A,0.01,0.09,0.07,N/A,-0.00,1,N/A,-0.00,N/A,0.17,N/A,-0.06,0.00,0.19,N/A,N/A,N/A,N/A,N/A,N/A,0.17,0.01,0.06,0.05,0.00,0.14,0.01
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.03,0.03,N/A,0.01,-0.02,0.05,N/A,0.07,-0.00,N/A,1,N/A,0.13,N/A,0.02,0.05,-0.00,N/A,N/A,N/A,N/A,N/A,N/A,-0.05,0.11,0.09,-0.00,0.08,0.28,-0.01
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.15,0.03,N/A,0.13,0.13,0.30,N/A,0.02,0.17,N/A,0.13,N/A,1,N/A,0.14,0.12,0.20,N/A,N/A,N/A,N/A,N/A,N/A,0.28,0.12,0.15,0.06,0.21,0.45,0.08
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.07,0.05,N/A,0.01,0.02,0.04,N/A,0.11,-0.06,N/A,0.02,N/A,0.14,N/A,1,0.13,-0.00,N/A,N/A,N/A,N/A,N/A,N/A,0.12,0.00,0.02,0.01,-0.02,0.05,0.01
0.07,-0.07,N/A,-0.03,0.02,0.00,N/A,0.05,0.00,N/A,0.05,N/A,0.12,N/A,0.13,1,0.06,N/A,N/A,N/A,N/A,N/A,N/A,0.06,0.03,-0.05,0.04,0.04,0.05,-0.04
0.08,0.02,N/A,-0.02,0.02,0.04,N/A,-0.03,0.19,N/A,-0.00,N/A,0.20,N/A,-0.00,0.06,1,N/A,N/A,N/A,N/A,N/A,N/A,0.07,-0.00,0.02,-0.03,0.04,0.11,0.00
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
