1,N/A,0.02,0.01,0.04,0.01,0.06,N/A,0.18,0.01,0.04,-0.04,N/A,-0.06,0.02
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.02,N/A,1,0.10,0.02,0.08,-0.02,N/A,-0.00,0.12,0.00,0.06,N/A,-0.04,0.08
0.01,N/A,0.10,1,0.05,0.08,0.03,N/A,-0.01,0.30,0.16,-0.02,N/A,0.04,0.01
0.04,N/A,0.02,0.05,1,0.02,-0.03,N/A,0.03,0.07,0.01,-0.05,N/A,0.05,-0.04
0.01,N/A,0.08,0.08,0.02,1,-0.07,N/A,0.00,0.21,0.07,-0.01,N/A,0.02,0.03
0.06,N/A,-0.02,0.03,-0.03,-0.07,1,N/A,0.08,0.07,0.06,0.07,N/A,-0.02,-0.04
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.18,N/A,-0.00,-0.01,0.03,0.00,0.08,N/A,1,-0.02,0.01,-0.01,N/A,0.02,-0.05
0.01,N/A,0.12,0.30,0.07,0.21,0.07,N/A,-0.02,1,0.10,0.09,N/A,0.03,0.07
0.04,N/A,0.00,0.16,0.01,0.07,0.06,N/A,0.01,0.10,1,0.02,N/A,0.06,0.04
-0.04,N/A,0.06,-0.02,-0.05,-0.01,0.07,N/A,-0.01,0.09,0.02,1,N/A,-0.02,0.01
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.06,N/A,-0.04,0.04,0.05,0.02,-0.02,N/A,0.02,0.03,0.06,-0.02,N/A,1,0.05
0.02,N/A,0.08,0.01,-0.04,0.03,-0.04,N/A,-0.05,0.07,0.04,0.01,N/A,0.05,1
