N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,1,0.14,0.06,0.02,N/A,0.03,0.13,N/A,-0.05,N/A,-0.01,0.05,N/A,-0.02,N/A,-0.02,N/A,0.11,0.04,0.14,N/A,0.02,0.05,-0.05,N/A,N/A
N/A,0.14,1,0.08,0.04,N/A,0.09,0.76,N/A,0.03,N/A,0.05,-0.02,N/A,0.01,N/A,0.10,N/A,-0.05,0.05,0.05,N/A,0.03,0.11,-0.10,N/A,N/A
N/A,0.06,0.08,1,0.15,N/A,0.28,0.51,N/A,0.09,N/A,0.10,0.17,N/A,0.04,N/A,0.11,N/A,0.13,0.23,0.63,N/A,0.11,0.75,0.04,N/A,N/A
N/A,0.02,0.04,0.15,1,N/A,-0.00,0.12,N/A,0.09,N/A,0.05,0.07,N/A,0.01,N/A,0.01,N/A,0.35,0.08,0.20,N/A,0.18,0.13,0.02,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,0.03,0.09,0.28,-0.00,N/A,1,0.19,N/A,0.16,N/A,0.02,0.06,N/A,-0.07,N/A,0.19,N/A,0.03,0.27,0.22,N/A,0.24,0.20,0.04,N/A,N/A
N/A,0.13,0.76,0.51,0.12,N/A,0.19,1,N/A,0.08,N/A,0.09,0.09,N/A,0.04,N/A,0.15,N/A,0.02,0.15,0.45,N/A,0.12,0.42,-0.05,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,-0.05,0.03,0.09,0.09,N/A,0.16,0.08,N/A,1,N/A,0.48,0.03,N/A,-0.06,N/A,0.04,N/A,-0.02,0.22,0.07,N/A,0.01,0.05,0.10,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,-0.01,0.05,0.10,0.05,N/A,0.02,0.09,N/A,0.48,N/A,1,0.09,N/A,-0.03,N/A,0.02,N/A,-0.03,0.09,0.08,N/A,0.06,0.08,-0.01,N/A,N/A
N/A,0.05,-0.02,0.17,0.07,N/A,0.06,0.09,N/A,0.03,N/A,0.09,1,N/A,-0.04,N/A,-0.03,N/A,0.06,0.03,0.18,N/A,0.03,0.19,0.05,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,-0.02,0.01,0.04,0.01,N/A,-0.07,0.04,N/A,-0.06,N/A,-0.03,-0.04,N/A,1,N/A,0.02,N/A,-0.01,-0.00,0.10,N/A,-0.05,0.04,0.00,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,-0.02,0.10,0.11,0.01,N/A,0.19,0.15,N/A,0.04,N/A,0.02,-0.03,N/A,0.02,N/A,1,N/A,0.00,0.03,0.13,N/A,0.01,0.08,-0.01,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,0.11,-0.05,0.13,0.35,N/A,0.03,0.02,N/A,-0.02,N/A,-0.03,0.06,N/A,-0.01,N/A,0.00,N/A,1,0.05,0.19,N/A,0.07,0.09,0.03,N/A,N/A
N/A,0.04,0.05,0.23,0.08,N/A,0.27,0.15,N/A,0.22,N/A,0.09,0.03,N/A,-0.00,N/A,0.03,N/A,0.05,1,0.15,N/A,0.05,0.13,-0.02,N/A,N/A
N/A,0.14,0.05,0.63,0.20,N/A,0.22,0.45,N/A,0.07,N/A,0.08,0.18,N/A,0.10,N/A,0.13,N/A,0.19,0.15,1,N/A,0.16,0.50,-0.02,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,0.02,0.03,0.11,0.18,N/A,0.24,0.12,N/A,0.01,N/A,0.06,0.03,N/A,-0.05,N/A,0.01,N/A,0.07,0.05,0.16,N/A,1,0.12,0.01,N/A,N/A
N/A,0.05,0.11,0.75,0.13,N/A,0.20,0.42,N/A,0.05,N/A,0.08,0.19,N/A,0.04,N/A,0.08,N/A,0.09,0.13,0.50,N/A,0.12,1,0.02,N/A,N/A
N/A,-0.05,-0.10,0.04,0.02,N/A,0.04,-0.05,N/A,0.10,N/A,-0.01,0.05,N/A,0.00,N/A,-0.01,N/A,0.03,-0.02,-0.02,N/A,0.01,0.02,1,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
