1,0.33,-0.02,N/A,0.04,N/A,0.32,N/A,0.03,N/A,0.03,0.08,0.17,0.10,N/A,0.32,0.09,-0.02,0.03,0.19,0.05,-0.10
0.33,1,-0.02,N/A,0.01,N/A,0.09,N/A,-0.02,N/A,0.02,0.11,0.02,0.11,N/A,0.21,0.13,-0.02,0.05,-0.05,-0.03,-0.04
-0.02,-0.02,1,N/A,0.03,N/A,0.03,N/A,0.02,N/A,0.08,0.17,0.03,0.10,N/A,0.15,0.19,1.00,0.17,0.04,0.13,-0.00
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.04,0.01,0.03,N/A,1,N/A,0.01,N/A,0.32,N/A,0.04,0.14,0.03,0.08,N/A,0.12,0.14,0.03,0.07,-0.04,0.09,0.02
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.32,0.09,0.03,N/A,0.01,N/A,1,N/A,0.02,N/A,0.09,0.19,0.07,0.08,N/A,0.23,0.17,0.03,0.09,0.13,0.05,-0.07
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.03,-0.02,0.02,N/A,0.32,N/A,0.02,N/A,1,N/A,0.23,0.23,0.00,0.20,N/A,0.21,0.26,0.02,0.17,0.01,0.05,0.37
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.03,0.02,0.08,N/A,0.04,N/A,0.09,N/A,0.23,N/A,1,0.39,0.08,0.23,N/A,0.38,0.45,0.08,0.31,0.01,0.04,0.04
0.08,0.11,0.17,N/A,0.14,N/A,0.19,N/A,0.23,N/A,0.39,1,0.01,0.60,N/A,0.81,0.88,0.17,0.54,0.07,0.04,0.06
0.17,0.02,0.03,N/A,0.03,N/A,0.07,N/A,0.00,N/A,0.08,0.01,1,0.01,N/A,0.08,0.06,0.03,0.07,0.10,0.06,-0.02
0.10,0.11,0.10,N/A,0.08,N/A,0.08,N/A,0.20,N/A,0.23,0.60,0.01,1,N/A,0.75,0.66,0.10,0.29,0.07,0.03,-0.01
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.32,0.21,0.15,N/A,0.12,N/A,0.23,N/A,0.21,N/A,0.38,0.81,0.08,0.75,N/A,1,0.90,0.15,0.45,0.12,0.08,-0.01
0.09,0.13,0.19,N/A,0.14,N/A,0.17,N/A,0.26,N/A,0.45,0.88,0.06,0.66,N/A,0.90,1,0.19,0.56,0.07,0.08,0.06
-0.02,-0.02,1.00,N/A,0.03,N/A,0.03,N/A,0.02,N/A,0.08,0.17,0.03,0.10,N/A,0.15,0.19,1,0.17,0.04,0.13,-0.00
0.03,0.05,0.17,N/A,0.07,N/A,0.09,N/A,0.17,N/A,0.31,0.54,0.07,0.29,N/A,0.45,0.56,0.17,1,0.04,0.07,0.05
0.19,-0.05,0.04,N/A,-0.04,N/A,0.13,N/A,0.01,N/A,0.01,0.07,0.10,0.07,N/A,0.12,0.07,0.04,0.04,1,-0.01,-0.03
0.05,-0.03,0.13,N/A,0.09,N/A,0.05,N/A,0.05,N/A,0.04,0.04,0.06,0.03,N/A,0.08,0.08,0.13,0.07,-0.01,1,0.05
-0.10,-0.04,-0.00,N/A,0.02,N/A,-0.07,N/A,0.37,N/A,0.04,0.06,-0.02,-0.01,N/A,-0.01,0.06,-0.00,0.05,-0.03,0.05,1
