1,N/A,-0.01,N/A,0.07,N/A,0.06,-0.01,0.07,0.08,0.07,-0.05,0.11,0.08,0.07,0.17,N/A,0.06
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.01,N/A,1,N/A,-0.02,N/A,-0.02,0.03,-0.02,-0.00,0.04,0.06,0.08,-0.04,-0.03,0.03,N/A,0.03
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.07,N/A,-0.02,N/A,1,N/A,0.07,0.49,-0.02,0.09,0.16,0.01,0.01,0.09,0.06,0.19,N/A,0.09
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.06,N/A,-0.02,N/A,0.07,N/A,1,-0.05,0.12,0.08,0.23,0.04,0.10,0.15,0.08,0.17,N/A,0.13
-0.01,N/A,0.03,N/A,0.49,N/A,-0.05,1,0.01,-0.01,0.22,-0.01,0.01,-0.01,0.01,0.13,N/A,-0.09
0.07,N/A,-0.02,N/A,-0.02,N/A,0.12,0.01,1,0.32,0.19,0.04,0.06,0.14,-0.01,0.11,N/A,0.03
0.08,N/A,-0.00,N/A,0.09,N/A,0.08,-0.01,0.32,1,0.29,0.10,0.08,0.07,-0.00,0.33,N/A,-0.01
0.07,N/A,0.04,N/A,0.16,N/A,0.23,0.22,0.19,0.29,1,0.00,0.16,0.30,-0.02,0.48,N/A,0.09
-0.05,N/A,0.06,N/A,0.01,N/A,0.04,-0.01,0.04,0.10,0.00,1,0.42,0.11,0.00,0.13,N/A,0.05
0.11,N/A,0.08,N/A,0.01,N/A,0.10,0.01,0.06,0.08,0.16,0.42,1,0.08,0.03,0.10,N/A,0.04
0.08,N/A,-0.04,N/A,0.09,N/A,0.15,-0.01,0.14,0.07,0.30,0.11,0.08,1,0.10,0.19,N/A,0.40
0.07,N/A,-0.03,N/A,0.06,N/A,0.08,0.01,-0.01,-0.00,-0.02,0.00,0.03,0.10,1,0.09,N/A,0.14
0.17,N/A,0.03,N/A,0.19,N/A,0.17,0.13,0.11,0.33,0.48,0.13,0.10,0.19,0.09,1,N/A,0.05
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.06,N/A,0.03,N/A,0.09,N/A,0.13,-0.09,0.03,-0.01,0.09,0.05,0.04,0.40,0.14,0.05,N/A,1
