1,0.39,0.06,0.13,0.09,-0.01,0.01,N/A,0.09,0.07,0.07,0.00,0.12,0.14
0.39,1,0.05,0.00,0.05,-0.01,0.02,N/A,-0.01,-0.00,-0.01,-0.04,0.01,0.01
0.06,0.05,1,0.08,0.08,0.08,0.04,N/A,0.08,0.11,0.25,-0.01,0.08,0.05
0.13,0.00,0.08,1,0.11,0.01,0.09,N/A,0.03,0.03,0.25,0.01,0.08,0.07
0.09,0.05,0.08,0.11,1,0.01,0.05,N/A,0.10,0.02,-0.01,-0.02,0.20,0.01
-0.01,-0.01,0.08,0.01,0.01,1,0.08,N/A,-0.00,0.07,-0.01,-0.04,0.14,0.13
0.01,0.02,0.04,0.09,0.05,0.08,1,N/A,0.02,0.03,0.08,0.00,0.01,0.07
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.09,-0.01,0.08,0.03,0.10,-0.00,0.02,N/A,1,0.13,0.08,-0.07,-0.06,0.00
0.07,-0.00,0.11,0.03,0.02,0.07,0.03,N/A,0.13,1,0.02,-0.01,0.10,0.04
0.07,-0.01,0.25,0.25,-0.01,-0.01,0.08,N/A,0.08,0.02,1,0.02,0.08,-0.04
0.00,-0.04,-0.01,0.01,-0.02,-0.04,0.00,N/A,-0.07,-0.01,0.02,1,-0.03,0.05
0.12,0.01,0.08,0.08,0.20,0.14,0.01,N/A,-0.06,0.10,0.08,-0.03,1,0.12
0.14,0.01,0.05,0.07,0.01,0.13,0.07,N/A,0.00,0.04,-0.04,0.05,0.12,1
