1,0.01,-0.08,0.01,N/A,N/A,0.04
0.01,1,-0.01,0.01,N/A,N/A,0.08
-0.08,-0.01,1,0.11,N/A,N/A,0.03
0.01,0.01,0.11,1,N/A,N/A,0.01
N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.04,0.08,0.03,0.01,N/A,N/A,1
