1,0.06,N/A,0.13,-0.03,0.01,0.06,-0.02,-0.02,N/A,-0.03,0.07,-0.05,N/A,0.07,0.05,N/A,N/A,-0.00,N/A,0.02,0.20,0.03,N/A,0.03,0.08,-0.00,-0.01,N/A,N/A,N/A,-0.03
0.06,1,N/A,0.14,-0.01,0.00,-0.01,0.03,0.03,N/A,0.08,0.17,-0.05,N/A,0.08,0.06,N/A,N/A,0.12,N/A,0.01,0.06,0.02,N/A,0.22,0.10,-0.02,-0.08,N/A,N/A,N/A,0.05
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.13,0.14,N/A,1,0.05,-0.00,-0.03,0.07,-0.04,N/A,0.02,-0.00,0.09,N/A,0.17,0.09,N/A,N/A,0.09,N/A,0.04,0.11,0.11,N/A,-0.03,0.15,-0.03,-0.05,N/A,N/A,N/A,0.09
-0.03,-0.01,N/A,0.05,1,0.03,0.03,0.04,-0.02,N/A,0.03,0.04,0.01,N/A,0.14,0.01,N/A,N/A,0.02,N/A,0.04,0.21,-0.03,N/A,0.06,0.10,0.05,0.01,N/A,N/A,N/A,0.01
0.01,0.00,N/A,-0.00,0.03,1,0.17,0.66,0.02,N/A,0.03,-0.01,0.06,N/A,0.04,0.02,N/A,N/A,0.06,N/A,0.15,0.02,0.08,N/A,0.02,0.06,0.04,0.01,N/A,N/A,N/A,0.01
0.06,-0.01,N/A,-0.03,0.03,0.17,1,0.06,0.06,N/A,-0.01,0.03,0.02,N/A,0.06,0.02,N/A,N/A,0.03,N/A,0.68,-0.01,0.01,N/A,-0.06,0.06,0.22,0.01,N/A,N/A,N/A,-0.05
-0.02,0.03,N/A,0.07,0.04,0.66,0.06,1,-0.03,N/A,0.06,0.04,-0.03,N/A,0.08,0.03,N/A,N/A,0.08,N/A,0.19,0.08,0.07,N/A,-0.01,0.08,0.03,-0.05,N/A,N/A,N/A,0.01
-0.02,0.03,N/A,-0.04,-0.02,0.02,0.06,-0.03,1,N/A,0.01,0.01,0.15,N/A,0.11,0.07,N/A,N/A,0.07,N/A,0.04,0.05,0.02,N/A,0.05,0.16,0.00,0.06,N/A,N/A,N/A,0.02
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.03,0.08,N/A,0.02,0.03,0.03,-0.01,0.06,0.01,N/A,1,0.01,0.02,N/A,-0.05,-0.05,N/A,N/A,-0.03,N/A,-0.03,0.03,0.01,N/A,-0.04,-0.02,0.09,0.01,N/A,N/A,N/A,0.13
0.07,0.17,N/A,-0.00,0.04,-0.01,0.03,0.04,0.01,N/A,0.01,1,0.13,N/A,0.13,0.04,N/A,N/A,0.06,N/A,0.02,0.21,0.06,N/A,0.06,0.10,-0.02,0.05,N/A,N/A,N/A,0.01
-0.05,-0.05,N/A,0.09,0.01,0.06,0.02,-0.03,0.15,N/A,0.02,0.13,1,N/A,0.12,0.04,N/A,N/A,-0.02,N/A,0.02,-0.06,0.18,N/A,-0.06,0.10,-0.05,0.05,N/A,N/A,N/A,0.05
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.07,0.08,N/A,0.17,0.14,0.04,0.06,0.08,0.11,N/A,-0.05,0.13,0.12,N/A,1,0.82,N/A,N/A,0.04,N/A,0.04,0.19,0.13,N/A,0.02,0.90,0.07,0.11,N/A,N/A,N/A,0.11
0.05,0.06,N/A,0.09,0.01,0.02,0.02,0.03,0.07,N/A,-0.05,0.04,0.04,N/A,0.82,1,N/A,N/A,-0.04,N/A,-0.00,0.07,0.13,N/A,-0.03,0.92,0.03,0.03,N/A,N/A,N/A,0.05
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.00,0.12,N/A,0.09,0.02,0.06,0.03,0.08,0.07,N/A,-0.03,0.06,-0.02,N/A,0.04,-0.04,N/A,N/A,1,N/A,0.06,0.03,-0.02,N/A,0.05,0.01,0.03,0.06,N/A,N/A,N/A,0.07
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.02,0.01,N/A,0.04,0.04,0.15,0.68,0.19,0.04,N/A,-0.03,0.02,0.02,N/A,0.04,-0.00,N/A,N/A,0.06,N/A,1,0.00,0.04,N/A,-0.03,0.06,0.15,0.01,N/A,N/A,N/A,0.00
