1,0.20,N/A,N/A,N/A,N/A,-0.03,-0.01,N/A,0.02,0.11,0.06,0.05,0.28,0.08,-0.02,N/A,-0.02,0.09,0.29,0.14,0.01,N/A,0.08,N/A,0.07,N/A,0.05,0.08,N/A,N/A,0.00
0.20,1,N/A,N/A,N/A,N/A,0.37,0.07,N/A,0.14,0.56,0.58,0.03,0.63,0.62,0.05,N/A,0.15,0.67,0.57,-0.00,0.02,N/A,0.64,N/A,0.59,N/A,0.60,0.64,N/A,N/A,0.01
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.03,0.37,N/A,N/A,N/A,N/A,1,0.00,N/A,0.11,0.45,0.63,-0.01,0.49,0.50,0.04,N/A,0.12,0.56,0.39,-0.02,0.07,N/A,0.55,N/A,0.53,N/A,0.52,0.56,N/A,N/A,0.02
-0.01,0.07,N/A,N/A,N/A,N/A,0.00,1,N/A,-0.07,-0.03,0.03,0.09,0.07,0.04,-0.02,N/A,-0.03,0.03,0.04,0.02,-0.06,N/A,0.10,N/A,0.01,N/A,-0.00,0.03,N/A,N/A,-0.05
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.02,0.14,N/A,N/A,N/A,N/A,0.11,-0.07,N/A,1,0.10,0.13,-0.02,0.12,0.09,0.00,N/A,0.11,0.10,0.13,0.00,-0.01,N/A,0.11,N/A,0.04,N/A,0.08,0.08,N/A,N/A,-0.02
0.11,0.56,N/A,N/A,N/A,N/A,0.45,-0.03,N/A,0.10,1,0.64,0.02,0.67,0.65,0.08,N/A,0.09,0.71,0.59,0.02,0.18,N/A,0.76,N/A,0.66,N/A,0.65,0.74,N/A,N/A,0.14
0.06,0.58,N/A,N/A,N/A,N/A,0.63,0.03,N/A,0.13,0.64,1,0.08,0.73,0.73,0.08,N/A,0.24,0.79,0.61,0.04,0.22,N/A,0.75,N/A,0.77,N/A,0.74,0.85,N/A,N/A,0.06
0.05,0.03,N/A,N/A,N/A,N/A,-0.01,0.09,N/A,-0.02,0.02,0.08,1,0.09,0.04,-0.01,N/A,-0.03,0.08,0.09,0.01,-0.05,N/A,0.06,N/A,0.04,N/A,0.08,0.10,N/A,N/A,-0.12
0.28,0.63,N/A,N/A,N/A,N/A,0.49,0.07,N/A,0.12,0.67,0.73,0.09,1,0.86,0.02,N/A,0.13,0.84,0.75,0.14,0.05,N/A,0.84,N/A,0.74,N/A,0.73,0.82,N/A,N/A,0.07
0.08,0.62,N/A,N/A,N/A,N/A,0.50,0.04,N/A,0.09,0.65,0.73,0.04,0.86,1,0.06,N/A,0.11,0.85,0.71,0.12,0.18,N/A,0.80,N/A,0.83,N/A,0.77,0.84,N/A,N/A,0.12
-0.02,0.05,N/A,N/A,N/A,N/A,0.04,-0.02,N/A,0.00,0.08,0.08,-0.01,0.02,0.06,1,N/A,-0.02,0.07,0.06,-0.01,0.25,N/A,0.04,N/A,0.14,N/A,0.07,0.09,N/A,N/A,0.09
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
