1,0.03,N/A,0.04,0.05,0.10,0.79,0.01,0.76,0.04,0.02,0.00,N/A,-0.02,0.06,0.47,-0.02,N/A,0.07,0.01,-0.02,0.96,N/A,N/A,0.03,0.04,0.05,-0.01,0.44,-0.01,-0.04,N/A,0.06,-0.01,0.09,0.06,0.00,0.02,0.08,0.02
0.03,1,N/A,0.15,0.18,0.10,0.06,0.05,0.03,0.00,-0.03,0.07,N/A,0.08,0.03,0.04,0.17,N/A,0.06,0.03,0.05,0.03,N/A,N/A,0.00,0.02,0.03,0.11,-0.01,-0.01,-0.02,N/A,0.13,0.12,0.02,0.01,0.02,-0.03,0.06,0.08
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.04,0.15,N/A,1,0.14,0.06,0.08,0.26,0.05,0.05,0.02,-0.00,N/A,0.20,0.02,0.10,0.19,N/A,0.07,0.16,0.03,0.05,N/A,N/A,0.05,0.03,0.00,0.06,0.09,-0.01,-0.03,N/A,0.11,0.07,0.00,-0.01,0.06,-0.08,0.12,0.18
0.05,0.18,N/A,0.14,1,-0.07,0.01,-0.00,-0.02,0.08,-0.04,0.00,N/A,0.00,-0.06,0.00,0.07,N/A,0.08,-0.07,0.04,0.02,N/A,N/A,0.04,0.05,-0.01,-0.06,-0.03,-0.01,0.05,N/A,0.04,0.11,0.03,0.02,-0.05,-0.01,0.03,0.02
0.10,0.10,N/A,0.06,-0.07,1,0.06,0.16,0.04,0.03,0.02,0.07,N/A,0.09,0.19,0.29,0.04,N/A,0.13,0.17,-0.01,0.09,N/A,N/A,-0.01,0.05,0.04,0.16,0.18,0.18,-0.02,N/A,0.17,0.17,0.03,0.02,0.10,0.07,0.17,0.13
0.79,0.06,N/A,0.08,0.01,0.06,1,-0.02,0.84,0.05,0.02,-0.02,N/A,0.01,0.02,0.31,0.06,N/A,0.02,-0.01,0.00,0.82,N/A,N/A,0.01,0.04,0.05,0.03,0.28,0.03,-0.05,N/A,0.01,-0.02,0.05,0.00,0.01,-0.01,0.12,0.00
0.01,0.05,N/A,0.26,-0.00,0.16,-0.02,1,-0.03,0.05,-0.00,0.11,N/A,0.23,0.04,0.12,0.19,N/A,0.19,0.09,0.05,0.02,N/A,N/A,-0.05,-0.01,-0.05,0.07,0.08,-0.05,0.05,N/A,0.27,0.01,0.02,0.12,0.04,-0.05,0.15,0.20
0.76,0.03,N/A,0.05,-0.02,0.04,0.84,-0.03,1,0.03,-0.01,-0.02,N/A,0.02,0.05,0.18,0.03,N/A,-0.04,0.01,0.03,0.78,N/A,N/A,-0.03,-0.01,-0.02,-0.00,0.15,0.06,-0.03,N/A,-0.01,-0.01,0.02,0.03,-0.03,0.01,0.11,-0.02
0.04,0.00,N/A,0.05,0.08,0.03,0.05,0.05,0.03,1,0.01,0.04,N/A,-0.03,-0.01,0.02,-0.02,N/A,0.07,0.00,-0.06,0.03,N/A,N/A,-0.02,0.01,0.02,0.05,0.02,-0.02,0.14,N/A,-0.01,0.02,0.00,0.20,0.02,-0.03,0.17,-0.01
0.02,-0.03,N/A,0.02,-0.04,0.02,0.02,-0.00,-0.01,0.01,1,0.03,N/A,0.08,0.00,0.01,0.05,N/A,0.03,-0.09,-0.01,-0.01,N/A,N/A,0.05,-0.00,0.06,0.07,0.01,0.03,-0.05,N/A,-0.08,-0.01,0.03,0.01,-0.01,-0.03,0.08,0.00
0.00,0.07,N/A,-0.00,0.00,0.07,-0.02,0.11,-0.02,0.04,0.03,1,N/A,0.09,-0.01,0.03,0.02,N/A,0.14,-0.01,0.16,-0.01,N/A,N/A,0.08,0.05,0.04,-0.01,0.02,0.04,0.06,N/A,0.06,0.05,0.04,0.06,0.01,0.08,0.13,-0.03
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.02,0.08,N/A,0.20,0.00,0.09,0.01,0.23,0.02,-0.03,0.08,0.09,N/A,1,0.05,0.04,0.28,N/A,0.03,0.06,0.38,-0.02,N/A,N/A,-0.00,-0.01,0.09,0.01,0.12,0.05,0.04,N/A,0.05,0.03,0.02,0.03,-0.02,0.03,0.09,0.15
0.06,0.03,N/A,0.02,-0.06,0.19,0.02,0.04,0.05,-0.01,0.00,-0.01,N/A,0.05,1,0.04,0.12,N/A,0.13,0.05,0.08,0.06,N/A,N/A,0.03,0.04,-0.07,0.15,-0.01,0.12,0.02,N/A,0.11,0.09,0.01,0.05,0.07,0.09,0.01,0.00
0.47,0.04,N/A,0.10,0.00,0.29,0.31,0.12,0.18,0.02,0.01,0.03,N/A,0.04,0.04,1,-0.05,N/A,0.12,-0.02,0.01,0.46,N/A,N/A,0.06,0.06,0.05,0.03,0.86,0.01,-0.03,N/A,0.20,0.10,-0.02,0.00,0.01,0.01,0.04,0.03
-0.02,0.17,N/A,0.19,0.07,0.04,0.06,0.19,0.03,-0.02,0.05,0.02,N/A,0.28,0.12,-0.05,1,N/A,0.14,0.15,0.14,-0.01,N/A,N/A,0.07,0.03,-0.02,0.15,-0.04,0.02,0.01,N/A,0.21,0.07,0.05,0.10,0.05,0.01,0.00,0.15
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.07,0.06,N/A,0.07,0.08,0.13,0.02,0.19,-0.04,0.07,0.03,0.14,N/A,0.03,0.13,0.12,0.14,N/A,1,-0.02,-0.01,0.06,N/A,N/A,0.10,0.10,0.01,0.03,0.10,0.10,-0.05,N/A,0.11,0.16,0.07,0.04,0.10,0.13,0.08,0.04
0.01,0.03,N/A,0.16,-0.07,0.17,-0.01,0.09,0.01,0.00,-0.09,-0.01,N/A,0.06,0.05,-0.02,0.15,N/A,-0.02,1,-0.06,0.02,N/A,N/A,0.01,-0.05,-0.01,0.07,-0.01,0.09,0.10,N/A,0.07,0.03,0.01,0.06,-0.01,-0.01,0.08,0.07
-0.02,0.05,N/A,0.03,0.04,-0.01,0.00,0.05,0.03,-0.06,-0.01,0.16,N/A,0.38,0.08,0.01,0.14,N/A,-0.01,-0.06,1,-0.00,N/A,N/A,0.03,0.03,0.04,0.00,0.04,0.03,0.05,N/A,0.07,0.10,0.04,0.03,-0.02,0.17,0.05,0.07
0.96,0.03,N/A,0.05,0.02,0.09,0.82,0.02,0.78,0.03,-0.01,-0.01,N/A,-0.02,0.06,0.46,-0.01,N/A,0.06,0.02,-0.00,1,N/A,N/A,0.05,0.03,0.04,0.01,0.43,-0.01,0.04,N/A,0.05,-0.00,0.07,0.06,0.01,0.02,0.06,0.01
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.03,0.00,N/A,0.05,0.04,-0.01,0.01,-0.05,-0.03,-0.02,0.05,0.08,N/A,-0.00,0.03,0.06,0.07,N/A,0.10,0.01,0.03,0.05,N/A,N/A,1,0.04,0.08,0.08,0.07,0.04,-0.00,N/A,-0.01,0.03,0.04,0.06,0.05,0.02,0.01,0.07
0.04,0.02,N/A,0.03,0.05,0.05,0.04,-0.01,-0.01,0.01,-0.00,0.05,N/A,-0.01,0.04,0.06,0.03,N/A,0.10,-0.05,0.03,0.03,N/A,N/A,0.04,1,0.02,0.02,0.03,-0.02,0.08,N/A,0.02,0.10,0.00,0.11,-0.03,0.04,0.07,0.17
0.05,0.03,N/A,0.00,-0.01,0.04,0.05,-0.05,-0.02,0.02,0.06,0.04,N/A,0.09,-0.07,0.05,-0.02,N/A,0.01,-0.01,0.04,0.04,N/A,N/A,0.08,0.02,1,-0.02,0.04,-0.02,-0.04,N/A,0.02,0.03,0.00,0.02,-0.01,-0.05,0.01,0.02
-0.01,0.11,N/A,0.06,-0.06,0.16,0.03,0.07,-0.00,0.05,0.07,-0.01,N/A,0.01,0.15,0.03,0.15,N/A,0.03,0.07,0.00,0.01,N/A,N/A,0.08,0.02,-0.02,1,0.00,0.07,0.06,N/A,0.18,-0.02,-0.03,-0.00,0.05,0.06,0.07,0.05
