1,0.16,0.31,0.09,-0.01,0.02,0.06,0.07,0.07,0.33,-0.03
0.16,1,0.38,0.06,0.15,-0.02,0.03,0.16,0.21,0.25,0.15
0.31,0.38,1,0.14,0.04,0.01,0.05,-0.04,0.16,0.29,-0.01
0.09,0.06,0.14,1,0.06,0.05,0.12,0.05,0.02,0.09,0.24
-0.01,0.15,0.04,0.06,1,0.01,0.10,0.07,0.04,0.08,0.06
0.02,-0.02,0.01,0.05,0.01,1,-0.02,-0.06,0.16,0.04,0.01
0.06,0.03,0.05,0.12,0.10,-0.02,1,0.01,0.02,0.16,0.01
0.07,0.16,-0.04,0.05,0.07,-0.06,0.01,1,0.16,0.01,0.05
0.07,0.21,0.16,0.02,0.04,0.16,0.02,0.16,1,0.14,0.11
0.33,0.25,0.29,0.09,0.08,0.04,0.16,0.01,0.14,1,0.05
-0.03,0.15,-0.01,0.24,0.06,0.01,0.01,0.05,0.11,0.05,1
