1,0.26,-0.01,0.02,N/A,-0.01,0.02,N/A,N/A,N/A,N/A,N/A,N/A,-0.01,N/A,N/A
0.26,1,0.01,-0.06,N/A,0.16,0.04,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A
-0.01,0.01,1,-0.01,N/A,0.03,0.07,N/A,N/A,N/A,N/A,N/A,N/A,0.04,N/A,N/A
0.02,-0.06,-0.01,1,N/A,-0.08,-0.05,N/A,N/A,N/A,N/A,N/A,N/A,-0.04,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.01,0.16,0.03,-0.08,N/A,1,-0.03,N/A,N/A,N/A,N/A,N/A,N/A,0.06,N/A,N/A
0.02,0.04,0.07,-0.05,N/A,-0.03,1,N/A,N/A,N/A,N/A,N/A,N/A,-0.02,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.01,0.00,0.04,-0.04,N/A,0.06,-0.02,N/A,N/A,N/A,N/A,N/A,N/A,1,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
