1,N/A,0.02,N/A,0.09,0.07,-0.00,N/A,0.09,-0.02,0.03,0.04,0.05
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.02,N/A,1,N/A,0.17,0.01,-0.01,N/A,-0.03,0.03,-0.02,0.05,0.13
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.09,N/A,0.17,N/A,1,0.09,0.10,N/A,0.03,0.08,0.07,0.30,0.62
0.07,N/A,0.01,N/A,0.09,1,0.57,N/A,0.00,0.03,0.09,0.05,0.02
-0.00,N/A,-0.01,N/A,0.10,0.57,1,N/A,-0.06,0.17,0.04,0.06,0.02
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.09,N/A,-0.03,N/A,0.03,0.00,-0.06,N/A,1,0.02,0.07,-0.09,0.06
-0.02,N/A,0.03,N/A,0.08,0.03,0.17,N/A,0.02,1,0.22,0.04,0.03
0.03,N/A,-0.02,N/A,0.07,0.09,0.04,N/A,0.07,0.22,1,-0.03,0.11
0.04,N/A,0.05,N/A,0.30,0.05,0.06,N/A,-0.09,0.04,-0.03,1,0.23
0.05,N/A,0.13,N/A,0.62,0.02,0.02,N/A,0.06,0.03,0.11,0.23,1
