1,N/A,-0.02,0.09,0.08,N/A,0.01,-0.05,-0.01,0.10,-0.02,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.02,N/A,1,0.06,0.08,N/A,-0.02,0.06,0.07,0.17,0.03,N/A
0.09,N/A,0.06,1,0.07,N/A,0.17,0.06,0.03,0.13,0.01,N/A
0.08,N/A,0.08,0.07,1,N/A,0.13,0.06,0.27,0.06,0.03,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.01,N/A,-0.02,0.17,0.13,N/A,1,-0.07,0.08,-0.01,0.23,N/A
-0.05,N/A,0.06,0.06,0.06,N/A,-0.07,1,0.14,0.04,-0.05,N/A
-0.01,N/A,0.07,0.03,0.27,N/A,0.08,0.14,1,0.09,-0.06,N/A
0.10,N/A,0.17,0.13,0.06,N/A,-0.01,0.04,0.09,1,0.03,N/A
-0.02,N/A,0.03,0.01,0.03,N/A,0.23,-0.05,-0.06,0.03,1,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
