1,0.10,N/A,0.04,0.08,0.05,N/A,0.47,0.12,0.05,0.07,0.03,0.09,N/A,N/A,0.21,0.05,0.04,0.16,0.08
0.10,1,N/A,-0.02,0.10,0.04,N/A,0.03,-0.03,0.10,0.13,-0.02,0.07,N/A,N/A,-0.04,0.26,0.05,0.14,-0.01
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.04,-0.02,N/A,1,0.34,0.23,N/A,0.05,0.02,0.07,0.28,0.02,0.01,N/A,N/A,-0.01,-0.02,0.05,0.13,0.12
0.08,0.10,N/A,0.34,1,0.21,N/A,0.13,0.04,0.03,0.16,-0.01,0.07,N/A,N/A,-0.04,0.10,0.07,0.16,0.08
0.05,0.04,N/A,0.23,0.21,1,N/A,0.06,0.02,0.10,0.09,0.04,0.07,N/A,N/A,0.06,0.08,0.27,0.54,0.24
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.47,0.03,N/A,0.05,0.13,0.06,N/A,1,0.03,0.07,0.23,0.07,0.11,N/A,N/A,0.09,0.13,0.00,0.11,0.08
0.12,-0.03,N/A,0.02,0.04,0.02,N/A,0.03,1,0.08,0.00,0.14,0.06,N/A,N/A,0.11,-0.04,0.02,0.04,0.16
0.05,0.10,N/A,0.07,0.03,0.10,N/A,0.07,0.08,1,0.09,-0.02,0.04,N/A,N/A,0.03,0.01,-0.03,0.16,0.02
0.07,0.13,N/A,0.28,0.16,0.09,N/A,0.23,0.00,0.09,1,-0.05,-0.00,N/A,N/A,-0.04,0.09,0.10,0.10,-0.05
0.03,-0.02,N/A,0.02,-0.01,0.04,N/A,0.07,0.14,-0.02,-0.05,1,0.07,N/A,N/A,0.05,0.04,0.01,0.01,0.01
0.09,0.07,N/A,0.01,0.07,0.07,N/A,0.11,0.06,0.04,-0.00,0.07,1,N/A,N/A,-0.01,0.04,-0.01,0.15,0.08
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.21,-0.04,N/A,-0.01,-0.04,0.06,N/A,0.09,0.11,0.03,-0.04,0.05,-0.01,N/A,N/A,1,0.15,0.03,0.03,0.09
0.05,0.26,N/A,-0.02,0.10,0.08,N/A,0.13,-0.04,0.01,0.09,0.04,0.04,N/A,N/A,0.15,1,0.02,0.07,0.03
0.04,0.05,N/A,0.05,0.07,0.27,N/A,0.00,0.02,-0.03,0.10,0.01,-0.01,N/A,N/A,0.03,0.02,1,0.10,0.00
0.16,0.14,N/A,0.13,0.16,0.54,N/A,0.11,0.04,0.16,0.10,0.01,0.15,N/A,N/A,0.03,0.07,0.10,1,0.10
0.08,-0.01,N/A,0.12,0.08,0.24,N/A,0.08,0.16,0.02,-0.05,0.01,0.08,N/A,N/A,0.09,0.03,0.00,0.10,1
