N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,1,N/A,-0.04,N/A,0.03,-0.03,N/A,-0.03,-0.01,0.01,-0.03,-0.03,0.08,-0.05,N/A,N/A,0.02,0.01,N/A,N/A,0.03,N/A,N/A,0.10,0.01,N/A,N/A,N/A,0.04,0.02,0.05,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,-0.04,N/A,1,N/A,0.06,0.02,N/A,0.04,-0.04,0.01,-0.01,-0.03,-0.02,-0.05,N/A,N/A,0.30,-0.06,N/A,N/A,0.12,N/A,N/A,0.03,-0.03,N/A,N/A,N/A,-0.05,0.03,0.02,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,0.03,N/A,0.06,N/A,1,0.02,N/A,-0.05,0.02,0.04,-0.07,-0.02,-0.04,0.01,N/A,N/A,-0.01,-0.01,N/A,N/A,-0.04,N/A,N/A,0.04,0.09,N/A,N/A,N/A,0.02,0.04,-0.03,N/A
N/A,-0.03,N/A,0.02,N/A,0.02,1,N/A,-0.04,-0.01,0.03,-0.04,-0.02,-0.01,0.06,N/A,N/A,-0.10,-0.04,N/A,N/A,0.00,N/A,N/A,-0.09,0.00,N/A,N/A,N/A,0.06,-0.03,-0.04,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,-0.03,N/A,0.04,N/A,-0.05,-0.04,N/A,1,0.34,0.04,0.12,0.09,0.02,0.00,N/A,N/A,-0.04,-0.02,N/A,N/A,0.16,N/A,N/A,0.28,-0.00,N/A,N/A,N/A,0.03,-0.02,0.06,N/A
N/A,-0.01,N/A,-0.04,N/A,0.02,-0.01,N/A,0.34,1,0.04,0.19,0.01,-0.03,-0.03,N/A,N/A,-0.10,0.04,N/A,N/A,0.09,N/A,N/A,0.14,-0.01,N/A,N/A,N/A,0.05,-0.05,-0.07,N/A
N/A,0.01,N/A,0.01,N/A,0.04,0.03,N/A,0.04,0.04,1,-0.03,-0.01,0.02,-0.04,N/A,N/A,-0.00,0.01,N/A,N/A,-0.02,N/A,N/A,0.05,0.04,N/A,N/A,N/A,0.00,0.05,0.04,N/A
N/A,-0.03,N/A,-0.01,N/A,-0.07,-0.04,N/A,0.12,0.19,-0.03,1,0.06,0.15,0.46,N/A,N/A,-0.03,0.05,N/A,N/A,0.09,N/A,N/A,0.05,-0.03,N/A,N/A,N/A,0.05,-0.03,0.07,N/A
N/A,-0.03,N/A,-0.03,N/A,-0.02,-0.02,N/A,0.09,0.01,-0.01,0.06,1,-0.05,0.08,N/A,N/A,-0.05,0.01,N/A,N/A,0.02,N/A,N/A,0.01,-0.04,N/A,N/A,N/A,0.07,-0.02,0.04,N/A
N/A,0.08,N/A,-0.02,N/A,-0.04,-0.01,N/A,0.02,-0.03,0.02,0.15,-0.05,1,-0.00,N/A,N/A,0.02,0.05,N/A,N/A,0.11,N/A,N/A,0.12,0.02,N/A,N/A,N/A,0.00,0.00,0.15,N/A
N/A,-0.05,N/A,-0.05,N/A,0.01,0.06,N/A,0.00,-0.03,-0.04,0.46,0.08,-0.00,1,N/A,N/A,-0.02,0.00,N/A,N/A,0.11,N/A,N/A,-0.00,-0.00,N/A,N/A,N/A,0.11,-0.00,-0.00,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,0.02,N/A,0.30,N/A,-0.01,-0.10,N/A,-0.04,-0.10,-0.00,-0.03,-0.05,0.02,-0.02,N/A,N/A,1,0.01,N/A,N/A,0.08,N/A,N/A,-0.06,0.05,N/A,N/A,N/A,-0.05,-0.05,0.01,N/A
N/A,0.01,N/A,-0.06,N/A,-0.01,-0.04,N/A,-0.02,0.04,0.01,0.05,0.01,0.05,0.00,N/A,N/A,0.01,1,N/A,N/A,0.16,N/A,N/A,0.05,0.01,N/A,N/A,N/A,0.04,0.00,0.19,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,0.03,N/A,0.12,N/A,-0.04,0.00,N/A,0.16,0.09,-0.02,0.09,0.02,0.11,0.11,N/A,N/A,0.08,0.16,N/A,N/A,1,N/A,N/A,0.10,0.00,N/A,N/A,N/A,0.07,-0.01,-0.00,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,0.10,N/A,0.03,N/A,0.04,-0.09,N/A,0.28,0.14,0.05,0.05,0.01,0.12,-0.00,N/A,N/A,-0.06,0.05,N/A,N/A,0.10,N/A,N/A,1,0.05,N/A,N/A,N/A,0.06,0.05,0.10,N/A
N/A,0.01,N/A,-0.03,N/A,0.09,0.00,N/A,-0.00,-0.01,0.04,-0.03,-0.04,0.02,-0.00,N/A,N/A,0.05,0.01,N/A,N/A,0.00,N/A,N/A,0.05,1,N/A,N/A,N/A,0.02,-0.00,-0.06,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,0.04,N/A,-0.05,N/A,0.02,0.06,N/A,0.03,0.05,0.00,0.05,0.07,0.00,0.11,N/A,N/A,-0.05,0.04,N/A,N/A,0.07,N/A,N/A,0.06,0.02,N/A,N/A,N/A,1,0.11,-0.08,N/A
N/A,0.02,N/A,0.03,N/A,0.04,-0.03,N/A,-0.02,-0.05,0.05,-0.03,-0.02,0.00,-0.00,N/A,N/A,-0.05,0.00,N/A,N/A,-0.01,N/A,N/A,0.05,-0.00,N/A,N/A,N/A,0.11,1,0.00,N/A
N/A,0.05,N/A,0.02,N/A,-0.03,-0.04,N/A,0.06,-0.07,0.04,0.07,0.04,0.15,-0.00,N/A,N/A,0.01,0.19,N/A,N/A,-0.00,N/A,N/A,0.10,-0.06,N/A,N/A,N/A,-0.08,0.00,1,N/A
