N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,1,N/A,-0.02,0.04,-0.04,0.01,0.12,N/A,-0.02,N/A,0.12,N/A,N/A,N/A,N/A,0.01,N/A,N/A,0.10,N/A,N/A,0.03,N/A,0.03,0.03,-0.03
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,-0.02,N/A,1,0.16,0.02,-0.04,-0.05,N/A,-0.01,N/A,0.03,N/A,N/A,N/A,N/A,-0.01,N/A,N/A,0.10,N/A,N/A,0.02,N/A,0.49,0.19,0.08
N/A,N/A,0.04,N/A,0.16,1,0.25,0.12,0.07,N/A,-0.01,N/A,0.21,N/A,N/A,N/A,N/A,0.11,N/A,N/A,0.12,N/A,N/A,0.07,N/A,0.22,0.48,-0.04
N/A,N/A,-0.04,N/A,0.02,0.25,1,0.15,0.08,N/A,0.01,N/A,0.16,N/A,N/A,N/A,N/A,0.03,N/A,N/A,0.10,N/A,N/A,-0.06,N/A,0.04,0.15,-0.00
N/A,N/A,0.01,N/A,-0.04,0.12,0.15,1,0.12,N/A,-0.05,N/A,0.15,N/A,N/A,N/A,N/A,0.03,N/A,N/A,0.03,N/A,N/A,0.04,N/A,-0.09,0.04,0.11
N/A,N/A,0.12,N/A,-0.05,0.07,0.08,0.12,1,N/A,0.01,N/A,0.02,N/A,N/A,N/A,N/A,-0.01,N/A,N/A,0.12,N/A,N/A,0.10,N/A,-0.00,0.02,0.01
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,-0.02,N/A,-0.01,-0.01,0.01,-0.05,0.01,N/A,1,N/A,-0.02,N/A,N/A,N/A,N/A,0.00,N/A,N/A,0.07,N/A,N/A,-0.04,N/A,-0.04,-0.05,0.03
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,0.12,N/A,0.03,0.21,0.16,0.15,0.02,N/A,-0.02,N/A,1,N/A,N/A,N/A,N/A,0.15,N/A,N/A,0.09,N/A,N/A,0.05,N/A,-0.04,0.19,0.13
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
