1,N/A,0.01,0.09,0.17,0.15,-0.01,0.01,0.01,N/A,N/A,0.04,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.01,N/A,1,-0.03,0.04,0.07,0.10,-0.01,0.06,N/A,N/A,0.07,N/A
0.09,N/A,-0.03,1,0.18,0.04,0.19,-0.03,-0.08,N/A,N/A,0.05,N/A
0.17,N/A,0.04,0.18,1,0.26,0.29,0.04,0.01,N/A,N/A,0.22,N/A
0.15,N/A,0.07,0.04,0.26,1,0.08,0.21,0.10,N/A,N/A,0.07,N/A
-0.01,N/A,0.10,0.19,0.29,0.08,1,0.02,0.14,N/A,N/A,0.21,N/A
0.01,N/A,-0.01,-0.03,0.04,0.21,0.02,1,0.44,N/A,N/A,-0.03,N/A
0.01,N/A,0.06,-0.08,0.01,0.10,0.14,0.44,1,N/A,N/A,-0.00,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.04,N/A,0.07,0.05,0.22,0.07,0.21,-0.03,-0.00,N/A,N/A,1,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
