1,N/A,N/A,N/A,0.04,N/A,N/A,N/A,0.01,-0.07,N/A,-0.01,-0.06,N/A,N/A,N/A,N/A,-0.03,-0.01,-0.04,N/A,0.03,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,-0.08,N/A,0.00,0.01,N/A,N/A,0.12,0.05,0.01,N/A,0.08,0.01,N/A,0.12,N/A,N/A,0.01,-0.05,-0.01,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.04,N/A,N/A,N/A,1,N/A,N/A,N/A,-0.03,-0.01,N/A,-0.02,0.04,N/A,N/A,N/A,N/A,0.04,0.17,0.04,N/A,0.06,N/A,N/A,N/A,N/A,-0.02,N/A,N/A,N/A,N/A,0.06,N/A,0.03,-0.06,N/A,N/A,-0.02,0.03,0.02,N/A,0.03,0.03,N/A,0.03,N/A,N/A,-0.01,0.03,0.06,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.01,N/A,N/A,N/A,-0.03,N/A,N/A,N/A,1,0.04,N/A,0.05,0.32,N/A,N/A,N/A,N/A,-0.04,0.13,0.67,N/A,0.09,N/A,N/A,N/A,N/A,0.02,N/A,N/A,N/A,N/A,-0.02,N/A,0.06,-0.01,N/A,N/A,0.03,0.00,-0.02,N/A,-0.01,0.03,N/A,0.09,N/A,N/A,0.03,0.12,0.04,N/A
-0.07,N/A,N/A,N/A,-0.01,N/A,N/A,N/A,0.04,1,N/A,0.08,0.03,N/A,N/A,N/A,N/A,0.03,-0.07,0.01,N/A,0.08,N/A,N/A,N/A,N/A,-0.04,N/A,N/A,N/A,N/A,-0.04,N/A,-0.01,-0.02,N/A,N/A,0.03,-0.03,-0.01,N/A,0.04,0.02,N/A,0.01,N/A,N/A,0.11,0.10,0.01,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.01,N/A,N/A,N/A,-0.02,N/A,N/A,N/A,0.05,0.08,N/A,1,0.16,N/A,N/A,N/A,N/A,0.02,-0.04,0.01,N/A,-0.01,N/A,N/A,N/A,N/A,0.03,N/A,N/A,N/A,N/A,-0.01,N/A,0.09,0.01,N/A,N/A,0.23,0.02,-0.01,N/A,0.49,0.05,N/A,-0.03,N/A,N/A,0.02,0.19,-0.08,N/A
-0.06,N/A,N/A,N/A,0.04,N/A,N/A,N/A,0.32,0.03,N/A,0.16,1,N/A,N/A,N/A,N/A,-0.02,0.17,0.42,N/A,0.07,N/A,N/A,N/A,N/A,0.10,N/A,N/A,N/A,N/A,-0.03,N/A,0.09,0.07,N/A,N/A,0.16,0.07,-0.03,N/A,0.22,0.07,N/A,0.12,N/A,N/A,-0.02,0.48,-0.00,N/A
