1,0.02,N/A,0.11,N/A,0.07,0.13,0.39,0.24,0.24,0.20,N/A
0.02,1,N/A,0.03,N/A,0.03,0.07,0.12,0.07,0.10,0.19,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.11,0.03,N/A,1,N/A,-0.02,0.07,0.21,0.92,0.19,0.17,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.07,0.03,N/A,-0.02,N/A,1,0.07,0.08,0.00,0.03,0.06,N/A
0.13,0.07,N/A,0.07,N/A,0.07,1,0.17,0.14,0.06,0.10,N/A
0.39,0.12,N/A,0.21,N/A,0.08,0.17,1,0.49,0.82,0.38,N/A
0.24,0.07,N/A,0.92,N/A,0.00,0.14,0.49,1,0.31,0.27,N/A
0.24,0.10,N/A,0.19,N/A,0.03,0.06,0.82,0.31,1,0.27,N/A
0.20,0.19,N/A,0.17,N/A,0.06,0.10,0.38,0.27,0.27,1,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
