1,-0.02,N/A,0.11,-0.00,N/A,N/A,0.04,-0.03,-0.02,N/A,0.08,0.01,0.04,N/A
-0.02,1,N/A,-0.01,0.01,N/A,N/A,0.06,0.01,-0.09,N/A,0.43,0.05,-0.02,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.11,-0.01,N/A,1,0.09,N/A,N/A,0.06,0.07,0.05,N/A,0.27,0.02,0.06,N/A
-0.00,0.01,N/A,0.09,1,N/A,N/A,0.03,0.08,-0.01,N/A,0.17,0.12,0.07,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.04,0.06,N/A,0.06,0.03,N/A,N/A,1,-0.07,0.08,N/A,0.09,0.01,0.01,N/A
-0.03,0.01,N/A,0.07,0.08,N/A,N/A,-0.07,1,0.06,N/A,0.13,0.02,0.17,N/A
-0.02,-0.09,N/A,0.05,-0.01,N/A,N/A,0.08,0.06,1,N/A,0.08,0.01,0.06,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.08,0.43,N/A,0.27,0.17,N/A,N/A,0.09,0.13,0.08,N/A,1,0.19,0.15,N/A
0.01,0.05,N/A,0.02,0.12,N/A,N/A,0.01,0.02,0.01,N/A,0.19,1,0.18,N/A
0.04,-0.02,N/A,0.06,0.07,N/A,N/A,0.01,0.17,0.06,N/A,0.15,0.18,1,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
