1,N/A,0.17,0.04,0.05,0.01,0.04,0.01,0.04,0.06,0.03,N/A,0.30,N/A,0.05,0.06,0.02,0.04,N/A,0.02,-0.02,0.03,0.06,0.08,0.28,0.02,N/A,0.09,-0.05,0.06,-0.05,-0.01,-0.02,0.02,0.11
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.17,N/A,1,0.10,0.01,0.01,0.02,0.00,-0.05,-0.00,0.01,N/A,0.30,N/A,0.22,0.25,0.12,0.32,N/A,0.23,0.17,0.07,-0.09,0.17,0.29,0.02,N/A,0.01,0.15,0.36,0.06,-0.02,-0.02,-0.01,0.34
0.04,N/A,0.10,1,0.02,0.02,0.00,-0.03,0.04,0.03,0.02,N/A,0.19,N/A,0.14,-0.02,0.01,0.15,N/A,0.02,-0.00,0.11,0.04,0.30,0.21,-0.00,N/A,-0.02,0.00,0.08,-0.02,0.02,0.01,0.05,0.36
0.05,N/A,0.01,0.02,1,0.08,0.02,0.09,0.17,0.97,-0.04,N/A,0.13,N/A,-0.02,0.06,0.02,0.13,N/A,0.01,-0.05,0.08,-0.00,0.06,0.11,-0.02,N/A,-0.05,-0.05,0.13,0.19,0.02,0.25,0.07,0.17
0.01,N/A,0.01,0.02,0.08,1,0.17,-0.01,-0.07,0.06,0.04,N/A,0.04,N/A,0.03,0.08,0.04,-0.01,N/A,-0.01,-0.01,-0.02,-0.00,0.09,0.06,0.04,N/A,0.02,-0.03,0.13,0.03,0.01,0.10,0.08,0.11
0.04,N/A,0.02,0.00,0.02,0.17,1,0.01,0.00,0.02,0.22,N/A,0.06,N/A,0.02,0.01,0.05,-0.00,N/A,0.03,-0.02,-0.00,-0.02,0.03,0.06,0.22,N/A,-0.01,-0.03,0.04,0.10,0.14,0.01,0.04,0.07
0.01,N/A,0.00,-0.03,0.09,-0.01,0.01,1,0.02,0.09,-0.00,N/A,0.02,N/A,-0.01,-0.03,0.01,0.05,N/A,0.01,0.06,-0.04,-0.08,-0.01,0.03,-0.01,N/A,-0.04,-0.01,-0.01,-0.06,0.00,0.00,-0.02,0.05
0.04,N/A,-0.05,0.04,0.17,-0.07,0.00,0.02,1,0.42,-0.06,N/A,-0.00,N/A,0.02,-0.02,0.09,0.12,N/A,0.05,0.05,-0.02,-0.05,0.06,0.01,-0.09,N/A,-0.04,0.01,-0.07,-0.01,-0.09,0.02,0.12,0.10
0.06,N/A,-0.00,0.03,0.97,0.06,0.02,0.09,0.42,1,-0.06,N/A,0.12,N/A,-0.01,0.05,0.04,0.15,N/A,0.02,-0.03,0.07,-0.02,0.07,0.10,-0.05,N/A,-0.06,-0.05,0.11,0.17,-0.01,0.24,0.10,0.19
0.03,N/A,0.01,0.02,-0.04,0.04,0.22,-0.00,-0.06,-0.06,1,N/A,0.07,N/A,0.09,0.06,0.09,0.04,N/A,-0.03,0.06,0.02,-0.03,0.02,0.07,0.93,N/A,-0.02,0.06,0.06,0.00,0.81,0.05,0.01,0.10
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.30,N/A,0.30,0.19,0.13,0.04,0.06,0.02,-0.00,0.12,0.07,N/A,1,N/A,0.26,0.19,0.14,0.14,N/A,0.11,0.22,0.15,0.03,0.24,0.90,0.07,N/A,0.19,0.19,0.17,0.00,0.09,-0.02,-0.01,0.48
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.05,N/A,0.22,0.14,-0.02,0.03,0.02,-0.01,0.02,-0.01,0.09,N/A,0.26,N/A,1,0.15,0.04,0.11,N/A,0.04,0.05,0.11,-0.05,0.15,0.22,0.08,N/A,0.01,0.03,0.02,-0.06,0.04,0.04,0.01,0.31
0.06,N/A,0.25,-0.02,0.06,0.08,0.01,-0.03,-0.02,0.05,0.06,N/A,0.19,N/A,0.15,1,0.11,0.05,N/A,0.10,0.15,-0.00,-0.03,0.08,0.16,0.10,N/A,0.05,0.08,0.45,0.02,0.12,0.02,-0.02,0.35
0.02,N/A,0.12,0.01,0.02,0.04,0.05,0.01,0.09,0.04,0.09,N/A,0.14,N/A,0.04,0.11,1,0.02,N/A,0.00,0.51,0.06,-0.04,0.18,0.16,0.06,N/A,0.08,0.44,0.05,-0.01,0.06,0.03,-0.04,0.30
0.04,N/A,0.32,0.15,0.13,-0.01,-0.00,0.05,0.12,0.15,0.04,N/A,0.14,N/A,0.11,0.05,0.02,1,N/A,0.03,0.00,-0.01,0.00,0.21,0.12,0.03,N/A,0.05,-0.03,0.09,0.10,0.03,0.02,0.01,0.23
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.02,N/A,0.23,0.02,0.01,-0.01,0.03,0.01,0.05,0.02,-0.03,N/A,0.11,N/A,0.04,0.10,0.00,0.03,N/A,1,-0.01,0.03,0.03,0.09,0.11,-0.02,N/A,0.03,-0.00,0.04,0.10,-0.03,-0.00,0.01,0.16
-0.02,N/A,0.17,-0.00,-0.05,-0.01,-0.02,0.06,0.05,-0.03,0.06,N/A,0.22,N/A,0.05,0.15,0.51,0.00,N/A,-0.01,1,0.09,0.03,0.12,0.23,0.04,N/A,0.08,0.88,0.11,-0.03,0.04,0.02,-0.07,0.41
0.03,N/A,0.07,0.11,0.08,-0.02,-0.00,-0.04,-0.02,0.07,0.02,N/A,0.15,N/A,0.11,-0.00,0.06,-0.01,N/A,0.03,0.09,1,0.03,0.10,0.17,0.01,N/A,0.07,0.09,0.02,0.04,0.00,0.20,-0.01,0.21
0.06,N/A,-0.09,0.04,-0.00,-0.00,-0.02,-0.08,-0.05,-0.02,-0.03,N/A,0.03,N/A,-0.05,-0.03,-0.04,0.00,N/A,0.03,0.03,0.03,1,0.01,0.04,0.00,N/A,0.05,0.05,-0.02,0.11,0.01,0.02,0.07,0.06
0.08,N/A,0.17,0.30,0.06,0.09,0.03,-0.01,0.06,0.07,0.02,N/A,0.24,N/A,0.15,0.08,0.18,0.21,N/A,0.09,0.12,0.10,0.01,1,0.27,-0.02,N/A,0.09,0.10,0.11,0.06,-0.01,0.06,0.04,0.51
0.28,N/A,0.29,0.21,0.11,0.06,0.06,0.03,0.01,0.10,0.07,N/A,0.90,N/A,0.22,0.16,0.16,0.12,N/A,0.11,0.23,0.17,0.04,0.27,1,0.07,N/A,0.13,0.20,0.17,-0.01,0.05,-0.03,-0.02,0.53
0.02,N/A,0.02,-0.00,-0.02,0.04,0.22,-0.01,-0.09,-0.05,0.93,N/A,0.07,N/A,0.08,0.10,0.06,0.03,N/A,-0.02,0.04,0.01,0.00,-0.02,0.07,1,N/A,-0.03,0.03,0.06,0.01,0.86,0.04,0.00,0.10
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.09,N/A,0.01,-0.02,-0.05,0.02,-0.01,-0.04,-0.04,-0.06,-0.02,N/A,0.19,N/A,0.01,0.05,0.08,0.05,N/A,0.03,0.08,0.07,0.05,0.09,0.13,-0.03,N/A,1,0.07,0.02,0.05,-0.01,0.09,-0.01,0.22
-0.05,N/A,0.15,0.00,-0.05,-0.03,-0.03,-0.01,0.01,-0.05,0.06,N/A,0.19,N/A,0.03,0.08,0.44,-0.03,N/A,-0.00,0.88,0.09,0.05,0.10,0.20,0.03,N/A,0.07,1,0.06,-0.03,0.02,0.07,-0.05,0.34
0.06,N/A,0.36,0.08,0.13,0.13,0.04,-0.01,-0.07,0.11,0.06,N/A,0.17,N/A,0.02,0.45,0.05,0.09,N/A,0.04,0.11,0.02,-0.02,0.11,0.17,0.06,N/A,0.02,0.06,1,0.03,0.05,0.10,0.11,0.28
-0.05,N/A,0.06,-0.02,0.19,0.03,0.10,-0.06,-0.01,0.17,0.00,N/A,0.00,N/A,-0.06,0.02,-0.01,0.10,N/A,0.10,-0.03,0.04,0.11,0.06,-0.01,0.01,N/A,0.05,-0.03,0.03,1,0.02,0.01,-0.01,0.03
-0.01,N/A,-0.02,0.02,0.02,0.01,0.14,0.00,-0.09,-0.01,0.81,N/A,0.09,N/A,0.04,0.12,0.06,0.03,N/A,-0.03,0.04,0.00,0.01,-0.01,0.05,0.86,N/A,-0.01,0.02,0.05,0.02,1,0.02,-0.01,0.09
-0.02,N/A,-0.02,0.01,0.25,0.10,0.01,0.00,0.02,0.24,0.05,N/A,-0.02,N/A,0.04,0.02,0.03,0.02,N/A,-0.00,0.02,0.20,0.02,0.06,-0.03,0.04,N/A,0.09,0.07,0.10,0.01,0.02,1,-0.04,0.08
0.02,N/A,-0.01,0.05,0.07,0.08,0.04,-0.02,0.12,0.10,0.01,N/A,-0.01,N/A,0.01,-0.02,-0.04,0.01,N/A,0.01,-0.07,-0.01,0.07,0.04,-0.02,0.00,N/A,-0.01,-0.05,0.11,-0.01,-0.01,-0.04,1,0.02
0.11,N/A,0.34,0.36,0.17,0.11,0.07,0.05,0.10,0.19,0.10,N/A,0.48,N/A,0.31,0.35,0.30,0.23,N/A,0.16,0.41,0.21,0.06,0.51,0.53,0.10,N/A,0.22,0.34,0.28,0.03,0.09,0.08,0.02,1
