1,N/A,N/A,0.02,0.01,0.08,0.06,0.01,0.13,-0.00,0.15,0.16,0.05
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.02,N/A,N/A,1,0.13,0.08,0.12,0.59,-0.02,0.04,0.15,0.09,0.04
0.01,N/A,N/A,0.13,1,-0.00,-0.02,0.16,0.01,0.11,0.10,0.10,0.09
0.08,N/A,N/A,0.08,-0.00,1,0.08,0.11,0.03,0.07,0.07,0.07,0.12
0.06,N/A,N/A,0.12,-0.02,0.08,1,0.10,0.18,0.04,0.19,0.19,0.23
0.01,N/A,N/A,0.59,0.16,0.11,0.10,1,0.07,0.83,0.10,0.05,0.05
0.13,N/A,N/A,-0.02,0.01,0.03,0.18,0.07,1,0.10,0.05,0.06,0.01
-0.00,N/A,N/A,0.04,0.11,0.07,0.04,0.83,0.10,1,0.01,0.00,0.04
0.15,N/A,N/A,0.15,0.10,0.07,0.19,0.10,0.05,0.01,1,0.83,0.24
0.16,N/A,N/A,0.09,0.10,0.07,0.19,0.05,0.06,0.00,0.83,1,0.19
0.05,N/A,N/A,0.04,0.09,0.12,0.23,0.05,0.01,0.04,0.24,0.19,1
