N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,1,-0.04,0.05,0.06,N/A,0.01,N/A,N/A,-0.00,0.39,-0.09,0.46,0.02,0.07,N/A
N/A,-0.04,1,-0.02,0.05,N/A,-0.06,N/A,N/A,0.04,0.05,-0.03,0.04,-0.01,-0.03,N/A
N/A,0.05,-0.02,1,0.05,N/A,0.03,N/A,N/A,0.01,0.10,0.02,0.10,0.01,-0.03,N/A
N/A,0.06,0.05,0.05,1,N/A,0.06,N/A,N/A,0.13,0.05,-0.01,0.06,-0.03,0.03,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,0.01,-0.06,0.03,0.06,N/A,1,N/A,N/A,0.03,0.11,-0.01,0.08,0.03,-0.01,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,-0.00,0.04,0.01,0.13,N/A,0.03,N/A,N/A,1,0.28,-0.04,0.30,0.00,-0.02,N/A
N/A,0.39,0.05,0.10,0.05,N/A,0.11,N/A,N/A,0.28,1,-0.02,0.87,0.10,0.09,N/A
N/A,-0.09,-0.03,0.02,-0.01,N/A,-0.01,N/A,N/A,-0.04,-0.02,1,-0.05,-0.06,0.01,N/A
N/A,0.46,0.04,0.10,0.06,N/A,0.08,N/A,N/A,0.30,0.87,-0.05,1,0.07,0.02,N/A
N/A,0.02,-0.01,0.01,-0.03,N/A,0.03,N/A,N/A,0.00,0.10,-0.06,0.07,1,0.06,N/A
N/A,0.07,-0.03,-0.03,0.03,N/A,-0.01,N/A,N/A,-0.02,0.09,0.01,0.02,0.06,1,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
