1,0.13,0.13,0.27,0.18,N/A,N/A,0.04,0.27,0.15,0.13
0.13,1,0.05,0.11,0.08,N/A,N/A,0.02,-0.00,0.05,-0.08
0.13,0.05,1,0.58,0.13,N/A,N/A,0.03,0.07,0.72,0.03
0.27,0.11,0.58,1,0.22,N/A,N/A,0.08,0.14,0.52,0.02
0.18,0.08,0.13,0.22,1,N/A,N/A,0.07,0.08,0.10,-0.04
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.04,0.02,0.03,0.08,0.07,N/A,N/A,1,0.04,0.06,0.03
0.27,-0.00,0.07,0.14,0.08,N/A,N/A,0.04,1,0.08,0.06
0.15,0.05,0.72,0.52,0.10,N/A,N/A,0.06,0.08,1,0.08
0.13,-0.08,0.03,0.02,-0.04,N/A,N/A,0.03,0.06,0.08,1
