1,0.18,-0.01,-0.00,0.28,0.19,0.19,0.10,0.07,0.12,0.04
0.18,1,-0.06,0.19,0.07,0.07,0.08,-0.04,0.05,0.07,0.04
-0.01,-0.06,1,0.07,-0.01,0.15,0.06,0.00,0.15,0.06,0.03
-0.00,0.19,0.07,1,0.04,0.04,0.01,-0.09,0.02,0.06,0.30
0.28,0.07,-0.01,0.04,1,0.16,0.08,0.02,-0.02,0.12,0.03
0.19,0.07,0.15,0.04,0.16,1,0.42,0.16,0.28,0.35,0.20
0.19,0.08,0.06,0.01,0.08,0.42,1,0.15,0.22,0.22,0.08
0.10,-0.04,0.00,-0.09,0.02,0.16,0.15,1,0.07,0.17,0.01
0.07,0.05,0.15,0.02,-0.02,0.28,0.22,0.07,1,0.17,0.07
0.12,0.07,0.06,0.06,0.12,0.35,0.22,0.17,0.17,1,0.08
0.04,0.04,0.03,0.30,0.03,0.20,0.08,0.01,0.07,0.08,1
