N/A,N/A,N/A,N/A,-0.02,0.07,0.08,0.01,0.07,N/A,N/A,1,N/A,N/A,N/A,N/A,-0.02,N/A,N/A,N/A,N/A,N/A,0.06,0.09,-0.02,N/A,N/A,-0.10,N/A,N/A,N/A,N/A,-0.00,0.05,0.10,-0.03,N/A,0.06,0.15,N/A,N/A,-0.03,N/A,0.06,N/A,-0.01,N/A,0.16,N/A,N/A,0.08,0.17,N/A,0.14
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,-0.03,-0.02,0.01,-0.04,0.01,N/A,N/A,-0.02,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,-0.01,-0.08,-0.06,N/A,N/A,-0.05,N/A,N/A,N/A,N/A,-0.00,-0.05,-0.00,0.08,N/A,0.03,0.01,N/A,N/A,0.05,N/A,-0.00,N/A,-0.01,N/A,0.03,N/A,N/A,0.01,0.04,N/A,-0.04
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,0.08,0.09,0.07,0.07,0.10,N/A,N/A,0.06,N/A,N/A,N/A,N/A,-0.01,N/A,N/A,N/A,N/A,N/A,1,0.10,0.32,N/A,N/A,-0.05,N/A,N/A,N/A,N/A,0.07,-0.06,0.05,0.00,N/A,0.34,0.10,N/A,N/A,0.09,N/A,-0.02,N/A,-0.00,N/A,0.12,N/A,N/A,0.04,0.09,N/A,0.02
N/A,N/A,N/A,N/A,-0.07,0.11,0.10,0.13,0.09,N/A,N/A,0.09,N/A,N/A,N/A,N/A,-0.08,N/A,N/A,N/A,N/A,N/A,0.10,1,0.23,N/A,N/A,-0.06,N/A,N/A,N/A,N/A,0.02,0.08,0.00,-0.02,N/A,0.02,0.15,N/A,N/A,0.09,N/A,0.05,N/A,-0.11,N/A,0.01,N/A,N/A,0.01,0.10,N/A,-0.00
N/A,N/A,N/A,N/A,-0.04,0.01,-0.03,0.06,0.11,N/A,N/A,-0.02,N/A,N/A,N/A,N/A,-0.06,N/A,N/A,N/A,N/A,N/A,0.32,0.23,1,N/A,N/A,0.00,N/A,N/A,N/A,N/A,0.01,0.01,-0.01,0.00,N/A,-0.01,0.01,N/A,N/A,0.18,N/A,-0.03,N/A,-0.01,N/A,0.02,N/A,N/A,0.05,0.04,N/A,0.04
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,0.01,-0.07,0.03,0.02,-0.03,N/A,N/A,-0.10,N/A,N/A,N/A,N/A,-0.05,N/A,N/A,N/A,N/A,N/A,-0.05,-0.06,0.00,N/A,N/A,1,N/A,N/A,N/A,N/A,0.03,0.03,0.03,0.06,N/A,-0.02,-0.01,N/A,N/A,0.00,N/A,-0.03,N/A,0.01,N/A,-0.05,N/A,N/A,-0.00,0.01,N/A,0.04
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,-0.04,0.05,-0.09,-0.07,0.02,N/A,N/A,-0.00,N/A,N/A,N/A,N/A,-0.00,N/A,N/A,N/A,N/A,N/A,0.07,0.02,0.01,N/A,N/A,0.03,N/A,N/A,N/A,N/A,1,0.09,-0.02,-0.03,N/A,0.11,-0.00,N/A,N/A,0.05,N/A,0.04,N/A,0.06,N/A,0.00,N/A,N/A,-0.01,0.02,N/A,0.03
N/A,N/A,N/A,N/A,0.03,0.05,-0.02,-0.10,0.16,N/A,N/A,0.05,N/A,N/A,N/A,N/A,-0.05,N/A,N/A,N/A,N/A,N/A,-0.06,0.08,0.01,N/A,N/A,0.03,N/A,N/A,N/A,N/A,0.09,1,-0.02,0.00,N/A,-0.09,0.03,N/A,N/A,-0.05,N/A,-0.03,N/A,-0.03,N/A,0.05,N/A,N/A,0.06,0.03,N/A,-0.06
N/A,N/A,N/A,N/A,0.00,0.02,-0.02,0.01,0.06,N/A,N/A,0.10,N/A,N/A,N/A,N/A,-0.00,N/A,N/A,N/A,N/A,N/A,0.05,0.00,-0.01,N/A,N/A,0.03,N/A,N/A,N/A,N/A,-0.02,-0.02,1,0.01,N/A,0.11,0.16,N/A,N/A,0.09,N/A,-0.04,N/A,-0.02,N/A,0.60,N/A,N/A,0.04,0.03,N/A,-0.05
N/A,N/A,N/A,N/A,-0.00,0.02,-0.01,-0.02,-0.03,N/A,N/A,-0.03,N/A,N/A,N/A,N/A,0.08,N/A,N/A,N/A,N/A,N/A,0.00,-0.02,0.00,N/A,N/A,0.06,N/A,N/A,N/A,N/A,-0.03,0.00,0.01,1,N/A,-0.02,0.04,N/A,N/A,-0.01,N/A,-0.01,N/A,0.03,N/A,-0.04,N/A,N/A,0.06,-0.02,N/A,-0.03
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,0.00,0.15,0.22,0.18,0.05,N/A,N/A,0.06,N/A,N/A,N/A,N/A,0.03,N/A,N/A,N/A,N/A,N/A,0.34,0.02,-0.01,N/A,N/A,-0.02,N/A,N/A,N/A,N/A,0.11,-0.09,0.11,-0.02,N/A,1,0.01,N/A,N/A,0.02,N/A,0.06,N/A,0.07,N/A,0.05,N/A,N/A,-0.03,0.02,N/A,0.01
N/A,N/A,N/A,N/A,-0.02,0.08,0.09,0.03,0.12,N/A,N/A,0.15,N/A,N/A,N/A,N/A,0.01,N/A,N/A,N/A,N/A,N/A,0.10,0.15,0.01,N/A,N/A,-0.01,N/A,N/A,N/A,N/A,-0.00,0.03,0.16,0.04,N/A,0.01,1,N/A,N/A,0.02,N/A,0.09,N/A,-0.01,N/A,0.08,N/A,N/A,0.10,0.19,N/A,0.05
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,0.09,-0.07,-0.02,0.03,0.07,N/A,N/A,-0.03,N/A,N/A,N/A,N/A,0.05,N/A,N/A,N/A,N/A,N/A,0.09,0.09,0.18,N/A,N/A,0.00,N/A,N/A,N/A,N/A,0.05,-0.05,0.09,-0.01,N/A,0.02,0.02,N/A,N/A,1,N/A,0.09,N/A,0.05,N/A,0.11,N/A,N/A,-0.03,0.02,N/A,0.02
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,-0.02,0.02,-0.01,-0.03,0.05,N/A,N/A,0.06,N/A,N/A,N/A,N/A,-0.00,N/A,N/A,N/A,N/A,N/A,-0.02,0.05,-0.03,N/A,N/A,-0.03,N/A,N/A,N/A,N/A,0.04,-0.03,-0.04,-0.01,N/A,0.06,0.09,N/A,N/A,0.09,N/A,1,N/A,-0.07,N/A,0.02,N/A,N/A,0.23,0.04,N/A,0.13
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,-0.03,0.01,-0.01,0.12,0.22,N/A,N/A,-0.01,N/A,N/A,N/A,N/A,-0.01,N/A,N/A,N/A,N/A,N/A,-0.00,-0.11,-0.01,N/A,N/A,0.01,N/A,N/A,N/A,N/A,0.06,-0.03,-0.02,0.03,N/A,0.07,-0.01,N/A,N/A,0.05,N/A,-0.07,N/A,1,N/A,0.01,N/A,N/A,-0.01,0.13,N/A,-0.15
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,-0.01,-0.01,0.04,-0.01,0.12,N/A,N/A,0.16,N/A,N/A,N/A,N/A,0.03,N/A,N/A,N/A,N/A,N/A,0.12,0.01,0.02,N/A,N/A,-0.05,N/A,N/A,N/A,N/A,0.00,0.05,0.60,-0.04,N/A,0.05,0.08,N/A,N/A,0.11,N/A,0.02,N/A,0.01,N/A,1,N/A,N/A,0.10,0.04,N/A,-0.05
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,-0.03,0.14,0.07,0.04,0.30,N/A,N/A,0.08,N/A,N/A,N/A,N/A,0.01,N/A,N/A,N/A,N/A,N/A,0.04,0.01,0.05,N/A,N/A,-0.00,N/A,N/A,N/A,N/A,-0.01,0.06,0.04,0.06,N/A,-0.03,0.10,N/A,N/A,-0.03,N/A,0.23,N/A,-0.01,N/A,0.10,N/A,N/A,1,0.19,N/A,0.11
N/A,N/A,N/A,N/A,-0.04,0.11,0.33,0.10,0.48,N/A,N/A,0.17,N/A,N/A,N/A,N/A,0.04,N/A,N/A,N/A,N/A,N/A,0.09,0.10,0.04,N/A,N/A,0.01,N/A,N/A,N/A,N/A,0.02,0.03,0.03,-0.02,N/A,0.02,0.19,N/A,N/A,0.02,N/A,0.04,N/A,0.13,N/A,0.04,N/A,N/A,0.19,1,N/A,0.04
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,0.05,-0.02,-0.03,-0.03,-0.04,N/A,N/A,0.14,N/A,N/A,N/A,N/A,-0.04,N/A,N/A,N/A,N/A,N/A,0.02,-0.00,0.04,N/A,N/A,0.04,N/A,N/A,N/A,N/A,0.03,-0.06,-0.05,-0.03,N/A,0.01,0.05,N/A,N/A,0.02,N/A,0.13,N/A,-0.15,N/A,-0.05,N/A,N/A,0.11,0.04,N/A,1
