1,0.24,0.54,0.10,0.50,0.50,0.07,0.08,0.43,0.32,0.16,0.49,0.34,0.24,0.12,0.43,0.35,N/A,0.39,0.45,N/A,0.33,0.15,0.50,0.09
0.24,1,0.60,0.04,0.58,0.60,0.13,0.09,0.70,0.72,0.68,0.55,0.68,0.22,0.43,0.45,0.22,N/A,0.62,0.61,N/A,0.58,0.07,0.36,0.16
0.54,0.60,1,0.16,0.84,0.86,0.23,0.20,0.83,0.76,0.58,0.76,0.74,0.51,0.18,0.55,0.45,N/A,0.82,0.76,N/A,0.69,0.18,0.68,0.18
0.10,0.04,0.16,1,0.16,0.19,0.11,0.09,0.13,0.05,0.00,0.10,0.08,0.11,0.03,0.13,0.13,N/A,0.56,0.12,N/A,0.16,0.28,0.11,0.08
0.50,0.58,0.84,0.16,1,0.76,0.18,0.22,0.72,0.64,0.48,0.83,0.64,0.48,0.16,0.74,0.42,N/A,0.70,0.88,N/A,0.57,0.17,0.59,0.13
0.50,0.60,0.86,0.19,0.76,1,0.19,0.15,0.83,0.77,0.63,0.74,0.76,0.29,0.16,0.52,0.41,N/A,0.81,0.76,N/A,0.69,0.21,0.62,0.21
0.07,0.13,0.23,0.11,0.18,0.19,1,-0.01,0.15,0.10,0.03,0.17,0.11,0.20,0.10,0.15,0.21,N/A,0.18,0.13,N/A,0.11,0.06,0.19,0.02
0.08,0.09,0.20,0.09,0.22,0.15,-0.01,1,0.12,0.08,0.03,0.18,0.11,0.05,0.04,0.18,0.07,N/A,0.13,0.18,N/A,0.16,-0.01,0.22,0.06
0.43,0.70,0.83,0.13,0.72,0.83,0.15,0.12,1,0.95,0.86,0.67,0.89,0.25,0.09,0.40,0.33,N/A,0.85,0.75,N/A,0.79,0.12,0.53,0.16
0.32,0.72,0.76,0.05,0.64,0.77,0.10,0.08,0.95,1,0.96,0.58,0.91,0.21,0.06,0.30,0.25,N/A,0.82,0.70,N/A,0.78,0.07,0.42,0.13
0.16,0.68,0.58,0.00,0.48,0.63,0.03,0.03,0.86,0.96,1,0.44,0.87,0.13,0.01,0.15,0.13,N/A,0.71,0.58,N/A,0.73,0.02,0.25,0.08
0.49,0.55,0.76,0.10,0.83,0.74,0.17,0.18,0.67,0.58,0.44,1,0.62,0.30,0.15,0.67,0.48,N/A,0.63,0.80,N/A,0.52,0.18,0.62,0.11
0.34,0.68,0.74,0.08,0.64,0.76,0.11,0.11,0.89,0.91,0.87,0.62,1,0.20,0.06,0.35,0.35,N/A,0.78,0.70,N/A,0.75,0.12,0.48,0.13
0.24,0.22,0.51,0.11,0.48,0.29,0.20,0.05,0.25,0.21,0.13,0.30,0.20,1,0.10,0.29,0.17,N/A,0.28,0.28,N/A,0.25,0.18,0.23,0.10
0.12,0.43,0.18,0.03,0.16,0.16,0.10,0.04,0.09,0.06,0.01,0.15,0.06,0.10,1,0.42,0.06,N/A,0.12,0.12,N/A,0.06,0.03,0.19,0.03
0.43,0.45,0.55,0.13,0.74,0.52,0.15,0.18,0.40,0.30,0.15,0.67,0.35,0.29,0.42,1,0.45,N/A,0.41,0.84,N/A,0.28,0.23,0.45,0.14
0.35,0.22,0.45,0.13,0.42,0.41,0.21,0.07,0.33,0.25,0.13,0.48,0.35,0.17,0.06,0.45,1,N/A,0.33,0.45,N/A,0.27,0.19,0.45,0.04
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.39,0.62,0.82,0.56,0.70,0.81,0.18,0.13,0.85,0.82,0.71,0.63,0.78,0.28,0.12,0.41,0.33,N/A,1,0.70,N/A,0.73,0.24,0.52,0.16
0.45,0.61,0.76,0.12,0.88,0.76,0.13,0.18,0.75,0.70,0.58,0.80,0.70,0.28,0.12,0.84,0.45,N/A,0.70,1,N/A,0.59,0.18,0.51,0.15
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.33,0.58,0.69,0.16,0.57,0.69,0.11,0.16,0.79,0.78,0.73,0.52,0.75,0.25,0.06,0.28,0.27,N/A,0.73,0.59,N/A,1,0.13,0.43,0.17
0.15,0.07,0.18,0.28,0.17,0.21,0.06,-0.01,0.12,0.07,0.02,0.18,0.12,0.18,0.03,0.23,0.19,N/A,0.24,0.18,N/A,0.13,1,0.11,0.06
0.50,0.36,0.68,0.11,0.59,0.62,0.19,0.22,0.53,0.42,0.25,0.62,0.48,0.23,0.19,0.45,0.45,N/A,0.52,0.51,N/A,0.43,0.11,1,0.10
0.09,0.16,0.18,0.08,0.13,0.21,0.02,0.06,0.16,0.13,0.08,0.11,0.13,0.10,0.03,0.14,0.04,N/A,0.16,0.15,N/A,0.17,0.06,0.10,1
