1,0.05,N/A,0.03,0.14,-0.05,0.04,-0.04,N/A,-0.05,N/A,N/A,0.01,N/A
0.05,1,N/A,0.25,0.06,0.09,0.06,0.12,N/A,0.07,N/A,N/A,0.28,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.03,0.25,N/A,1,-0.02,0.01,-0.01,0.05,N/A,0.01,N/A,N/A,0.15,N/A
0.14,0.06,N/A,-0.02,1,-0.00,0.12,0.01,N/A,-0.01,N/A,N/A,0.06,N/A
-0.05,0.09,N/A,0.01,-0.00,1,-0.03,0.01,N/A,0.02,N/A,N/A,-0.03,N/A
0.04,0.06,N/A,-0.01,0.12,-0.03,1,0.09,N/A,0.04,N/A,N/A,0.03,N/A
-0.04,0.12,N/A,0.05,0.01,0.01,0.09,1,N/A,0.07,N/A,N/A,0.04,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.05,0.07,N/A,0.01,-0.01,0.02,0.04,0.07,N/A,1,N/A,N/A,0.04,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.01,0.28,N/A,0.15,0.06,-0.03,0.03,0.04,N/A,0.04,N/A,N/A,1,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
