1,-0.03,N/A,N/A,0.10,N/A,0.05,0.08,0.14,0.05,0.27,0.05,N/A,N/A,0.04,0.23,0.03,0.03,N/A,0.95,0.21,0.11,N/A,-0.02,N/A,0.17,0.29,0.01,0.22,0.08,0.00,N/A,-0.01,0.12,N/A,N/A,0.13,0.24,0.25,N/A,-0.00,0.11,N/A,0.00
-0.03,1,N/A,N/A,0.14,N/A,0.03,0.04,0.01,0.02,-0.02,0.06,N/A,N/A,-0.03,-0.05,-0.00,-0.00,N/A,-0.04,0.07,0.04,N/A,0.05,N/A,-0.01,0.10,-0.01,0.02,0.02,0.01,N/A,0.03,0.03,N/A,N/A,0.01,-0.02,0.07,N/A,0.01,0.00,N/A,0.01
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.10,0.14,N/A,N/A,1,N/A,0.01,-0.02,0.02,-0.01,0.03,0.05,N/A,N/A,-0.02,0.12,0.09,0.07,N/A,0.10,0.16,-0.02,N/A,0.03,N/A,0.15,0.16,0.07,-0.02,-0.05,0.01,N/A,0.04,0.10,N/A,N/A,0.09,0.06,0.19,N/A,0.01,0.08,N/A,0.02
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.05,0.03,N/A,N/A,0.01,N/A,1,0.04,0.05,-0.04,0.01,0.44,N/A,N/A,-0.00,0.02,0.00,0.07,N/A,0.06,0.01,0.02,N/A,0.02,N/A,0.12,0.23,-0.03,-0.04,0.08,0.05,N/A,-0.05,0.01,N/A,N/A,0.03,0.11,0.08,N/A,0.00,0.08,N/A,0.10
0.08,0.04,N/A,N/A,-0.02,N/A,0.04,1,0.04,0.40,0.03,-0.05,N/A,N/A,0.09,0.09,-0.03,0.02,N/A,0.06,0.17,0.34,N/A,0.00,N/A,0.28,0.22,0.07,-0.00,0.16,0.01,N/A,-0.01,0.34,N/A,N/A,0.33,0.15,0.17,N/A,-0.00,-0.06,N/A,0.15
0.14,0.01,N/A,N/A,0.02,N/A,0.05,0.04,1,-0.01,0.66,-0.00,N/A,N/A,0.03,0.06,0.04,0.02,N/A,0.06,0.05,0.05,N/A,0.04,N/A,0.06,0.13,-0.00,0.15,-0.02,0.09,N/A,0.02,0.05,N/A,N/A,0.06,0.24,0.08,N/A,0.08,0.02,N/A,0.08
0.05,0.02,N/A,N/A,-0.01,N/A,-0.04,0.40,-0.01,1,-0.00,-0.02,N/A,N/A,-0.02,0.09,-0.02,0.00,N/A,0.05,0.18,0.33,N/A,-0.02,N/A,0.18,0.15,0.02,0.00,0.06,-0.01,N/A,0.01,0.11,N/A,N/A,0.12,0.07,0.16,N/A,-0.02,-0.04,N/A,-0.00
0.27,-0.02,N/A,N/A,0.03,N/A,0.01,0.03,0.66,-0.00,1,0.03,N/A,N/A,0.06,0.16,0.03,0.03,N/A,0.16,0.11,0.05,N/A,0.04,N/A,0.12,0.13,-0.03,0.19,0.02,0.06,N/A,-0.01,0.03,N/A,N/A,0.03,0.24,0.13,N/A,0.05,0.01,N/A,0.00
0.05,0.06,N/A,N/A,0.05,N/A,0.44,-0.05,-0.00,-0.02,0.03,1,N/A,N/A,-0.03,0.08,0.03,-0.03,N/A,0.05,0.10,0.07,N/A,0.02,N/A,0.15,0.42,-0.01,-0.03,-0.03,0.01,N/A,0.00,0.05,N/A,N/A,0.04,0.13,0.08,N/A,-0.02,0.07,N/A,0.04
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
