1,0.23,0.29,0.32,0.77,0.71,0.74,0.56,0.57,0.12,0.02,0.77,0.23,0.24,0.28,0.47,0.09,0.19
0.23,1,0.47,0.27,0.30,0.26,0.34,0.32,0.17,0.13,0.10,0.30,0.17,0.13,0.19,0.20,0.14,0.15
0.29,0.47,1,0.33,0.34,0.29,0.38,0.37,0.35,0.18,0.20,0.34,0.35,0.16,0.20,0.24,0.25,0.36
0.32,0.27,0.33,1,0.37,0.34,0.37,0.47,0.28,0.15,0.09,0.37,0.66,0.72,0.28,0.27,0.11,0.35
0.77,0.30,0.34,0.37,1,0.89,0.91,0.71,0.70,0.13,0.03,1.00,0.23,0.27,0.34,0.63,0.12,0.14
0.71,0.26,0.29,0.34,0.89,1,0.83,0.65,0.63,0.07,0.02,0.89,0.20,0.26,0.34,0.51,0.07,0.14
0.74,0.34,0.38,0.37,0.91,0.83,1,0.67,0.68,0.11,0.14,0.91,0.25,0.27,0.32,0.49,0.09,0.18
0.56,0.32,0.37,0.47,0.71,0.65,0.67,1,0.50,0.05,0.09,0.71,0.27,0.31,0.51,0.42,0.08,0.23
0.57,0.17,0.35,0.28,0.70,0.63,0.68,0.50,1,0.26,0.14,0.70,0.32,0.17,0.22,0.58,0.37,0.21
0.12,0.13,0.18,0.15,0.13,0.07,0.11,0.05,0.26,1,0.03,0.13,0.22,0.09,0.04,0.23,0.41,0.23
0.02,0.10,0.20,0.09,0.03,0.02,0.14,0.09,0.14,0.03,1,0.03,0.21,0.06,0.06,0.03,0.21,0.20
0.77,0.30,0.34,0.37,1.00,0.89,0.91,0.71,0.70,0.13,0.03,1,0.23,0.27,0.34,0.63,0.12,0.14
0.23,0.17,0.35,0.66,0.23,0.20,0.25,0.27,0.32,0.22,0.21,0.23,1,0.67,0.21,0.16,0.17,0.49
0.24,0.13,0.16,0.72,0.27,0.26,0.27,0.31,0.17,0.09,0.06,0.27,0.67,1,0.16,0.15,0.01,0.12
0.28,0.19,0.20,0.28,0.34,0.34,0.32,0.51,0.22,0.04,0.06,0.34,0.21,0.16,1,0.19,0.06,0.18
0.47,0.20,0.24,0.27,0.63,0.51,0.49,0.42,0.58,0.23,0.03,0.63,0.16,0.15,0.19,1,0.38,0.13
0.09,0.14,0.25,0.11,0.12,0.07,0.09,0.08,0.37,0.41,0.21,0.12,0.17,0.01,0.06,0.38,1,0.25
0.19,0.15,0.36,0.35,0.14,0.14,0.18,0.23,0.21,0.23,0.20,0.14,0.49,0.12,0.18,0.13,0.25,1
