0.71,0.36,0.14,0.75,0.13,0.29,0.83,0.17,0.10,0.75,1,0.16,0.69,0.13,0.30,0.12,N/A,0.10,0.66,0.65,0.56,0.65,0.21,N/A,0.82,0.21,0.51,0.13,0.22,0.11,0.37,0.26,0.71,N/A,N/A,N/A,0.68,N/A,0.80,0.11,0.21,0.75,0.08,0.59,0.10,0.97,0.07,N/A,0.28,0.51,0.24,N/A,N/A,0.35,0.69
0.17,0.09,0.04,0.19,0.05,0.04,0.16,0.13,0.02,0.18,0.16,1,0.13,0.12,0.06,0.08,N/A,0.07,0.07,0.18,0.10,0.17,0.06,N/A,0.14,0.01,0.57,0.06,0.03,0.00,0.03,0.07,0.18,N/A,N/A,N/A,0.14,N/A,0.12,0.06,0.01,0.13,-0.00,0.12,0.04,0.15,0.01,N/A,0.04,0.06,0.14,N/A,N/A,0.04,0.13
0.49,0.26,0.19,0.52,0.07,0.23,0.57,0.17,0.07,0.51,0.69,0.13,1,0.05,0.20,0.15,N/A,0.04,0.46,0.46,0.39,0.47,0.10,N/A,0.55,0.20,0.40,0.17,0.14,0.10,0.29,0.19,0.50,N/A,N/A,N/A,0.48,N/A,0.54,0.17,0.18,0.52,0.09,0.75,0.07,0.67,0.06,N/A,0.25,0.37,0.17,N/A,N/A,0.23,1.00
0.17,0.00,0.11,0.14,0.03,0.04,0.12,0.05,0.04,0.14,0.13,0.12,0.05,1,0.05,0.11,N/A,0.04,0.05,0.23,0.14,0.13,0.03,N/A,0.09,0.06,0.08,0.11,-0.03,0.00,-0.03,0.08,0.16,N/A,N/A,N/A,0.13,N/A,0.09,0.02,0.05,0.13,0.16,0.04,0.02,0.13,-0.01,N/A,-0.01,0.03,-0.08,N/A,N/A,0.05,0.05
0.26,0.07,0.22,0.29,0.13,0.26,0.24,0.01,0.17,0.29,0.30,0.06,0.20,0.05,1,0.01,N/A,0.06,0.25,0.25,0.26,0.21,0.10,N/A,0.28,0.09,0.23,0.19,0.18,0.17,0.10,0.18,0.26,N/A,N/A,N/A,0.31,N/A,0.26,-0.02,0.14,0.18,0.06,0.28,0.08,0.31,0.01,N/A,0.15,0.11,0.13,N/A,N/A,0.24,0.20
0.19,0.19,0.00,0.19,0.06,0.01,0.18,0.09,0.00,0.19,0.12,0.08,0.15,0.11,0.01,1,N/A,-0.02,0.04,0.24,0.03,0.23,0.00,N/A,0.08,0.21,0.14,0.11,-0.00,0.02,0.06,0.05,0.17,N/A,N/A,N/A,0.12,N/A,0.08,0.07,0.12,0.14,0.15,0.02,0.04,0.12,-0.01,N/A,0.13,0.02,-0.04,N/A,N/A,0.01,0.15
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.06,0.03,0.02,0.07,0.04,0.01,0.10,0.03,0.10,0.08,0.10,0.07,0.04,0.04,0.06,-0.02,N/A,1,0.13,0.08,0.03,0.03,0.01,N/A,0.12,-0.02,0.01,-0.06,-0.02,0.04,0.09,0.04,0.08,N/A,N/A,N/A,0.08,N/A,0.12,-0.03,0.07,0.15,0.03,0.06,0.02,0.12,0.05,N/A,-0.01,0.02,-0.01,N/A,N/A,0.05,0.04
0.46,0.26,0.08,0.47,0.04,0.33,0.57,0.09,0.26,0.47,0.66,0.07,0.46,0.05,0.25,0.04,N/A,0.13,1,0.42,0.34,0.38,0.12,N/A,0.56,0.08,0.34,0.01,0.14,0.52,0.29,0.18,0.46,N/A,N/A,N/A,0.45,N/A,0.55,0.17,0.15,0.53,-0.02,0.65,0.08,0.70,0.03,N/A,0.18,0.34,0.16,N/A,N/A,0.26,0.46
0.58,0.25,0.19,0.55,0.15,0.17,0.55,0.15,0.13,0.54,0.65,0.18,0.46,0.23,0.25,0.24,N/A,0.08,0.42,1,0.37,0.53,0.15,N/A,0.55,0.22,0.41,0.21,0.08,0.12,0.16,0.26,0.52,N/A,N/A,N/A,0.52,N/A,0.55,0.08,0.23,0.49,0.07,0.43,0.05,0.64,0.03,N/A,0.19,0.33,0.15,N/A,N/A,0.25,0.46
0.44,0.29,0.08,0.48,0.00,0.30,0.44,0.14,0.08,0.48,0.56,0.10,0.39,0.14,0.26,0.03,N/A,0.03,0.34,0.37,1,0.43,0.09,N/A,0.45,0.06,0.31,0.08,0.10,0.08,0.24,0.22,0.50,N/A,N/A,N/A,0.44,N/A,0.43,0.03,0.12,0.36,0.03,0.34,0.06,0.52,0.02,N/A,0.12,0.25,0.20,N/A,N/A,0.19,0.39
0.79,0.29,0.10,0.84,0.13,0.19,0.59,0.12,0.07,0.82,0.65,0.17,0.47,0.13,0.21,0.23,N/A,0.03,0.38,0.53,0.43,1,0.15,N/A,0.60,0.24,0.46,0.16,0.11,0.05,0.23,0.23,0.78,N/A,N/A,N/A,0.50,N/A,0.58,0.10,0.14,0.45,0.08,0.37,0.08,0.62,0.06,N/A,0.22,0.36,0.19,N/A,N/A,0.22,0.47
0.10,0.02,0.06,0.13,0.11,0.10,0.22,0.05,0.09,0.13,0.21,0.06,0.10,0.03,0.10,0.00,N/A,0.01,0.12,0.15,0.09,0.15,1,N/A,0.23,0.06,0.22,0.05,0.01,-0.05,0.09,0.04,0.13,N/A,N/A,N/A,0.15,N/A,0.22,0.00,0.19,0.19,0.03,0.09,0.05,0.22,0.06,N/A,0.04,0.13,0.06,N/A,N/A,0.07,0.10
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.63,0.26,0.21,0.65,0.12,0.33,0.73,0.20,0.13,0.65,0.82,0.14,0.55,0.09,0.28,0.08,N/A,0.12,0.56,0.55,0.45,0.60,0.23,N/A,1,0.20,0.44,0.12,0.23,0.15,0.28,0.36,0.62,N/A,N/A,N/A,0.68,N/A,0.97,0.07,0.22,0.62,0.07,0.53,0.06,0.79,0.10,N/A,0.19,0.46,0.16,N/A,N/A,0.34,0.55
0.15,0.06,0.13,0.17,0.05,0.01,0.17,0.06,-0.02,0.19,0.21,0.01,0.20,0.06,0.09,0.21,N/A,-0.02,0.08,0.22,0.06,0.24,0.06,N/A,0.20,1,0.21,0.04,0.03,-0.02,0.04,0.18,0.19,N/A,N/A,N/A,0.25,N/A,0.18,-0.04,0.12,0.15,0.17,0.09,-0.02,0.19,0.05,N/A,0.10,0.17,-0.02,N/A,N/A,0.02,0.20
0.44,0.22,0.10,0.47,0.10,0.17,0.51,0.18,0.14,0.47,0.51,0.57,0.40,0.08,0.23,0.14,N/A,0.01,0.34,0.41,0.31,0.46,0.22,N/A,0.44,0.21,1,0.13,0.11,0.06,0.21,0.20,0.45,N/A,N/A,N/A,0.42,N/A,0.43,0.12,0.31,0.38,0.02,0.36,0.12,0.52,0.05,N/A,0.16,0.27,0.15,N/A,N/A,0.13,0.40
0.23,-0.01,0.15,0.19,0.19,0.12,0.13,0.18,0.02,0.20,0.13,0.06,0.17,0.11,0.19,0.11,N/A,-0.06,0.01,0.21,0.08,0.16,0.05,N/A,0.12,0.04,0.13,1,-0.00,0.06,0.03,0.17,0.22,N/A,N/A,N/A,0.25,N/A,0.13,0.13,0.13,0.12,0.06,0.15,-0.01,0.12,0.02,N/A,0.10,0.06,0.04,N/A,N/A,0.09,0.17
0.10,0.06,0.19,0.11,-0.00,0.10,0.22,0.06,-0.02,0.11,0.22,0.03,0.14,-0.03,0.18,-0.00,N/A,-0.02,0.14,0.08,0.10,0.11,0.01,N/A,0.23,0.03,0.11,-0.00,1,0.12,0.05,0.02,0.10,N/A,N/A,N/A,0.12,N/A,0.22,0.00,-0.00,0.20,0.08,0.19,-0.03,0.20,0.04,N/A,0.04,0.23,0.16,N/A,N/A,0.11,0.14
0.07,0.02,0.08,0.08,0.02,0.10,0.06,0.06,-0.03,0.08,0.11,0.00,0.10,0.00,0.17,0.02,N/A,0.04,0.52,0.12,0.08,0.05,-0.05,N/A,0.15,-0.02,0.06,0.06,0.12,1,0.03,0.10,0.06,N/A,N/A,N/A,0.13,N/A,0.14,0.04,0.03,0.10,-0.05,0.57,-0.02,0.09,0.00,N/A,0.07,0.11,-0.04,N/A,N/A,0.05,0.10
0.26,0.13,0.06,0.29,0.01,0.32,0.31,0.08,0.06,0.31,0.37,0.03,0.29,-0.03,0.10,0.06,N/A,0.09,0.29,0.16,0.24,0.23,0.09,N/A,0.28,0.04,0.21,0.03,0.05,0.03,1,0.08,0.31,N/A,N/A,N/A,0.23,N/A,0.30,0.01,0.04,0.33,0.05,0.23,0.17,0.36,-0.01,N/A,0.09,0.18,0.10,N/A,N/A,0.20,0.29
0.24,0.04,0.15,0.23,0.02,0.21,0.23,0.19,0.08,0.25,0.26,0.07,0.19,0.08,0.18,0.05,N/A,0.04,0.18,0.26,0.22,0.23,0.04,N/A,0.36,0.18,0.20,0.17,0.02,0.10,0.08,1,0.23,N/A,N/A,N/A,0.85,N/A,0.35,-0.02,0.09,0.22,0.03,0.23,0.01,0.26,0.10,N/A,0.07,0.14,0.08,N/A,N/A,0.09,0.19
0.88,0.31,0.13,0.94,0.12,0.33,0.65,0.12,0.18,0.93,0.71,0.18,0.50,0.16,0.26,0.17,N/A,0.08,0.46,0.52,0.50,0.78,0.13,N/A,0.62,0.19,0.45,0.22,0.10,0.06,0.31,0.23,1,N/A,N/A,N/A,0.54,N/A,0.60,0.12,0.30,0.54,0.09,0.42,0.10,0.70,0.06,N/A,0.20,0.38,0.16,N/A,N/A,0.29,0.50
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.54,0.19,0.21,0.55,0.09,0.33,0.59,0.24,0.13,0.57,0.68,0.14,0.48,0.13,0.31,0.12,N/A,0.08,0.45,0.52,0.44,0.50,0.15,N/A,0.68,0.25,0.42,0.25,0.12,0.13,0.23,0.85,0.54,N/A,N/A,N/A,1,N/A,0.66,0.05,0.20,0.54,0.08,0.47,0.07,0.67,0.12,N/A,0.19,0.38,0.17,N/A,N/A,0.22,0.48
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.62,0.25,0.23,0.64,0.11,0.32,0.72,0.21,0.12,0.64,0.80,0.12,0.54,0.09,0.26,0.08,N/A,0.12,0.55,0.55,0.43,0.58,0.22,N/A,0.97,0.18,0.43,0.13,0.22,0.14,0.30,0.35,0.60,N/A,N/A,N/A,0.66,N/A,1,0.09,0.22,0.60,0.07,0.50,0.07,0.78,0.10,N/A,0.20,0.45,0.18,N/A,N/A,0.34,0.54
0.19,0.05,-0.04,0.09,0.02,0.06,0.15,0.11,0.10,0.08,0.11,0.06,0.17,0.02,-0.02,0.07,N/A,-0.03,0.17,0.08,0.03,0.10,0.00,N/A,0.07,-0.04,0.12,0.13,0.00,0.04,0.01,-0.02,0.12,N/A,N/A,N/A,0.05,N/A,0.09,1,0.12,0.10,0.01,0.15,0.03,0.14,0.02,N/A,0.00,0.07,0.03,N/A,N/A,0.09,0.17
0.20,0.08,0.07,0.21,0.20,0.08,0.19,0.07,0.08,0.22,0.21,0.01,0.18,0.05,0.14,0.12,N/A,0.07,0.15,0.23,0.12,0.14,0.19,N/A,0.22,0.12,0.31,0.13,-0.00,0.03,0.04,0.09,0.30,N/A,N/A,N/A,0.20,N/A,0.22,0.12,1,0.12,0.05,0.22,0.08,0.22,-0.01,N/A,0.07,0.10,-0.05,N/A,N/A,0.08,0.18
0.54,0.23,0.17,0.55,0.08,0.23,0.66,0.09,0.23,0.55,0.75,0.13,0.52,0.13,0.18,0.14,N/A,0.15,0.53,0.49,0.36,0.45,0.19,N/A,0.62,0.15,0.38,0.12,0.20,0.10,0.33,0.22,0.54,N/A,N/A,N/A,0.54,N/A,0.60,0.10,0.12,1,0.15,0.48,0.13,0.77,0.09,N/A,0.17,0.40,0.14,N/A,N/A,0.25,0.52
0.06,-0.03,0.44,0.07,-0.05,0.01,0.08,0.17,-0.04,0.07,0.08,-0.00,0.09,0.16,0.06,0.15,N/A,0.03,-0.02,0.07,0.03,0.08,0.03,N/A,0.07,0.17,0.02,0.06,0.08,-0.05,0.05,0.03,0.09,N/A,N/A,N/A,0.08,N/A,0.07,0.01,0.05,0.15,1,0.06,-0.00,0.07,0.03,N/A,-0.04,0.08,-0.02,N/A,N/A,-0.05,0.09
0.42,0.22,0.18,0.44,0.07,0.27,0.49,0.12,0.13,0.43,0.59,0.12,0.75,0.04,0.28,0.02,N/A,0.06,0.65,0.43,0.34,0.37,0.09,N/A,0.53,0.09,0.36,0.15,0.19,0.57,0.23,0.23,0.42,N/A,N/A,N/A,0.47,N/A,0.50,0.15,0.22,0.48,0.06,1,0.07,0.59,0.05,N/A,0.21,0.34,0.10,N/A,N/A,0.21,0.75
0.10,0.05,0.02,0.11,0.08,0.04,0.09,0.02,0.07,0.10,0.10,0.04,0.07,0.02,0.08,0.04,N/A,0.02,0.08,0.05,0.06,0.08,0.05,N/A,0.06,-0.02,0.12,-0.01,-0.03,-0.02,0.17,0.01,0.10,N/A,N/A,N/A,0.07,N/A,0.07,0.03,0.08,0.13,-0.00,0.07,1,0.12,0.01,N/A,0.08,0.08,-0.02,N/A,N/A,0.01,0.07
0.71,0.33,0.12,0.73,0.10,0.34,0.85,0.14,0.33,0.74,0.97,0.15,0.67,0.13,0.31,0.12,N/A,0.12,0.70,0.64,0.52,0.62,0.22,N/A,0.79,0.19,0.52,0.12,0.20,0.09,0.36,0.26,0.70,N/A,N/A,N/A,0.67,N/A,0.78,0.14,0.22,0.77,0.07,0.59,0.12,1,0.08,N/A,0.28,0.50,0.25,N/A,N/A,0.32,0.67
0.09,0.00,-0.02,0.05,-0.03,0.04,0.06,0.04,0.07,0.04,0.07,0.01,0.06,-0.01,0.01,-0.01,N/A,0.05,0.03,0.03,0.02,0.06,0.06,N/A,0.10,0.05,0.05,0.02,0.04,0.00,-0.01,0.10,0.06,N/A,N/A,N/A,0.12,N/A,0.10,0.02,-0.01,0.09,0.03,0.05,0.01,0.08,1,N/A,0.05,0.03,-0.05,N/A,N/A,0.01,0.06
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.22,0.07,-0.05,0.23,0.05,0.00,0.26,0.13,0.08,0.22,0.28,0.04,0.25,-0.01,0.15,0.13,N/A,-0.01,0.18,0.19,0.12,0.22,0.04,N/A,0.19,0.10,0.16,0.10,0.04,0.07,0.09,0.07,0.20,N/A,N/A,N/A,0.19,N/A,0.20,0.00,0.07,0.17,-0.04,0.21,0.08,0.28,0.05,N/A,1,0.11,-0.01,N/A,N/A,0.13,0.25
0.36,0.11,0.13,0.40,0.03,0.18,0.43,0.16,0.05,0.40,0.51,0.06,0.37,0.03,0.11,0.02,N/A,0.02,0.34,0.33,0.25,0.36,0.13,N/A,0.46,0.17,0.27,0.06,0.23,0.11,0.18,0.14,0.38,N/A,N/A,N/A,0.38,N/A,0.45,0.07,0.10,0.40,0.08,0.34,0.08,0.50,0.03,N/A,0.11,1,0.20,N/A,N/A,0.14,0.37
0.16,0.09,0.06,0.19,-0.03,0.20,0.22,0.01,0.09,0.19,0.24,0.14,0.17,-0.08,0.13,-0.04,N/A,-0.01,0.16,0.15,0.20,0.19,0.06,N/A,0.16,-0.02,0.15,0.04,0.16,-0.04,0.10,0.08,0.16,N/A,N/A,N/A,0.17,N/A,0.18,0.03,-0.05,0.14,-0.02,0.10,-0.02,0.25,-0.05,N/A,-0.01,0.20,1,N/A,N/A,0.09,0.17
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.29,0.15,0.02,0.31,0.01,0.16,0.25,-0.01,0.04,0.30,0.35,0.04,0.23,0.05,0.24,0.01,N/A,0.05,0.26,0.25,0.19,0.22,0.07,N/A,0.34,0.02,0.13,0.09,0.11,0.05,0.20,0.09,0.29,N/A,N/A,N/A,0.22,N/A,0.34,0.09,0.08,0.25,-0.05,0.21,0.01,0.32,0.01,N/A,0.13,0.14,0.09,N/A,N/A,1,0.23
0.49,0.26,0.19,0.52,0.07,0.23,0.57,0.17,0.07,0.51,0.69,0.13,1.00,0.05,0.20,0.15,N/A,0.04,0.46,0.46,0.39,0.47,0.10,N/A,0.55,0.20,0.40,0.17,0.14,0.10,0.29,0.19,0.50,N/A,N/A,N/A,0.48,N/A,0.54,0.17,0.18,0.52,0.09,0.75,0.07,0.67,0.06,N/A,0.25,0.37,0.17,N/A,N/A,0.23,1
